PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Arai, M; Ikeda, M; Shimizu, T								Comprehensive analysis of transmembrane topologies in prokaryotic genomes								GENE				304				77	86		10.1016/S0378-1119(02)01181-2			JAN 30 2003	2003																		0378-1119	1879-0038		WOS:000181124500008	12568717	
J	ARGOS, P; RAO, JKM; HARGRAVE, PA								STRUCTURAL PREDICTION OF MEMBRANE-BOUND PROTEINS								EUROPEAN JOURNAL OF BIOCHEMISTRY				128	2-3			565	575					1982	1982																		0014-2956			WOS:A1982PS68100039	7151796	
J	Blattner, FR; Plunkett, G; Bloch, CA; Perna, NT; Burland, V; Riley, M; ColladoVides, J; Glasner, JD; Rode, CK; Mayhew, GF; Gregor, J; Davis, NW; Kirkpatrick, HA; Goeden, MA; Rose, DJ; Mau, B; Shao, Y				Riley, Monica/E-1427-2011; Mayhew, George/B-4042-2016; Plunkett III, Guy/B-8058-2009	Mayhew, George/0000-0003-0609-6018; Plunkett III, Guy/0000-0003-1422-469X			The complete genome sequence of Escherichia coli K-12								SCIENCE				277	5331			1453	&		10.1126/science.277.5331.1453			SEP 5 1997	1997																		0036-8075			WOS:A1997XV42900030	9278503	
J	Boeckmann, B; Bairoch, A; Apweiler, R; Blatter, MC; Estreicher, A; Gasteiger, E; Martin, MJ; Michoud, K; O'Donovan, C; Phan, I; Pilbout, S; Schneider, M					Apweiler, Rolf/0000-0001-7078-200X; Gasteiger, Elisabeth/0000-0003-1829-162X; Bairoch, Amos/0000-0003-2826-6444; Martin, Maria-Jesus/0000-0001-5454-2815; O'Donovan, Claire/0000-0001-8051-7429			The SWISS-PROT protein knowledgebase and its supplement TrEMBL in 2003								NUCLEIC ACIDS RESEARCH				31	1			365	370		10.1093/nar/gkg095			JAN 1 2003	2003																		0305-1048			WOS:000181079700088	12520024	
J	Chen, CP; Kernytsky, A; Rost, B								Transmembrane helix predictions revisited								PROTEIN SCIENCE				11	12			2774	2791		10.1110/ps.0214502			DEC 2002	2002																		0961-8368			WOS:000179352000003	12441377	
J	Chou, KC				Chou, Kuo-Chen/A-8340-2009				Prediction of protein signal sequences and their cleavage sites								PROTEINS-STRUCTURE FUNCTION AND GENETICS				42	1			136	139		10.1002/1097-0134(20010101)42:1<136::AID-PROT130>3.0.CO;2-F			JAN 1 2001	2001																		0887-3585			WOS:000166077200013	11093267	
J	Cserzo, M; Wallin, E; Simon, I; vonHeijne, G; Elofsson, A				Simon, Istvan/A-2868-2008; von Heijne, Gunnar/F-5576-2011	von Heijne, Gunnar/0000-0002-4490-8569			Prediction of transmembrane alpha-helices in prokaryotic membrane proteins: the dense alignment surface method								PROTEIN ENGINEERING				10	6			673	676		10.1093/protein/10.6.673			JUN 1997	1997																		0269-2139			WOS:A1997XQ92200008	9278280	
J	HOBOHM, U; SCHARF, M; SCHNEIDER, R; SANDER, C				Schneider, Reinhard/C-5441-2009; sander, chris/H-1452-2011				SELECTION OF REPRESENTATIVE PROTEIN DATA SETS								PROTEIN SCIENCE				1	3			409	417					MAR 1992	1992																		0961-8368			WOS:A1992HT07500014	1304348	
J	Ikeda, M; Arai, M; Okuno, T; Shimizu, T								TMPDB: a database of experimentally-characterized transmembrane topologies								NUCLEIC ACIDS RESEARCH				31	1			406	409		10.1093/nar/gkg018			JAN 1 2003	2003																		0305-1048	1362-4962		WOS:000181079700099	12520035	
J	JONES, DT; TAYLOR, WR; THORTON, JM								A MODEL RECOGNITION APPROACH TO THE PREDICTION OF ALL-HELICAL MEMBRANE-PROTEIN STRUCTURE AND TOPOLOGY								BIOCHEMISTRY				33	10			3038	3049		10.1021/bi00176a037			MAR 15 1994	1994																		0006-2960			WOS:A1994NA88600037	8130217	
J	Kall, L; Sonnhammer, ELL				Kall, Lukas/A-7334-2009	Kall, Lukas/0000-0001-5689-9797			Reliability of transmembrane predictions in whole-genome data								FEBS LETTERS				532	3			415	418	PII S0014-5793(02)03730-4	10.1016/S0014-5793(02)03730-4			DEC 18 2002	2002																		0014-5793			WOS:000179884800028	12482603	
J	Krogh, A; Larsson, B; von Heijne, G; Sonnhammer, ELL				Krogh, Anders/M-1541-2014; von Heijne, Gunnar/F-5576-2011	Krogh, Anders/0000-0002-5147-6282; von Heijne, Gunnar/0000-0002-4490-8569			Predicting transmembrane protein topology with a hidden Markov model: Application to complete genomes								JOURNAL OF MOLECULAR BIOLOGY				305	3			567	580		10.1006/jmbi.2000.4315			JAN 19 2001	2001																		0022-2836	1089-8638		WOS:000167760800017	11152613	
J	KROGH, A; BROWN, M; MIAN, IS; SJOLANDER, K; HAUSSLER, D				Krogh, Anders/M-1541-2014	Krogh, Anders/0000-0002-5147-6282			HIDDEN MARKOV-MODELS IN COMPUTATIONAL BIOLOGY - APPLICATIONS TO PROTEIN MODELING								JOURNAL OF MOLECULAR BIOLOGY				235	5			1501	1531		10.1006/jmbi.1994.1104			FEB 4 1994	1994																		0022-2836	1089-8638		WOS:A1994MU62700012	8107089	
S	KROGH, A			INT ASSOC PATTERN RECOGNIT					HIDDEN MARKOV MODELS FOR LABELED SEQUENCES								PROCEEDINGS OF THE 12TH IAPR INTERNATIONAL CONFERENCE ON PATTERN RECOGNITION, VOL II - CONFERENCE B: PATTERN RECOGNITION AND NEURAL NETWORKS		INTERNATIONAL CONFERENCE ON PATTERN RECOGNITION						140	144					1994	1994						Conference B on Pattern Recognition and Neural Networks, at the 12th IAPR International Conference on Pattern RecognitionConference B on Pattern Recognition and Neural Networks, at the 12th IAPR International Conference on Pattern Recognition	OCT 09-13, 1994OCT 09-13, 1994	INT ASSOC PATTERN RECOGNIT; IEEE, COMP SOC; INFORMAT PROC ASSOC ISRAELINT ASSOC PATTERN RECOGNIT; IEEE, COMP SOC; INFORMAT PROC ASSOC ISRAEL	JERUSALEM, ISRAELJERUSALEM, ISRAEL									1051-4651		0-8186-6270-0	WOS:A1994BC05L00027		
J	KYTE, J; DOOLITTLE, RF								A SIMPLE METHOD FOR DISPLAYING THE HYDROPATHIC CHARACTER OF A PROTEIN								JOURNAL OF MOLECULAR BIOLOGY				157	1			105	132		10.1016/0022-2836(82)90515-0			1982	1982																		0022-2836			WOS:A1982NQ28000006	7108955	
