PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Atkinson, PM; Tatnall, ARL				Atkinson, Peter/L-9508-2013				Neural networks in remote sensing - Introduction								INTERNATIONAL JOURNAL OF REMOTE SENSING				18	4			699	709		10.1080/014311697218700			MAR 10 1997	1997																		0143-1161	1366-5901		WOS:A1997WL47200002		
J	Barnes, WL; Pagano, TS; Salomonson, VV								Prelaunch characteristics of the Moderate Resolution Imaging Spectroradiometer (MODIS) on EOS-AM1								IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING				36	4			1088	1100		10.1109/36.700993			JUL 1998	1998																		0196-2892			WOS:000074764400006		
J	BRODLEY, CE; UTGOFF, PE								MULTIVARIATE DECISION TREES								MACHINE LEARNING				19	1			45	77		10.1007/BF00994660			APR 1995	1995																		0885-6125			WOS:A1995QX94600003		
J	Burges, CJC								A tutorial on Support Vector Machines for pattern recognition								DATA MINING AND KNOWLEDGE DISCOVERY				2	2			121	167		10.1023/A:1009715923555			JUN 1998	1998																		1384-5810			WOS:000076132400002		
J	CAMPBELL, JB								SPATIAL CORRELATION-EFFECTS UPON ACCURACY OF SUPERVISED CLASSIFICATION OF LAND COVER								PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING				47	3			355	363					1981	1981																		0099-1112			WOS:A1981LF16500005		
J	CONGALTON, RG; ODERWALD, RG; MEAD, RA								ASSESSING LANDSAT CLASSIFICATION ACCURACY USING DISCRETE MULTIVARIATE-ANALYSIS STATISTICAL TECHNIQUES								PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING				49	12			1671	1678					1983	1983																		0099-1112			WOS:A1983RV36200003		
J	CONGALTON, RG								A REVIEW OF ASSESSING THE ACCURACY OF CLASSIFICATIONS OF REMOTELY SENSED DATA								REMOTE SENSING OF ENVIRONMENT				37	1			35	46		10.1016/0034-4257(91)90048-B			JUL 1991	1991																		0034-4257			WOS:A1991GE60700003		
J	CORTES, C; VAPNIK, V								SUPPORT-VECTOR NETWORKS								MACHINE LEARNING				20	3			273	297		10.1023/A:1022627411411			SEP 1995	1995																		0885-6125			WOS:A1995RX35400003		
J	De Fries, RS; Hansen, M; Townshend, JRG; Sohlberg, R								Global land cover classifications at 8 km spatial resolution: the use of training data derived from Landsat imagery in decision tree classifiers								INTERNATIONAL JOURNAL OF REMOTE SENSING				19	16			3141	3168		10.1080/014311698214235			NOV 10 1998	1998																		0143-1161			WOS:000076934300008		
J	DEGLORIA, SD				DeGloria, Stephen/B-8513-2015	DeGloria, Stephen/0000-0002-3343-6607			SPECTRAL VARIABILITY OF LANDSAT-4 THEMATIC MAPPER AND MULTISPECTRAL SCANNER DATA FOR SELECTED CROP AND FOREST COVER TYPES								IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING				22	3			303	311		10.1109/TGRS.1984.350625			1984	1984																		0196-2892			WOS:A1984SQ15500014		
J	DICKS, SE; LO, THC								EVALUATION OF THEMATIC MAP ACCURACY IN A LAND-USE AND LAND-COVER MAPPING PROGRAM								PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING				56	9			1247	1252					SEP 1990	1990																		0099-1112			WOS:A1990DX28900002		
J	FITZPATRICKLINS, K								COMPARISON OF SAMPLING PROCEDURES AND DATA-ANALYSIS FOR A LAND-USE AND LAND-COVER MAP								PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING				47	3			343	351					1981	1981																		0099-1112			WOS:A1981LF16500004		
J	FOODY, GM; MCCULLOCH, MB; YATES, WB								THE EFFECT OF TRAINING SET SIZE AND COMPOSITION ON ARTIFICIAL NEURAL-NETWORK CLASSIFICATION								INTERNATIONAL JOURNAL OF REMOTE SENSING				16	9			1707	1723					JUN 1995	1995																		0143-1161			WOS:A1995RL80200012		
J	Friedl, MA; Brodley, CE								Decision tree classification of land cover from remotely sensed data								REMOTE SENSING OF ENVIRONMENT				61	3			399	409		10.1016/S0034-4257(97)00049-7			SEP 1997	1997																		0034-4257			WOS:A1997XN25300006		
J	GONG, P; HOWARTH, PJ								AN ASSESSMENT OF SOME FACTORS INFLUENCING MULTISPECTRAL LAND-COVER CLASSIFICATION								PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING				56	5			597	603					MAY 1990	1990																		0099-1112			WOS:A1990DU57300007		
J	HALL, FG; TOWNSHEND, JR; ENGMAN, ET								STATUS OF REMOTE-SENSING ALGORITHMS FOR ESTIMATION OF LAND-SURFACE STATE PARAMETERS								REMOTE SENSING OF ENVIRONMENT				51	1			138	156		10.1016/0034-4257(94)00071-T			JAN 1995	1995						ISLSCP (International Satellite Land Surface Climatology Project) WorkshopISLSCP (International Satellite Land Surface Climatology Project) Workshop	JUN 23-26, 1992JUN 23-26, 1992		COLUMBIA, MDCOLUMBIA, MD									0034-4257	1879-0704		WOS:A1995QF36200012		
J	Hansen, M; Dubayah, R; DeFries, R								Classification trees: An alternative to traditional land cover classifiers								INTERNATIONAL JOURNAL OF REMOTE SENSING				17	5			1075	1081					MAR 20 1996	1996																		0143-1161			WOS:A1996UF58500016		
J	Hansen, MC; Defries, RS; Townshend, JRG; Sohlberg, R								Global land cover classification at 1km spatial resolution using a classification tree approach								INTERNATIONAL JOURNAL OF REMOTE SENSING				21	6-7			1331	1364		10.1080/014311600210209			APR 15 2000	2000																		0143-1161			WOS:000086357700013		
J	HIXSON, M; SCHOLZ, D; FUHS, N; AKIYAMA, T								EVALUATION OF SEVERAL SCHEMES FOR CLASSIFICATION OF REMOTELY SENSED DATA								PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING				46	12			1547	1553					1980	1980																		0099-1112			WOS:A1980KV14300004		
J	HUDSON, WD; RAMM, CW								CORRECT FORMULATION OF THE KAPPA-COEFFICIENT OF AGREEMENT								PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING				53	4			421	422					APR 1987	1987																		0099-1112			WOS:A1987G906800005		
J	JANSSEN, LLF; VANDERWEL, FJM								ACCURACY ASSESSMENT OF SATELLITE-DERIVED LAND-COVER DATA - A REVIEW								PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING				60	4			419	426					APR 1994	1994																		0099-1112			WOS:A1994NE90900002		
