PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Chang, CC; Lin, CJ					Lin, Chih-Jen/0000-0003-4684-8747			Training nu-support vector regression: Theory and algorithms								NEURAL COMPUTATION				14	8			1959	1977		10.1162/089976602760128081			AUG 2002	2002																		0899-7667			WOS:000176400300008	12180409	
J	Chang, CC; Lin, CJ								Training nu-support vector classifiers: Theory and algorithms								NEURAL COMPUTATION				13	9			2119	2147		10.1162/089976601750399335			SEP 2001	2001																		0899-7667			WOS:000170542500009	11516360	
J	Chen, Pai-Hsuen; Fan, Rong-En; Lin, Chih-Jen					Lin, Chih-Jen/0000-0003-4684-8747			A study on SMO-type decomposition methods for support vector machines								IEEE TRANSACTIONS ON NEURAL NETWORKS				17	4			893	908		10.1109/TNN.2006.875973			JUL 2006	2006																		1045-9227			WOS:000238865200005	16856653	
J	Chen, PH; Lin, CJ; Scholkopf, B				Scholkopf, Bernhard/A-7570-2013	Lin, Chih-Jen/0000-0003-4684-8747			A tutorial on v-support vector machines								APPLIED STOCHASTIC MODELS IN BUSINESS AND INDUSTRY				21	2			111	136		10.1002/asmb.537			MAR-APR 2005	2005																		1524-1904	1526-4025		WOS:000228577300003		
J	CORTES, C; VAPNIK, V								SUPPORT-VECTOR NETWORKS								MACHINE LEARNING				20	3			273	297		10.1023/A:1022627411411			SEP 1995	1995																		0885-6125			WOS:A1995RX35400003		
J	Dorff, Kevin C.; Chambwe, Nyasha; Srdanovic, Marko; Campagne, Fabien				Campagne, Fabien/F-5158-2010; Chambwe, Nyasha/M-7796-2013	Chambwe, Nyasha/0000-0002-2812-0122; Campagne, Fabien/0000-0001-6237-3564			BDVal: reproducible large-scale predictive model development and validation in high-throughput datasets								BIOINFORMATICS				26	19			2472	2473		10.1093/bioinformatics/btq463			OCT 2010	2010																		1367-4803			WOS:000282170000022	20702395	
J	Fan, RE; Chen, PH; Lin, CJ					Lin, Chih-Jen/0000-0003-4684-8747			Working set selection using second order information for training support vector machines								JOURNAL OF MACHINE LEARNING RESEARCH				6				1889	1918					DEC 2005	2005																		1532-4435			WOS:000236331100001		
J	Glasmachers, Tobias; Igel, Christian				Igel, Christian/B-4091-2009	Igel, Christian/0000-0003-2868-0856			Maximum-gain working set selection for SVMs								JOURNAL OF MACHINE LEARNING RESEARCH				7				1437	1466					JUL 2006	2006																		1532-4435			WOS:000245388800012		
J	Hanke, Michael; Halchenko, Yaroslav O.; Sederberg, Per B.; Hanson, Stephen Jose; Haxby, James V.; Pollmann, Stefan				Hanke, Michael/A-7726-2013; Sederberg, Per/M-3266-2013; Hanke, Michael/F-1382-2013; Pollmann, Stefan/D-1999-2013	Sederberg, Per/0000-0001-8586-4542; Hanke, Michael/0000-0001-6398-6370; Pollmann, Stefan/0000-0001-5840-5658; Halchenko, Yaroslav/0000-0003-3456-2493			PyMVPA: a Python Toolbox for Multivariate Pattern Analysis of fMRI Data								NEUROINFORMATICS				7	1			37	53		10.1007/s12021-008-9041-y			MAR 2009	2009																		1539-2791			WOS:000263384400004	19184561	
J	Hsu, CW; Lin, CJ					Lin, Chih-Jen/0000-0003-4684-8747			A comparison of methods for multiclass support vector machines								IEEE TRANSACTIONS ON NEURAL NETWORKS				13	2			415	425	PII S1045-9227(02)01805-2	10.1109/72.991427			MAR 2002	2002																		1045-9227	1941-0093		WOS:000174519400014	18244442	
