PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
B	ALMUALLIM, H; DIETTERICH, TG			AAAI PRESS					LEARNING WITH MANY IRRELEVANT FEATURES								PROCEEDINGS : NINTH NATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE, VOLS 1 AND 2								547	558					1991	1991						9TH NATIONAL CONF ON ARTIFICIAL INTELLIGENCE ( AAAI-91 )9TH NATIONAL CONF ON ARTIFICIAL INTELLIGENCE ( AAAI-91 )	JUL 14-19, 1991JUL 14-19, 1991	AMER ASSOC ARTIFICIAL INTELLIGENCEAMER ASSOC ARTIFICIAL INTELLIGENCE	ANAHEIM, CAANAHEIM, CA											0-262-51059-6	WOS:A1991BU53G00084		
J	ANGLUIN, D								LEARNING REGULAR SETS FROM QUERIES AND COUNTEREXAMPLES								INFORMATION AND COMPUTATION				75	2			87	106		10.1016/0890-5401(87)90052-6			NOV 1987	1987																		0890-5401			WOS:A1987L085900001		
J	ANGLUIN, D; HELLERSTEIN, L; KARPINSKI, M								LEARNING READ-ONCE FORMULAS WITH QUERIES								JOURNAL OF THE ACM				40	1			185	210		10.1145/138027.138061			JAN 1993	1993																		0004-5411	1557-735X		WOS:A1993KG64500006		
J	Baluja, S; Pomerleau, D								Dynamic relevance: vision-based focus of attention using artificial neural networks								ARTIFICIAL INTELLIGENCE				97	1-2			381	395		10.1016/S0004-3702(97)00065-9			DEC 1997	1997																		0004-3702			WOS:000071321500012		
J	BLUM, A; HELLERSTEIN, L; LITTLESTONE, N								LEARNING IN THE PRESENCE OF FINITELY OR INFINITELY MANY IRRELEVANT ATTRIBUTES								JOURNAL OF COMPUTER AND SYSTEM SCIENCES				50	1			32	40		10.1006/jcss.1995.1004			FEB 1995	1995																		0022-0000			WOS:A1995QQ59900004		
J	BLUM, A								LEARNING BOOLEAN FUNCTIONS IN AN INFINITE ATTRIBUTE SPACE								MACHINE LEARNING				9	4			373	386		10.1007/BF00994112			OCT 1992	1992																		0885-6125	1573-0565		WOS:A1992JQ51100004		
J	BLUMER, A; EHRENFEUCHT, A; HAUSSLER, D; WARMUTH, MK								OCCAM RAZOR								INFORMATION PROCESSING LETTERS				24	6			377	380		10.1016/0020-0190(87)90114-1			APR 6 1987	1987																		0020-0190			WOS:A1987H147300006		
J	BLUMER, A; EHRENFEUCHT, A; HAUSSLER, D; WARMUTH, MK								LEARNABILITY AND THE VAPNIK-CHERVONENKIS DIMENSION								JOURNAL OF THE ACM				36	4			929	965		10.1145/76359.76371			OCT 1989	1989																		0004-5411	1557-735X		WOS:A1989CB85200012		
J	Cohn, DA; Ghahramani, Z; Jordan, MI								Active learning with statistical models								JOURNAL OF ARTIFICIAL INTELLIGENCE RESEARCH				4				129	145					1996	1996																		1076-9757	1943-5037		WOS:A1996UD02900001		
J	COMON, P								INDEPENDENT COMPONENT ANALYSIS, A NEW CONCEPT								SIGNAL PROCESSING				36	3			287	314		10.1016/0165-1684(94)90029-9			APR 1994	1994																		0165-1684			WOS:A1994NG53800005		
J	COVER, TM; HART, PE								NEAREST NEIGHBOR PATTERN CLASSIFICATION								IEEE TRANSACTIONS ON INFORMATION THEORY				13	1			21	+		10.1109/TIT.1967.1053964			1967	1967																		0018-9448			WOS:A19679181500004		
