PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Arnold, I; Pfeiffer, K; Neupert, W; Stuart, RA; Schagger, H								ATP synthase of yeast mitochondria - Isolation of subunit j and disruption of the ATP18 gene								JOURNAL OF BIOLOGICAL CHEMISTRY				274	1			36	40		10.1074/jbc.274.1.36			JAN 1 1999	1999																		0021-9258			WOS:000077900200007	9867807	
J	Burges, CJC								A tutorial on Support Vector Machines for pattern recognition								DATA MINING AND KNOWLEDGE DISCOVERY				2	2			121	167		10.1023/A:1009715923555			JUN 1998	1998																		1384-5810			WOS:000076132400002		
J	Chu, S; DeRisi, J; Eisen, M; Mulholland, J; Botstein, D; Brown, PO; Herskowitz, I					Eisen, Michael/0000-0002-7528-738X			The transcriptional program of sporulation in budding yeast								SCIENCE				282	5389			699	705		10.1126/science.282.5389.699			OCT 23 1998	1998																		0036-8075	1095-9203		WOS:000076607500041	9784122	
J	DeRisi, JL; Iyer, VR; Brown, PO								Exploring the metabolic and genetic control of gene expression on a genomic scale								SCIENCE				278	5338			680	686		10.1126/science.278.5338.680			OCT 24 1997	1997																		0036-8075			WOS:A1997YC32300053	9381177	
J	Dick, FA; Karamanou, S; Trumpower, BL								QSR1, an essential yeast gene with a genetic relationship to a subunit of the mitochondrial cytochrome bc(1) complex, codes for a 60 S ribosomal subunit protein								JOURNAL OF BIOLOGICAL CHEMISTRY				272	20			13372	13379		10.1074/jbc.272.20.13372			MAY 16 1997	1997																		0021-9258	1083-351X		WOS:A1997WZ38400073	9148960	
J	Eisen, MB; Spellman, PT; Brown, PO; Botstein, D					Eisen, Michael/0000-0002-7528-738X			Cluster analysis and display of genome-wide expression patterns								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				95	25			14863	14868		10.1073/pnas.95.25.14863			DEC 8 1998	1998																		0027-8424			WOS:000077436700051	9843981	
J	Fujimuro, M; Tanaka, K; Yokosawa, H; Toh-e, A								Son1p is a component of the 26S proteasome of the yeast Saccharomyces cerevisiae								FEBS LETTERS				423	2			149	154		10.1016/S0014-5793(98)00084-2			FEB 20 1998	1998																		0014-5793	1873-3468		WOS:000072282000008	9512348	
J	George, R; Beddoe, T; Landl, K; Lithgow, T				Beddoe, Travis/F-3415-2014; Lithgow, Trevor/H-5925-2017	Lithgow, Trevor/0000-0002-0102-7884			The yeast nascent polypeptide-associated complex initiates protein targeting to mitochondria in vivo								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				95	5			2296	2301		10.1073/pnas.95.5.2296			MAR 3 1998	1998																		0027-8424			WOS:000072366600065	9482879	
J	Glickman, MH; Rubin, DM; Fried, VA; Finley, D								The regulatory particle of the Saccharomyces cerevisiae proteasome								MOLECULAR AND CELLULAR BIOLOGY				18	6			3149	3162					JUN 1998	1998																		0270-7306			WOS:000073628800006	9584156	
J	GROSS, B; GAESTEL, M; BOHM, H; BIELKA, H								CDNA SEQUENCE CODING FOR A TRANSLATIONALLY CONTROLLED HUMAN-TUMOR PROTEIN								NUCLEIC ACIDS RESEARCH				17	20			8367	8367		10.1093/nar/17.20.8367			OCT 25 1989	1989																		0305-1048			WOS:A1989AW83400029	2813067	
J	Haft, CR; Sierra, MD; Barr, VA; Haft, DH; Taylor, SI								Identification of a family of sorting nexin molecules and characterization of their association with receptors								MOLECULAR AND CELLULAR BIOLOGY				18	12			7278	7287					DEC 1998	1998																		0270-7306			WOS:000077099700039	9819414	
J	HERSCHLAG, D; KHOSLA, M; TSUCHIHASHI, Z; KARPEL, RL								AN RNA CHAPERONE ACTIVITY OF NONSPECIFIC RNA-BINDING PROTEINS IN HAMMERHEAD RIBOZYME CATALYSIS								EMBO JOURNAL				13	12			2913	2924					JUN 15 1994	1994																		0261-4189			WOS:A1994NT76100020	8026476	
J	JOHNSON, ES; MA, PCM; OTA, IM; VARSHAVSKY, A								A PROTEOLYTIC PATHWAY THAT RECOGNIZES UBIQUITIN AS A DEGRADATION SIGNAL								JOURNAL OF BIOLOGICAL CHEMISTRY				270	29			17442	17456					JUL 21 1995	1995																		0021-9258	1083-351X		WOS:A1995RK68900063	7615550	
J	KINZY, TG; WOOLFORD, JL					Woolford, John/0000-0002-7553-7043			INCREASED EXPRESSION OF SACCHAROMYCES-CEREVISIAE TRANSLATION ELONGATION-FACTOR 1-ALPHA BYPASSES THE LETHALITY OF A TEF5 NULL ALLELE ENCODING ELONGATION-FACTOR 1-BETA								GENETICS				141	2			481	489					OCT 1995	1995																		0016-6731			WOS:A1995RX01900005	8647386	
J	Kitajima-Ihara, T; Yagi, T								Rotenone-insensitive internal NADH-quinone oxidoreductase of Saccharomyces cerevisiae mitochondria: the enzyme expressed in Escherichia coli acts as a member of the respiratory chain in the host cells								FEBS LETTERS				421	1			37	40		10.1016/S0014-5793(97)01533-0			JAN 2 1998	1998																		0014-5793			WOS:000071696200009	9462835	
J	Lashkari, DA; DeRisi, JL; McCusker, JH; Namath, AF; Gentile, C; Hwang, SY; Brown, PO; Davis, RW								Yeast microarrays for genome wide parallel genetic and gene expression analysis								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				94	24			13057	13062		10.1073/pnas.94.24.13057			NOV 25 1997	1997																		0027-8424			WOS:A1997YJ45600066	9371799	
J	MARRES, CAM; DEVRIES, S; GRIVELL, LA								ISOLATION AND INACTIVATION OF THE NUCLEAR GENE ENCODING THE ROTENONE-INSENSITIVE INTERNAL NADH - UBIQUINONE OXIDOREDUCTASE OF MITOCHONDRIA FROM SACCHAROMYCES-CEREVISIAE								EUROPEAN JOURNAL OF BIOCHEMISTRY				195	3			857	862		10.1111/j.1432-1033.1991.tb15775.x			FEB 14 1991	1991																		0014-2956			WOS:A1991EY55200034	1900238	
J	Papa, FR; Amerik, AY; Hochstrasser, M								Interaction of the Doa4 deubiquitinating enzyme with the yeast 26S proteasome								MOLECULAR BIOLOGY OF THE CELL				10	3			741	756					MAR 1999	1999																		1059-1524			WOS:000079475800017	10069815	
J	Scholkopf, B; Sung, KK; Burges, CJC; Girosi, F; Niyogi, P; Poggio, T; Vapnik, V				Scholkopf, Bernhard/A-7570-2013				Comparing support vector machines with Gaussian kernels to radial basis function classifiers								IEEE TRANSACTIONS ON SIGNAL PROCESSING				45	11			2758	2765		10.1109/78.650102			NOV 1997	1997																		1053-587X	1941-0476		WOS:A1997YE90500014		
J	Spellman, PT; Sherlock, G; Zhang, MQ; Iyer, VR; Anders, K; Eisen, MB; Brown, PO; Botstein, D; Futcher, B				Sherlock, Gavin/B-1831-2009; Sherlock, Gavin/E-9110-2012	Eisen, Michael/0000-0002-7528-738X			Comprehensive identification of cell cycle-regulated genes of the yeast Saccharomyces cerevisiae by microarray hybridization								MOLECULAR BIOLOGY OF THE CELL				9	12			3273	3297					DEC 1998	1998																		1059-1524			WOS:000077388600003	9843569	
J	STOLER, S; KEITH, KC; CURNICK, KE; FITZGERALDHAYES, M								A MUTATION IN CSE4, AN ESSENTIAL GENE ENCODING A NOVEL CHROMATIN-ASSOCIATED PROTEIN IN YEAST, CAUSES CHROMOSOME NONDISJUNCTION AND CELL-CYCLE ARREST AT MITOSIS								GENES & DEVELOPMENT				9	5			573	586		10.1101/gad.9.5.573			MAR 1 1995	1995																		0890-9369			WOS:A1995QN63300006	7698647	
J	Tamayo, P; Slonim, D; Mesirov, J; Zhu, Q; Kitareewan, S; Dmitrovsky, E; Lander, ES; Golub, TR								Interpreting patterns of gene expression with self-organizing maps: Methods and application to hematopoietic differentiation								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				96	6			2907	2912		10.1073/pnas.96.6.2907			MAR 16 1999	1999																		0027-8424			WOS:000079224500064	10077610	
