PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Bartlett, PL					Bartlett, Peter/0000-0002-8760-3140			The sample complexity of pattern classification with neural networks: The size of the weights is more important than the size of the network								IEEE TRANSACTIONS ON INFORMATION THEORY				44	2			525	536		10.1109/18.661502			MAR 1998	1998						10th Annual Conference on Neural Information Processing Systems (NIPS)10th Annual Conference on Neural Information Processing Systems (NIPS)	DEC 02-05, 1996DEC 02-05, 1996	NIPS FdnNIPS Fdn	DENVER, COLORADODENVER, COLORADO									0018-9448			WOS:000072248600008		
J	Collobert, R; Bengio, S; Bengio, Y								A parallel mixture of SVMs for very large scale problems								NEURAL COMPUTATION				14	5			1105	1114		10.1162/089976602753633402			MAY 2002	2002																		0899-7667			WOS:000174986900007	11972909	
J	Ferrari, S; Stengel, RF								Smooth function approximation using neural networks								IEEE TRANSACTIONS ON NEURAL NETWORKS				16	1			24	38		10.1109/TNN.2004.836233			JAN 2005	2005																		1045-9227			WOS:000226621900003	15732387	
J	HORNIK, K								APPROXIMATION CAPABILITIES OF MULTILAYER FEEDFORWARD NETWORKS								NEURAL NETWORKS				4	2			251	257		10.1016/0893-6080(91)90009-T			1991	1991																		0893-6080			WOS:A1991FD68600009		
J	Hsu, CW; Lin, CJ					Lin, Chih-Jen/0000-0003-4684-8747			A comparison of methods for multiclass support vector machines								IEEE TRANSACTIONS ON NEURAL NETWORKS				13	2			415	425	PII S1045-9227(02)01805-2	10.1109/72.991427			MAR 2002	2002																		1045-9227	1941-0093		WOS:000174519400014	18244442	
J	Huang, GB; Zhu, QY; Mao, KZ; Siew, CK; Saratchandran, P; Sundararajan, N				Huang, Guang-Bin/A-5035-2011	Huang, Guang-Bin/0000-0002-2480-4965			Can threshold networks be trained directly?								IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS II-EXPRESS BRIEFS				53	3			187	191		10.1109/TCSII.2005.857540			MAR 2006	2006																		1057-7130			WOS:000236215200005		
J	Huang, GB				Huang, Guang-Bin/A-5035-2011	Huang, Guang-Bin/0000-0002-2480-4965			Learning capability and storage capacity of two-hidden-layer feedforward networks								IEEE TRANSACTIONS ON NEURAL NETWORKS				14	2			274	281		10.1109/TNN.2003.809401			MAR 2003	2003																		1045-9227			WOS:000181820400003	18238011	
J	Huang, GB; Chen, YQ; Babri, HA				Huang, Guang-Bin/A-5035-2011	Huang, Guang-Bin/0000-0002-2480-4965			Classification ability of single hidden layer feedforward neural networks								IEEE TRANSACTIONS ON NEURAL NETWORKS				11	3			799	801		10.1109/72.846750			MAY 2000	2000																		1045-9227			WOS:000087732100024	18249806	
J	Huang, GB; Babri, HA				Huang, Guang-Bin/A-5035-2011	Huang, Guang-Bin/0000-0002-2480-4965			Upper bounds on the number of hidden neurons in feedforward networks with arbitrary bounded nonlinear activation functions								IEEE TRANSACTIONS ON NEURAL NETWORKS				9	1			224	229		10.1109/72.655045			JAN 1998	1998																		1045-9227			WOS:000071490200022	18252445	
J	LESHNO, M; LIN, VY; PINKUS, A; SCHOCKEN, S								MULTILAYER FEEDFORWARD NETWORKS WITH A NONPOLYNOMIAL ACTIVATION FUNCTION CAN APPROXIMATE ANY FUNCTION								NEURAL NETWORKS				6	6			861	867		10.1016/S0893-6080(05)80131-5			1993	1993																		0893-6080			WOS:A1993LW22200011		
S	Romero, E; Alquezar, R			IEEE; IEEE					A new incremental method for function approximation using feed-forward neural networks								PROCEEDING OF THE 2002 INTERNATIONAL JOINT CONFERENCE ON NEURAL NETWORKS, VOLS 1-3		IEEE International Joint Conference on Neural Networks (IJCNN)						1968	1973		10.1109/IJCNN.2002.1007821			2002	2002						International Joint Conference on Neural Networks (IJCNN 02)International Joint Conference on Neural Networks (IJCNN 02)	MAY 12-17, 2002MAY 12-17, 2002	IEEE; IEEE Neural Networks Soc; Int Neural Network SocIEEE; IEEE Neural Networks Soc; Int Neural Network Soc	HONOLULU, HIHONOLULU, HI									2161-4393		0-7803-7278-6	WOS:000177402800350		
J	Tamura, S; Tateishi, M								Capabilities of a four-layered feedforward neural network: Four layers versus three								IEEE TRANSACTIONS ON NEURAL NETWORKS				8	2			251	255		10.1109/72.557662			MAR 1997	1997																		1045-9227			WOS:A1997WM03800006	18255629	
