PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	ACKLEY, DH; HINTON, GE; SEJNOWSKI, TJ								A LEARNING ALGORITHM FOR BOLTZMANN MACHINES								COGNITIVE SCIENCE				9	1			147	169					1985	1985																		0364-0213			WOS:A1985AFZ2900007		
J	AMARI, S				Amari, Shun-ichi/A-5901-2016				A THEORY OF ADAPTIVE PATTERN CLASSIFIERS								IEEE TRANSACTIONS ON ELECTRONIC COMPUTERS				EC16	3			299	+		10.1109/PGEC.1967.264665			1967	1967																		0367-7508			WOS:A19679597000005		
J	BATTITI, R				Battiti, Roberto/C-2108-2009				1ST-ORDER AND 2ND-ORDER METHODS FOR LEARNING - BETWEEN STEEPEST DESCENT AND NEWTON METHOD								NEURAL COMPUTATION				4	2			141	166		10.1162/neco.1992.4.2.141			MAR 1992	1992																		0899-7667			WOS:A1992HL54300001		
B	BENGIO, Y; FLAMMIA, G; DEMORI, R; KOMPE, R						MOODY, JE; HANSON, SJ; LIPPMANN, RP		NEURAL NETWORK - GAUSSIAN MIXTURE HYBRID FOR SPEECH RECOGNITION OR DENSITY-ESTIMATION								ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 4		ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS		4				175	182					1992	1992						5TH CONF ON NEURAL INFORMATION PROCESSING SYSTEMS - NATURAL AND SYNTHETIC ( NIPS-91 )5TH CONF ON NEURAL INFORMATION PROCESSING SYSTEMS - NATURAL AND SYNTHETIC ( NIPS-91 )	DEC 02-05, 1991DEC 02-05, 1991		DENVER, CODENVER, CO											1-55860-222-4	WOS:A1992BW71Y00022		
J	Bengio, Y; Frasconi, P				Frasconi, Paolo/G-2944-2010				Input-output HMM's for sequence processing								IEEE TRANSACTIONS ON NEURAL NETWORKS				7	5			1231	1249		10.1109/72.536317			SEP 1996	1996																		1045-9227			WOS:A1996VG69500015	18263517	
J	BENGIO, Y; SIMARD, P; FRASCONI, P				Frasconi, Paolo/G-2944-2010				LEARNING LONG-TERM DEPENDENCIES WITH GRADIENT DESCENT IS DIFFICULT								IEEE TRANSACTIONS ON NEURAL NETWORKS				5	2			157	166		10.1109/72.279181			MAR 1994	1994																		1045-9227	1941-0093		WOS:A1994NH76800002	18267787	
J	BENGIO, Y; DEMORI, R; FLAMMIA, G; KOMPE, R								GLOBAL OPTIMIZATION OF A NEURAL NETWORK-HIDDEN MARKOV MODEL HYBRID								IEEE TRANSACTIONS ON NEURAL NETWORKS				3	2			252	259		10.1109/72.125866			MAR 1992	1992																		1045-9227			WOS:A1992HD06400009	18276426	
J	BOSER, BE; SACKINGER, E; BROMLEY, J; LECUN, Y; JACKEL, LD								AN ANALOG NEURAL NETWORK PROCESSOR WITH PROGRAMMABLE TOPOLOGY								IEEE JOURNAL OF SOLID-STATE CIRCUITS				26	12			2017	2025		10.1109/4.104196			DEC 1991	1991																		0018-9200			WOS:A1991GQ90500035		
J	BOTTOU, L; VAPNIK, V				姗姗, 布/H-8670-2012				LOCAL LEARNING ALGORITHMS								NEURAL COMPUTATION				4	6			888	900		10.1162/neco.1992.4.6.888			NOV 1992	1992																		0899-7667			WOS:A1992JW95000009		
J	BOTTOU, L; SOULIE, FF; BLANCHET, P; LIENARD, JS								SPEAKER-INDEPENDENT ISOLATED DIGIT RECOGNITION - MULTILAYER PERCEPTRONS VS DYNAMIC TIME WARPING								NEURAL NETWORKS				3	4			453	465		10.1016/0893-6080(90)90028-J			1990	1990																		0893-6080			WOS:A1990DQ49100010		
J	BRIDLE, JS								ALPHA-NETS - A RECURRENT NEURAL NETWORK ARCHITECTURE WITH A HIDDEN MARKOV MODEL INTERPRETATION								SPEECH COMMUNICATION				9	1			83	92		10.1016/0167-6393(90)90049-F			FEB 1990	1990																		0167-6393	1872-7182		WOS:A1990DJ98000011		
