PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Ashburner, J; Friston, KJ				Friston, Karl/D-9230-2011; Rohlf, F/A-8710-2008; Ashburner, John/I-3757-2013	Friston, Karl/0000-0001-7984-8909; Ashburner, John/0000-0001-7605-2518			Voxel-based morphometry - The methods								NEUROIMAGE				11	6			805	821		10.1006/nimg.2000.0582			JUN 2000	2000																		1053-8119			WOS:000087963600018	10860804	
J	Borgwardt, Stefan J.; Riecher-Roessler, Anita; Dazzan, Paola; Chitnis, Xavier; Aston, Jacqueline; Drewe, Margret; Gschwandtner, Ute; Haller, Sven; Pflueger, Marlon; Rechsteiner, Evelyne; D'Souza, Marcus; Stieglitz, Rolf-Dieter; Radu, Ernst-Wilhelm; McGuire, Philip K.				Haller, Sven/A-6116-2008; Borgwardt, Stefan/A-6366-2008; Dazzan, Paola/E-6837-2010; Riecher-Rossler, Anita/I-5551-2015	Riecher-Rossler, Anita/0000-0001-6361-8789; Borgwardt, Stefan/0000-0002-5792-3987; Haller, Sven/0000-0001-7433-0203			Regional gray matter volume abnormalities in the at risk mental state								BIOLOGICAL PSYCHIATRY				61	10			1148	1156		10.1016/j.biopsych.2006.08.009			MAY 15 2007	2007						13th Biennial Winter Workshop on Schizophrenia Research13th Biennial Winter Workshop on Schizophrenia Research	FEB 04-10, 2006FEB 04-10, 2006		Davos, SWITZERLANDDavos, SWITZERLAND									0006-3223			WOS:000246335100006	17098213	
J	Borgwardt, Stefan J; McGuire, Philip K; Aston, Jacqueline; Berger, Gregor; Dazzan, Paola; Gschwandtner, Ute; Pfluger, Marlon; D'Souza, Marcus; Radue, Ernst-Wilhelm; Riecher-Rossler, Anita				Borgwardt, Stefan/A-6366-2008				Structural brain abnormalities in individuals with an at-risk mental state who later develop psychosis.								The British journal of psychiatry. Supplement				51				s69	75		10.1192/bjp.191.51.s69			2007-Dec	2007																		0960-5371			MEDLINE:18055941	18055941	
J	Burges, CJC								A tutorial on Support Vector Machines for pattern recognition								DATA MINING AND KNOWLEDGE DISCOVERY				2	2			121	167		10.1023/A:1009715923555			JUN 1998	1998																		1384-5810			WOS:000076132400002		
J	Calder, AJ; Burton, AM; Miller, P; Young, AW; Akamatsu, S				Young, Andy/G-2189-2011; Burton, A. Mike/A-9491-2008	Young, Andy/0000-0002-1202-6297; Burton, A. Mike/0000-0002-2035-2084			A principal component analysis of facial expressions								VISION RESEARCH				41	9			1179	1208		10.1016/S0042-6989(01)00002-5			APR 2001	2001																		0042-6989			WOS:000168211500008	11292507	
J	Cannon, Tyrone D.; Cadenhead, Kristin; Cornblatt, Barbara; Woods, Scott W.; Addington, Jean; Walker, Elaine; Seidman, Larry J.; Perkins, Diana; Tsuang, Ming; McGlashan, Thomas; Heinssen, Robert								Prediction of psychosis in youth at high clinical risk								ARCHIVES OF GENERAL PSYCHIATRY				65	1			28	37		10.1001/archgenpsychiatry.2007.3			JAN 2008	2008																		0003-990X			WOS:000252176400005	18180426	
J	Cornblatt, BA								The New York high risk project to the hillside recognition and prevention (RAP) program								AMERICAN JOURNAL OF MEDICAL GENETICS				114	8			956	966		10.1002/ajmg.10520			DEC 8 2002	2002						Schizophrenia: From Prediction to Prevention-The Challenge of the 21st CenturySchizophrenia: From Prediction to Prevention-The Challenge of the 21st Century	NOV 30-DEC 01, 2000NOV 30-DEC 01, 2000		LYON, FRANCELYON, FRANCE									0148-7299			WOS:000179405500013	12457393	
J	Davatzikos, C; Shen, DG; Gur, RC; Wu, XY; Liu, DF; Fan, Y; Hughett, P; Turetsky, BI; Gur, RE					Fan, Yong/0000-0001-9869-4685			Whole-brain morphometric study of schizophrenia revealing a spatially complex set of focal abnormalities								ARCHIVES OF GENERAL PSYCHIATRY				62	11			1218	1227		10.1001/archpsyc.62.11.1218			NOV 2005	2005																		0003-990X			WOS:000233050900005	16275809	
J	Davatzikos, C								Why voxel-based morphometric analysis should be used with great caution when characterizing group differences								NEUROIMAGE				23	1			17	20		10.1016/j.neuroimage.2004.05.010			SEP 2004	2004																		1053-8119			WOS:000223645000002	15325347	
J	Davatzikos, C; Genc, A; Xu, DR; Resnick, SM								Voxel-based morphometry using the RAVENS maps: Methods and validation using simulated longitudinal atrophy								NEUROIMAGE				14	6			1361	1369		10.1006/nimg.2001.0937			DEC 2001	2001																		1053-8119	1095-9572		WOS:000172524500013	11707092	
