PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Aebersold, R; Goodlett, DR								Mass spectrometry in proteomics								CHEMICAL REVIEWS				101	2			269	295		10.1021/cr990076h			FEB 2001	2001																		0009-2665	1520-6890		WOS:000167137400004	11712248	
J	Aebersold, R; Mann, M				Mann, Matthias/A-3454-2013	Mann, Matthias/0000-0003-1292-4799			Mass spectrometry-based proteomics								NATURE				422	6928			198	207		10.1038/nature01511			MAR 13 2003	2003																		0028-0836			WOS:000181488900054	12634793	
J	Breci, LA; Tabb, DL; Yates, JR; Wysocki, VH					Tabb, David/0000-0001-7223-578X			Cleavage N-terminal to proline: Analysis of a database of peptide tandem mass spectra								ANALYTICAL CHEMISTRY				75	9			1963	1971		10.1021/ac026359i			MAY 1 2003	2003																		0003-2700			WOS:000182662800013	12720328	
J	Deber, CM; Wang, C; Liu, LP; Prior, AS; Agrawal, S; Muskat, BL; Cuticchia, AJ								TM Finder: A prediction program for transmembrane protein segments using a combination of hydrophobicity and nonpolar phase helicity scales								PROTEIN SCIENCE				10	1			212	219		10.1110/ps.30301			JAN 2001	2001																		0961-8368			WOS:000167925800022	11266608	
J	ENG, JK; MCCORMACK, AL; YATES, JR				Eng, Jimmy/I-4202-2012; Eng, Jimmy/C-6556-2017	Eng, Jimmy/0000-0001-6352-6737; Eng, Jimmy/0000-0001-6352-6737			AN APPROACH TO CORRELATE TANDEM MASS-SPECTRAL DATA OF PEPTIDES WITH AMINO-ACID-SEQUENCES IN A PROTEIN DATABASE								JOURNAL OF THE AMERICAN SOCIETY FOR MASS SPECTROMETRY				5	11			976	989		10.1016/1044-0305(94)80016-2			NOV 1994	1994																		1044-0305	1879-1123		WOS:A1994PP71300004	24226387	
J	Florens, L; Washburn, MP; Raine, JD; Anthony, RM; Grainger, M; Haynes, JD; Moch, JK; Muster, N; Sacci, JB; Tabb, DL; Witney, AA; Wolters, D; Wu, YM; Gardner, MJ; Holder, AA; Sinden, RE; Yates, JR; Carucci, DJ				Holder, Anthony/A-7554-2013; Pain, Arnab/L-5766-2015	Holder, Anthony/0000-0002-8490-6058; Pain, Arnab/0000-0002-1755-2819; Florens, Laurence/0000-0002-9310-6650; Witney, Adam/0000-0003-4561-7170; Washburn, Michael/0000-0001-7568-2585; Tabb, David/0000-0001-7223-578X			A proteomic view of the Plasmodium falciparum life cycle								NATURE				419	6906			520	526		10.1038/nature01107			OCT 3 2002	2002																		0028-0836			WOS:000178348400047	12368866	
J	Gay, S; Binz, PA; Hochstrasser, DF; Appel, RD								Peptide mass fingerprinting peak intensity prediction: Extracting knowledge from spectra								PROTEOMICS				2	10			1374	1391		10.1002/1615-9861(200210)2:10<1374::AID-PROT1374>3.0.CO;2-D			OCT 2002	2002																		1615-9853			WOS:000179256000003	12422355	
J	Harrison, AG								The gas-phase basicities and proton affinities of amino acids and peptides								MASS SPECTROMETRY REVIEWS				16	4			201	217		10.1002/(SICI)1098-2787(1997)16:4<201::AID-MAS3>3.0.CO;2-L			JUL-AUG 1997	1997																		0277-7037			WOS:000071555800003		
J	Keller, A; Nesvizhskii, AI; Kolker, E; Aebersold, R				Nesvizhskii, Alexey/A-5410-2012; Kolker, Eugene/C-6711-2008	Nesvizhskii, Alexey/0000-0002-2806-7819; 			Empirical statistical model to estimate the accuracy of peptide identifications made by MS/MS and database search								ANALYTICAL CHEMISTRY				74	20			5383	5392		10.1021/ac025747h			OCT 15 2002	2002																		0003-2700			WOS:000178639700032	12403597	
J	King, OD; Foulger, RE; Dwight, SS; White, JV; Roth, FP				Roth, Frederick/H-6308-2011	Foulger, Rebecca/0000-0001-8682-8754; Roth, Frederick/0000-0002-6628-649X			Predicting gene function from patterns of annotation								GENOME RESEARCH				13	5			896	904		10.1101/gr.440803			MAY 2003	2003																		1088-9051			WOS:000182645500016	12695322	
