PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Bogumil, R; Namgaladze, D; Schaarschmidt, D; Schmachtel, T; Hellstern, S; Mutzel, R; Ullrich, V								Inactivation of calcineurin by hydrogen peroxide and phenylarsine oxide - Evidence for a dithiol-disulfide equilibrium and implications for redox regulation								EUROPEAN JOURNAL OF BIOCHEMISTRY				267	5			1407	1415		10.1046/j.1432-1327.2000.01133.x			MAR 2000	2000																		0014-2956			WOS:000086205900017	10691978	
J	Choi, YB; Tenneti, L; Le, DA; Ortiz, J; Bai, G; Chen, HSV; Lipton, SA								Molecular basis of NMDA receptor-coupled ion channel modulation by S-nitrosylation								NATURE NEUROSCIENCE				3	1			15	21					JAN 2000	2000																		1097-6256			WOS:000085810200007	10607390	
J	Eu, JP; Liu, LM; Zeng, M; Stamler, JS								An apoptotic model for nitrosative stress								BIOCHEMISTRY				39	5			1040	1047		10.1021/bi992046e			FEB 8 2000	2000																		0006-2960			WOS:000085172900023	10653649	
J	Fang, M; Jaffrey, SR; Sawa, A; Ye, KQ; Luo, XJ; Snyder, SH								Dexras1: A G protein specifically coupled to neuronal nitric oxide synthase via CAPON								NEURON				28	1			183	193		10.1016/S0896-6273(00)00095-7			OCT 2000	2000																		0896-6273			WOS:000165143500020	11086993	
J	Foster, MW; Stamler, JS								New insights into protein S-nitrosylation - Mitochondria as a model system								JOURNAL OF BIOLOGICAL CHEMISTRY				279	24			25891	25897		10.1074/jbc.M313853200			JUN 11 2004	2004																		0021-9258			WOS:000221827900121	15069080	
J	Gow, AJ; Chen, QP; Hess, DT; Day, BJ; Ischiropoulos, H; Stamler, JS				Gow, Andrew/N-8566-2013	Gow, Andrew/0000-0003-0876-5158			Basal and stimulated protein S-nitrosylation in multiple cell types and tissues								JOURNAL OF BIOLOGICAL CHEMISTRY				277	12			9637	9640		10.1074/jbc.C100746200			MAR 22 2002	2002																		0021-9258			WOS:000174549200005	11796706	
J	Hao, G; Xie, LJ; Gross, SS								Argininosuccinate synthetase is reversibly inactivated by S-nitrosylation in vitro and in vivo								JOURNAL OF BIOLOGICAL CHEMISTRY				279	35			36192	36200		10.1074/jbc.M404866200			AUG 27 2004	2004																		0021-9258			WOS:000223453600006	15192091	
J	HOPE, BT; MICHAEL, GJ; KNIGGE, KM; VINCENT, SR				Vincent, Steven/D-2996-2012; Hope, Bruce/A-9223-2010	Hope, Bruce/0000-0001-5804-7061			NEURONAL NADPH DIAPHORASE IS A NITRIC-OXIDE SYNTHASE								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				88	7			2811	2814		10.1073/pnas.88.7.2811			APR 1991	1991																		0027-8424			WOS:A1991FE86400042	1707173	
J	Jaffrey, SR; Erdjument-Bromage, H; Ferris, CD; Tempst, P; Snyder, SH								Protein S-nitrosylation: a physiological signal for neuronal nitric oxide								NATURE CELL BIOLOGY				3	2			193	197		10.1038/35055104			FEB 2001	2001																		1465-7392			WOS:000166793000021	11175752	
J	Kim, YJ; Pannell, LK; Sackett, DL								Mass spectrometric measurement of differential reactivity of cysteine to localize protein-ligand binding sites. Application to tubulin-binding drugs								ANALYTICAL BIOCHEMISTRY				332	2			376	383		10.1016/j.ab.2004.06.033			SEP 15 2004	2004																		0003-2697			WOS:000223604100021	15325307	
J	Kluge, I; GutteckAmsler, U; Zollinger, M; Do, KQ				Do, Kim/G-6694-2016	Do, Kim/0000-0003-1968-1646			S-nitrosoglutathione in rat cerebellum: Identification and quantification by liquid chromatography mass spectrometry								JOURNAL OF NEUROCHEMISTRY				69	6			2599	2607					DEC 1997	1997																		0022-3042			WOS:A1997YG27500042	9375694	
J	Kuncewicz, T; Sheta, EA; Goldknopf, IL; Kone, BC								Proteomic analysis reveals novel protein targets of S-nitrosylation in mesangial cells								PROTEOMICS IN NEPHROLOGY		CONTRIBUTIONS TO NEPHROLOGY		141				221	230					2004	2004																		0302-5144			WOS:000187846000015	14650235	
J	Liu, L; Yan, Y; Zeng, M; Zhang, J; Hanes, MA; Ahearn, G; McMahon, TJ; Dickfeld, T; Marshall, HE; Que, LG; Stamler, JS				McMahon, Timothy/K-3986-2012	McMahon, Timothy/0000-0002-3404-3223			Essential roles of S-nitrosothiols in vascular horneostasis and endotoxic shock								CELL				116	4			617	628		10.1016/S0092-8674(04)00131-X			FEB 20 2004	2004																		0092-8674			WOS:000189184200014	14980227	
J	Martinez-Ruiz, A; Lamas, S				Martinez-Ruiz, Antonio/A-5672-2009; Lamas, Santiago /G-7308-2015	Martinez-Ruiz, Antonio/0000-0001-5394-9824; Lamas, Santiago /0000-0001-5166-4155			S-nitrosylation: a potential new paradigm in signal transduction								CARDIOVASCULAR RESEARCH				62	1			43	52		10.1016/j.cardiores.2004.01.013			APR 1 2004	2004																		0008-6363			WOS:000220586900006	15023551	
J	Mayer, B; Pfeiffer, S; Schrammel, A; Koesling, D; Schmidt, K; Brunner, F				Mayer, Bernd/B-9391-2008				A new pathway of nitric oxide cyclic GMP signaling involving S-nitrosoglutathione								JOURNAL OF BIOLOGICAL CHEMISTRY				273	6			3264	3270		10.1074/jbc.273.6.3264			FEB 6 1998	1998																		0021-9258			WOS:000071822300026	9452441	
J	McStay, GP; Clarke, SJ; Halestrap, AP				Halestrap, Andrew/G-7275-2011				Role of critical thiol groups on the matrix surface of the adenine nucleotide translocase in the mechanism of the mitochondrial permeability transition pore								BIOCHEMICAL JOURNAL				367				541	548		10.1042/BJ20011672			OCT 15 2002	2002																		0264-6021			WOS:000178778800027	12149099	
J	Nogales, E; Whittaker, M; Milligan, RA; Downing, KH								High-resolution model of the microtubule								CELL				96	1			79	88		10.1016/S0092-8674(00)80961-7			JAN 8 1999	1999																		0092-8674			WOS:000078023200010	9989499	
J	Perez-Mato, I; Castro, C; Ruiz, FA; Corrales, FJ; Mato, JM				Ruiz, Felix A./B-1032-2008; MATO, JOSE/A-5187-2011; Carmen, Castro/C-7813-2009	Ruiz, Felix A./0000-0003-0748-5015; Carmen, Castro/0000-0002-6802-0572			Methionine adenosyltransferase S-nitrosylation is regulated by the basic and acidic amino acids surrounding the target thiol								JOURNAL OF BIOLOGICAL CHEMISTRY				274	24			17075	17079		10.1074/jbc.274.24.17075			JUN 11 1999	1999																		0021-9258			WOS:000080780400059	10358060	
J	Roychowdhury, M; Sarkar, N; Manna, T; Bhattacharyya, S; Sarkar, T; BasuSarkar, P; Roy, S; Bhattacharyya, B								Sulfhydryls of tubulin - A probe to detect conformational changes of tubulin								EUROPEAN JOURNAL OF BIOCHEMISTRY				267	12			3469	3476		10.1046/j.1432-1327.2000.01369.x			JUN 2000	2000																		0014-2956			WOS:000087624600009	10848962	
J	Stamler, JS; Lamas, S; Fang, FC				Lamas, Santiago /G-7308-2015	Lamas, Santiago /0000-0001-5166-4155; Fang, Ferric/0000-0002-3243-110X			Nitrosylation: The prototypic redox-based signaling mechanism								CELL				106	6			675	683		10.1016/S0092-8674(01)00495-0			SEP 21 2001	2001																		0092-8674			WOS:000171213000005	11572774	
J	Sun, JH; Xin, CL; Eu, JP; Stamler, JS; Meissner, G				Sun, Junhui/C-3499-2011				Cysteine-3635 is responsible for skeletal muscle ryanodine receptor modulation by NO								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				98	20			11158	11162		10.1073/pnas.201289098			SEP 25 2001	2001																		0027-8424			WOS:000171237100035	11562475	
J	Webster, KA; Prentice, H; Bishopric, NH								Oxidation of zinc finger transcription factors: Physiological consequences								ANTIOXIDANTS & REDOX SIGNALING				3	4			535	548		10.1089/15230860152542916			AUG 2001	2001																		1523-0864	1557-7716		WOS:000174499200002	11554443	
