PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	AHN, JS; KANEMATSU, Y; ENOMOTO, M; KUSHIDA, T								DETERMINATION OF WEIGHTED DENSITY-OF-STATES OF VIBRATIONAL-MODES IN ZN-SUBSTITUTED MYOGLOBIN								CHEMICAL PHYSICS LETTERS				215	4			336	340		10.1016/0009-2614(93)85724-3			DEC 3 1993	1993																		0009-2614			WOS:A1993MJ86200012		
J	ALDEN, RG; SCHNEEBECK, MC; ONDRIAS, MR; COURTNEY, SH; FRIEDMAN, JM				Simpson, Miriam/C-4237-2011				MODE-SPECIFIC RELAXATION DYNAMICS OF PHOTOEXCITED FE(II) PROTOPORPHYRIN IX IN HEMOGLOBIN								JOURNAL OF RAMAN SPECTROSCOPY				23	10			569	574		10.1002/jrs.1250231009			OCT 1992	1992						SYMP ON RAMAN SPECTROSCOPY OF BIOLOGICAL SYSTEMSSYMP ON RAMAN SPECTROSCOPY OF BIOLOGICAL SYSTEMS	SEP 05-07, 1992SEP 05-07, 1992		UNIV BREMEN, BREMEN, GERMANYUNIV BREMEN, BREMEN, GERMANY									0377-0486			WOS:A1992JU00200008		
J	AMADEI, A; LINSSEN, ABM; BERENDSEN, HJC					amadei, andrea/0000-0001-9488-0536			ESSENTIAL DYNAMICS OF PROTEINS								PROTEINS-STRUCTURE FUNCTION AND GENETICS				17	4			412	425		10.1002/prot.340170408			DEC 1993	1993																		0887-3585			WOS:A1993MJ75700007	8108382	
J	Berman, HM; Westbrook, J; Feng, Z; Gilliland, G; Bhat, TN; Weissig, H; Shindyalov, IN; Bourne, PE				Bourne, Philip/C-2073-2008; de Sousa, Miguel/A-3877-2009; Cheng, Yushao/E-6256-2011				The Protein Data Bank								NUCLEIC ACIDS RESEARCH				28	1			235	242		10.1093/nar/28.1.235			JAN 1 2000	2000																		0305-1048			WOS:000084896300069	10592235	
J	Berneche, S; Roux, B				Berneche, Simon/L-6389-2013	Berneche, Simon/0000-0002-6274-4094			Molecular dynamics of the KcsA K+ channel in a bilayer membrane								BIOPHYSICAL JOURNAL				78	6			2900	2917					JUN 2000	2000																		0006-3495			WOS:000087580400014	10827971	
J	Brenner, SE; Chothia, C; Hubbard, TJP; Murzin, AG				Hubbard, Tim/C-2567-2008; Brenner, Steven/A-8729-2008	Hubbard, Tim/0000-0002-1767-9318; Brenner, Steven/0000-0001-7559-6185			Understanding protein structure: Using scop for fold interpretation								COMPUTER METHODS FOR MACROMOLECULAR SEQUENCE ANALYSIS		METHODS IN ENZYMOLOGY		266				635	643					1996	1996																		0076-6879			WOS:A1996BF77C00037	8743710	
J	BROOKS, B; KARPLUS, M								NORMAL-MODES FOR SPECIFIC MOTIONS OF MACROMOLECULES - APPLICATION TO THE HINGE-BENDING MODE OF LYSOZYME								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				82	15			4995	4999		10.1073/pnas.82.15.4995			1985	1985																		0027-8424			WOS:A1985ANN3100029	3860838	
J	BROOKS, B; KARPLUS, M								HARMONIC DYNAMICS OF PROTEINS - NORMAL-MODES AND FLUCTUATIONS IN BOVINE PANCREATIC TRYPSIN-INHIBITOR								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA-BIOLOGICAL SCIENCES				80	21			6571	6575		10.1073/pnas.80.21.6571			1983	1983																		0027-8424			WOS:A1983RP12500030	6579545	
J	Chik, JK; Lindberg, U; Schutt, CE								The structure of an open state of beta-actin at 2.65 angstrom resolution								JOURNAL OF MOLECULAR BIOLOGY				263	4			607	623		10.1006/jmbi.1996.0602			NOV 8 1996	1996																		0022-2836	1089-8638		WOS:A1996VR30000011	8918942	
J	Christendat, D; Yee, A; Dharamsi, A; Kluger, Y; Savchenko, A; Cort, JR; Booth, V; Mackereth, CD; Saridakis, V; Ekiel, I; Kozlov, G; Maxwell, KL; Wu, N; McIntosh, LP; Gehring, K; Kennedy, MA; Davidson, AR; Pai, EF; Gerstein, M; Edwards, AM; Arrowsmith, CH				Pai, Emil/D-2526-2013; Mackereth, Cameron/F-7946-2013; Gehring, Kalle/I-4403-2013	Mackereth, Cameron/0000-0002-0776-7947; Gehring, Kalle/0000-0001-6500-1184; Pai, Emil/0000-0002-1162-7242			Structural proteomics of an archaeon								NATURE STRUCTURAL BIOLOGY				7	10			903	909					OCT 2000	2000																		1072-8368			WOS:000089779900022	11017201	
J	CUSACK, S; DOSTER, W								TEMPERATURE-DEPENDENCE OF THE LOW-FREQUENCY DYNAMICS OF MYOGLOBIN - MEASUREMENT OF THE VIBRATIONAL FREQUENCY-DISTRIBUTION BY INELASTIC NEUTRON-SCATTERING								BIOPHYSICAL JOURNAL				58	1			243	251					JUL 1990	1990																		0006-3495			WOS:A1990DM36300022	2166599	
J	DAGGETT, V; LEVITT, M				Levitt, Michael/E-4582-2012	Levitt, Michael/0000-0002-8414-7397			REALISTIC SIMULATIONS OF NATIVE-PROTEIN DYNAMICS IN SOLUTION AND BEYOND								ANNUAL REVIEW OF BIOPHYSICS AND BIOMOLECULAR STRUCTURE				22				353	380		10.1146/annurev.bb.22.060193.002033			1993	1993																		1056-8700			WOS:A1993LH45400014	8347994	
J	de Groot, BL; Vriend, G; Berendsen, HJC				Vriend, Gert/D-6730-2011; Vriend, G./H-8112-2014				Conformational changes in the chaperonin GroEL: New insights into the allosteric mechanism								JOURNAL OF MOLECULAR BIOLOGY				286	4			1241	1249		10.1006/jmbi.1998.2568			MAR 5 1999	1999																		0022-2836			WOS:000079019900021	10047494	
J	DEBRUNNER, PG; FRAUENFELDER, H								DYNAMICS OF PROTEINS								ANNUAL REVIEW OF PHYSICAL CHEMISTRY				33				283	299		10.1146/annurev.pc.33.100182.001435			1982	1982																		0066-426X			WOS:A1982PP03300012		
J	DIXON, MM; NICHOLSON, H; SHEWCHUK, L; BAASE, WA; MATTHEWS, BW								STRUCTURE OF A HINGE-BENDING BACTERIOPHAGE-T4 LYSOZYME MUTANT, ILE3-]PRO								JOURNAL OF MOLECULAR BIOLOGY				227	3			917	933		10.1016/0022-2836(92)90231-8			OCT 5 1992	1992																		0022-2836			WOS:A1992JW69900022	1404394	
J	Dubchak, I; Muchnik, I; Kim, S H								Protein folding class predictor for SCOP: approach based on global descriptors.								Proceedings. International Conference on Intelligent Systems for Molecular Biology				5				104	7					1997	1997																		1553-0833			MEDLINE:9322023	9322023	
J	DUNCAN, BS; OLSON, AJ								APPROXIMATION AND VISUALIZATION OF LARGE-SCALE MOTION OF PROTEIN SURFACES								JOURNAL OF MOLECULAR GRAPHICS				13	4			250	257		10.1016/0263-7855(95)00039-9			AUG 1995	1995																		0263-7855			WOS:A1995RR74400004	8527417	
J	DURAND, P; TRINQUIER, G; SANEJOUAND, YH								NEW APPROACH FOR DETERMINING LOW-FREQUENCY NORMAL-MODES IN MACROMOLECULES								BIOPOLYMERS				34	6			759	771		10.1002/bip.360340608			JUN 1994	1994																		0006-3525			WOS:A1994NM16200007		
J	Genick, UK; Borgstahl, GEO; Ng, K; Ren, Z; Pradervand, C; Burke, PM; Srajer, V; Teng, TY; Schildkamp, W; McRee, DE; Moffat, K; Getzoff, ED				Pradervand, Claude/I-8114-2013				Structure of a protein photocycle intermediate by millisecond time-resolved crystallography								SCIENCE				275	5305			1471	1475		10.1126/science.275.5305.1471			MAR 7 1997	1997																		0036-8075			WOS:A1997WM08100044	9045611	
J	GERSTEIN, M; LESK, AM; CHOTHIA, C								STRUCTURAL MECHANISMS FOR DOMAIN MOVEMENTS IN PROTEINS								BIOCHEMISTRY				33	22			6739	6749		10.1021/bi00188a001			JUN 7 1994	1994																		0006-2960			WOS:A1994NQ73000001	8204609	
J	Gerstein, M; Krebs, W				Krebs, Werner/N-3116-2015	Krebs, Werner/0000-0003-3155-1422			A database of macromolecular motions								NUCLEIC ACIDS RESEARCH				26	18			4280	4290		10.1093/nar/26.18.4280			SEP 15 1998	1998																		0305-1048			WOS:000076004500025	9722650	
J	Gerstein, M; Levitt, M				Levitt, Michael/E-4582-2012	Levitt, Michael/0000-0002-8414-7397			A structural census of the current population of protein sequences								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				94	22			11911	11916		10.1073/pnas.94.22.11911			OCT 28 1997	1997																		0027-8424			WOS:A1997YD50600031	9342336	
J	Gerstein, M; Levitt, M				Levitt, Michael/E-4582-2012	Levitt, Michael/0000-0002-8414-7397			Comprehensive assessment of automatic structural alignment against a manual standard, the scop classification of proteins								PROTEIN SCIENCE				7	2			445	456					FEB 1998	1998																		0961-8368			WOS:000072056400026	9521122	
J	GIBRAT, JF; GO, N								NORMAL MODE ANALYSIS OF HUMAN LYSOZYME - STUDY OF THE RELATIVE MOTION OF THE 2 DOMAINS AND CHARACTERIZATION OF THE HARMONIC MOTION								PROTEINS-STRUCTURE FUNCTION AND GENETICS				8	3			258	279		10.1002/prot.340080308			1990	1990																		0887-3585			WOS:A1990ED24300007	2281087	
J	GILSON, MK; STRAATSMA, TP; MCCAMMON, JA; RIPOLL, DR; FAERMAN, CH; AXELSEN, PH; SILMAN, I; SUSSMAN, JL					Sussman, Joel/0000-0003-0306-3878			OPEN BACK DOOR IN A MOLECULAR-DYNAMICS SIMULATION OF ACETYLCHOLINESTERASE								SCIENCE				263	5151			1276	1278		10.1126/science.8122110			MAR 4 1994	1994																		0036-8075			WOS:A1994MY57000035	8122110	
J	GO, N; NOGUTI, T; NISHIKAWA, T								DYNAMICS OF A SMALL GLOBULAR PROTEIN IN TERMS OF LOW-FREQUENCY VIBRATIONAL-MODES								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA-BIOLOGICAL SCIENCES				80	12			3696	3700		10.1073/pnas.80.12.3696			1983	1983																		0027-8424			WOS:A1983QV20800033	6574507	
