PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Altschul, SF; Madden, TL; Schaffer, AA; Zhang, JH; Zhang, Z; Miller, W; Lipman, DJ				Schaffer, Alejandro/F-2902-2012				Gapped BLAST and PSI-BLAST: a new generation of protein database search programs								NUCLEIC ACIDS RESEARCH				25	17			3389	3402		10.1093/nar/25.17.3389			SEP 1 1997	1997																		0305-1048			WOS:A1997XU79300002	9254694	
J	Brown, CJ; Takayama, S; Campen, AM; Vise, P; Marshall, TW; Oldfield, CJ; Williams, CJ; Dunker, AK								Evolutionary rate heterogeneity in proteins with long disordered regions								JOURNAL OF MOLECULAR EVOLUTION				55	1			104	110		10.1007/s00239-001-2309-6			JUL 2002	2002																		0022-2844			WOS:000176243200010	12165847	
J	DOLGIKH, DA; GILMANSHIN, RI; BRAZHNIKOV, EV; BYCHKOVA, VE; SEMISOTNOV, GV; VENYAMINOV, SY; PTITSYN, OB				Dolgikh, Dmitry/F-2369-2014; Semisotnov, Gennady/L-8864-2015	Dolgikh, Dmitry/0000-0002-9880-7202			ALPHA-LACTALBUMIN - COMPACT STATE WITH FLUCTUATING TERTIARY STRUCTURE								FEBS LETTERS				136	2			311	315		10.1016/0014-5793(81)80642-4			1981	1981																		0014-5793			WOS:A1981MY37800024	7327267	
J	Dunker, AK; Brown, CJ; Lawson, JD; Iakoucheva, LM; Obradovic, Z					Iakoucheva, Lilia/0000-0002-4542-5219			Intrinsic disorder and protein function								BIOCHEMISTRY				41	21			6573	6582		10.1021/bi012159+			MAY 28 2002	2002																		0006-2960			WOS:000175803700001	12022860	
J	DUNKER, AK; ENSIGN, LD; ARNOLD, GE; ROBERTS, LM								A MODEL FOR FD PHAGE PENETRATION AND ASSEMBLY								FEBS LETTERS				292	1-2			271	274		10.1016/0014-5793(91)80882-4			NOV 4 1991	1991																		0014-5793			WOS:A1991GQ99500064	1959617	
J	DUNKER, AK; ENSIGN, LD; ARNOLD, GE; ROBERTS, LM								PROPOSED MOLTEN GLOBULE INTERMEDIATES IN FD PHAGE PENETRATION AND ASSEMBLY								FEBS LETTERS				292	1-2			275	278		10.1016/0014-5793(91)80883-5			NOV 4 1991	1991																		0014-5793			WOS:A1991GQ99500065	1959618	
J	Dunker, AK; Lawson, JD; Brown, CJ; Williams, RM; Romero, P; Oh, JS; Oldfield, CJ; Campen, AM; Ratliff, CR; Hipps, KW; Ausio, J; Nissen, MS; Reeves, R; Kang, CH; Kissinger, CR; Bailey, RW; Griswold, MD; Chiu, M; Garner, EC; Obradovic, Z				Garner, Ethan/J-4025-2014	Garner, Ethan/0000-0003-0141-3555			Intrinsically disordered protein								JOURNAL OF MOLECULAR GRAPHICS & MODELLING				19	1			26	59		10.1016/S1093-3263(00)00138-8			2001	2001						Workshop on Protein Flexibility and FoldingWorkshop on Protein Flexibility and Folding	AUG 13-17, 2000AUG 13-17, 2000	Michigan State Univ; PharmaciaMichigan State Univ; Pharmacia	TRAVERSE CITY, MICHIGANTRAVERSE CITY, MICHIGAN									1093-3263			WOS:000168679000004	11381529	
J	Dunker, AK; Obradovic, Z								The protein trinity - linking function and disorder								NATURE BIOTECHNOLOGY				19	9			805	806		10.1038/nbt0901-805			SEP 2001	2001																		1087-0156			WOS:000170774000010	11533628	
J	Dunker, AK; Brown, CJ; Obradovic, Z								Identification and functions of usefully disordered proteins								UNFOLDED PROTEINS		ADVANCES IN PROTEIN CHEMISTRY		62				25	49					2002	2002																		0065-3233			WOS:000179263800002	12418100	
J	HOBOHM, U; SANDER, C				sander, chris/H-1452-2011				ENLARGED REPRESENTATIVE SET OF PROTEIN STRUCTURES								PROTEIN SCIENCE				3	3			522	524					MAR 1994	1994																		0961-8368			WOS:A1994NC41100017	8019422	
