PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	ALTSCHUL, SF; GISH, W; MILLER, W; MYERS, EW; LIPMAN, DJ				Gish, Warren/C-8123-2012; Hypsa, Vaclav/G-9847-2014				BASIC LOCAL ALIGNMENT SEARCH TOOL								JOURNAL OF MOLECULAR BIOLOGY				215	3			403	410		10.1006/jmbi.1990.9999			OCT 5 1990	1990																		0022-2836			WOS:A1990ED16700008	2231712	
J	Andrec, Michael; Snyder, David A.; Zhou, Zhiyong; Young, Jasmine; Montellone, Gaetano T.; Levy, Ronald M.					Snyder, David/0000-0001-6608-2975			A large data set comparison of protein structures determined by crystallography and NMR: Statistical test for structural differences and the effect of crystal packing								PROTEINS-STRUCTURE FUNCTION AND BIOINFORMATICS				69	3			449	465		10.1002/prot.21507			NOV 15 2007	2007																		0887-3585			WOS:000250373900001	17623851	
J	Berjanskii, Mark; Liang, Yongjie; Zhou, Jianjun; Tang, Peter; Stothard, Paul; Zhou, You; Cruz, Joseph; MacDonell, Cam; Lin, Guohui; Lu, Paul; Wishart, David S.					Wishart, David S/0000-0002-3207-2434			PROSESS: a protein structure evaluation suite and server								NUCLEIC ACIDS RESEARCH				38				W633	W640		10.1093/nar/gkq375		2	JUL 2010	2010																		0305-1048			WOS:000284148900102	20460469	
J	Berjanskii, Mark; Tang, Peter; Liang, Jack; Cruz, Joseph A.; Zhou, Jianjun; Zhou, You; Bassett, Edward; MacDonell, Cam; Lu, Paul; Lin, Guohui; Wishart, David S.					Wishart, David S/0000-0002-3207-2434			GeNMR: a web server for rapid NMR-based protein structure determination								NUCLEIC ACIDS RESEARCH				37				W670	W677		10.1093/nar/gkp280			JUL 1 2009	2009																		0305-1048			WOS:000267889100114	19406927	
J	Berjanskii, MV; Wishart, DS					Wishart, David S/0000-0002-3207-2434			A simple method to predict protein flexibility using secondary chemical shifts								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				127	43			14970	14971		10.1021/ja054842f			NOV 2 2005	2005																		0002-7863			WOS:000232933900009	16248604	
J	Breiman, L								Bagging predictors								MACHINE LEARNING				24	2			123	140		10.1007/BF00058655			AUG 1996	1996																		0885-6125			WOS:A1996UZ38000003		
J	Frank, E; Hall, M; Trigg, L; Holmes, G; Witten, IH				Frank, Eibe/A-1434-2008; Witten, Ian/A-3366-2012	Frank, Eibe/0000-0001-6152-7111; Witten, Ian/0000-0001-6428-8988; Holmes, Geoffrey/0000-0003-0433-8925			Data mining in bioinformatics using Weka								BIOINFORMATICS				20	15			2479	2481		10.1093/bioinformatics/bth261			OCT 12 2004	2004																		1367-4803			WOS:000224481900024	15073010	
J	Freund, Y; Schapire, RE								A decision-theoretic generalization of on-line learning and an application to boosting								JOURNAL OF COMPUTER AND SYSTEM SCIENCES				55	1			119	139		10.1006/jcss.1997.1504			AUG 1997	1997						26th Annual ACM Symposium on the Theory of Computing (STOC)26th Annual ACM Symposium on the Theory of Computing (STOC)	MAY 23-25, 1994MAY 23-25, 1994	ACM, Special Interest Grp Algorithms & Computat TheoryACM, Special Interest Grp Algorithms & Computat Theory	MONTREAL, CANADAMONTREAL, CANADA									0022-0000			WOS:A1997XT05700011		
J	Ginzinger, Simon W.; Weichenberger, Christian X.; Sippl, Manfred J.								Detection of unrealistic molecular environments in protein structures based on expected electron densities								JOURNAL OF BIOMOLECULAR NMR				47	1			33	40		10.1007/s10858-010-9408-x			MAY 2010	2010																		0925-2738			WOS:000277007600004	20405167	
J	Ginzinger, Simon W.; Skocibusic, Marko; Heun, Volker								CheckShift improved: fast chemical shift reference correction with high accuracy								JOURNAL OF BIOMOLECULAR NMR				44	4			207	211		10.1007/s10858-009-9330-2			AUG 2009	2009																		0925-2738			WOS:000268311800004	19575298	
J	Gronwald, W; Willard, L; Jellard, T; Boyko, RE; Rajarathnam, K; Wishart, DS; Sonnichsen, FD; Sykes, BD				Sonnichsen, Frank/D-8408-2011	Sonnichsen, Frank/0000-0002-4539-3755; Wishart, David S/0000-0002-3207-2434			CAMRA: Chemical shift based computer aided protein NMR assignments								JOURNAL OF BIOMOLECULAR NMR				12	3			395	405		10.1023/A:1008321629308			OCT 1998	1998																		0925-2738			WOS:000076954300004	9835047	
J	Hooft, RWW; Vriend, G; Sander, C; Abola, EE				Hooft, Rob/A-2906-2010; Vriend, Gert/D-6730-2011; sander, chris/H-1452-2011; Vriend, G./H-8112-2014	Hooft, Rob/0000-0001-6825-9439; 			Errors in protein structures								NATURE				381	6580			272	272		10.1038/381272a0			MAY 23 1996	1996																		0028-0836			WOS:A1996UM40300022	8692262	
J	Iwadate, M; Asakura, T; Williamson, MP				Asakura, Tetsuo/B-9970-2013				C-alpha and C-beta carbon-13 chemical shifts in proteins from an empirical database								JOURNAL OF BIOMOLECULAR NMR				13	3			199	211		10.1023/A:1008376710086			MAR 1999	1999																		0925-2738			WOS:000079328700001	10212983	
J	Kohlhoff, Kai J.; Robustelli, Paul; Cavalli, Andrea; Salvatella, Xavier; Vendruscolo, Michele				Vendruscolo, Michele/F-5901-2012; Cavalli, Andrea /L-9147-2013; Salvatella, Xavier/C-7337-2008	Salvatella, Xavier/0000-0002-8371-4185			Fast and Accurate Predictions of Protein NMR Chemical Shifts from Interatomic Distances								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				131	39			13894	+		10.1021/ja903772t			OCT 7 2009	2009																		0002-7863			WOS:000270433900005	19739624	
J	Laskowski, RA; Rullmann, JAC; MacArthur, MW; Kaptein, R; Thornton, JM					Laskowski, Roman/0000-0001-5528-0087			AQUA and PROCHECK-NMR: Programs for checking the quality of protein structures solved by NMR								JOURNAL OF BIOMOLECULAR NMR				8	4			477	486		10.1007/BF00228148			DEC 1996	1996																		0925-2738			WOS:A1996WD39200009	9008363	
J	Lehtivarjo, Juuso; Hassinen, Tommi; Korhonen, Samuli-Petrus; Perakyla, Mikael; Laatikainen, Reino				Lehtivarjo, Juuso/C-9347-2009; Kuopio, Dept Biosci/A-4529-2010				4D prediction of protein H-1 chemical shifts								JOURNAL OF BIOMOLECULAR NMR				45	4			413	426		10.1007/s10858-009-9384-1			DEC 2009	2009																		0925-2738			WOS:000271809600008	19876601	
