PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	BANDETTINI, PA; JESMANOWICZ, A; WONG, EC; HYDE, JS				Bandettini, Peter/F-5871-2012; Li, Chong/F-4265-2015				PROCESSING STRATEGIES FOR TIME-COURSE DATA SETS IN FUNCTIONAL MRI OF THE HUMAN BRAIN								MAGNETIC RESONANCE IN MEDICINE				30	2			161	173		10.1002/mrm.1910300204			AUG 1993	1993																		0740-3194			WOS:A1993LP88200003	8366797	
J	Burges, CJC								A tutorial on Support Vector Machines for pattern recognition								DATA MINING AND KNOWLEDGE DISCOVERY				2	2			121	167		10.1023/A:1009715923555			JUN 1998	1998																		1384-5810			WOS:000076132400002		
J	CONSTABLE, RT; SKUDLARSKI, P; GORE, JC								AN ROC APPROACH FOR EVALUATING FUNCTIONAL BRAIN MR-IMAGING AND POSTPROCESSING PROTOCOLS								MAGNETIC RESONANCE IN MEDICINE				34	1			57	64		10.1002/mrm.1910340110			JUL 1995	1995																		0740-3194			WOS:A1995RF76800009	7674899	
J	CORTES, C; VAPNIK, V								SUPPORT-VECTOR NETWORKS								MACHINE LEARNING				20	3			273	297		10.1023/A:1022627411411			SEP 1995	1995																		0885-6125			WOS:A1995RX35400003		
J	Cox, DD; Savoy, RL				Cox, David/C-4888-2008	Cox, David/0000-0002-2189-9743			Functional magnetic resonance imaging (fMRI) "brain reading": detecting and classifying distributed patterns of fMRI activity in human visual cortex								NEUROIMAGE				19	2			261	270		10.1016/S1053-8119(03)00049-1			JUN 2003	2003																		1053-8119	1095-9572		WOS:000183568900006	12814577	
J	Cox, RW								AFNI: Software for analysis and visualization of functional magnetic resonance neuroimages								COMPUTERS AND BIOMEDICAL RESEARCH				29	3			162	173		10.1006/cbmr.1996.0014			JUN 1996	1996																		0010-4809			WOS:A1996UV56700002	8812068	
J	Cox, RW; Hyde, JS								Software tools for analysis and visualization of fMRI data								NMR IN BIOMEDICINE				10	4-5			171	178		10.1002/(SICI)1099-1492(199706/08)10:4/5<171::AID-NBM453>3.0.CO;2-L			JUN-AUG 1997	1997																		0952-3480			WOS:A1997YJ80700004	9430344	
J	Hansen, LK; Larsen, J; Nielsen, FA; Strother, SC; Rostrup, E; Savoy, R; Lange, N; Sidtis, J; Svarer, C; Paulson, OB				Hansen, Lars/E-3174-2013; Nielsen, Finn/L-4697-2013; Rostrup, Egill/D-8622-2017	Nielsen, Finn/0000-0001-6128-3356; Paulson, Olaf B./0000-0001-7712-8596; Strother, Stephen/0000-0002-3198-217X			Generalizable patterns in neuroimaging: How many principal components?								NEUROIMAGE				9	5			534	544		10.1006/nimg.1998.0425			MAY 1999	1999																		1053-8119			WOS:000080539300009	10329293	
J	Haxby, JV; Gobbini, MI; Furey, ML; Ishai, A; Schouten, JL; Pietrini, P				Furey, Maura/H-5273-2013				Distributed and overlapping representations of faces and objects in ventral temporal cortex								SCIENCE				293	5539			2425	2430		10.1126/science.1063736			SEP 28 2001	2001																		0036-8075			WOS:000171237200038	11577229	
J	Kjems, U; Hansen, LK; Anderson, J; Frutiger, S; Muley, S; Sidtis, J; Rottenberg, D; Strother, SC				Hansen, Lars/E-3174-2013	Strother, Stephen/0000-0002-3198-217X			The quantitative evaluation of functional neuroimaging experiments: Mutual information learning curves								NEUROIMAGE				15	4			772	786		10.1006/nimg.2001.1033			APR 2002	2002																		1053-8119			WOS:000174689100003	11906219	
J	Kustra, R; Strother, S					Strother, Stephen/0000-0002-3198-217X			Penalized discriminant analysis of [O-15]-water PET brain images with prediction error selection of smoothness and regularization hyperparameters								IEEE TRANSACTIONS ON MEDICAL IMAGING				20	5			376	387		10.1109/42.925291			MAY 2001	2001																		0278-0062			WOS:000169007000002	11403197	
J	Kwok, JTY								The evidence framework applied to support vector machines								IEEE TRANSACTIONS ON NEURAL NETWORKS				11	5			1162	1173					SEP 2000	2000																		1045-9227			WOS:000089508300011	18249842	
J	Kwok, JTY								Moderating the outputs of support vector machine classifiers								IEEE TRANSACTIONS ON NEURAL NETWORKS				10	5			1018	1031		10.1109/72.788642			SEP 1999	1999																		1045-9227			WOS:000082372100004	18252604	
J	LaConte, S; Anderson, J; Muley, S; Ashe, J; Frutiger, S; Rehm, K; Hansen, LK; Yacoub, E; Hu, XP; Rottenberg, D; Strother, S				Hansen, Lars/E-3174-2013	Strother, Stephen/0000-0002-3198-217X			The evaluation of preprocessing choices in single-subject BOLD fMRI using NPAIRS performance metrics								NEUROIMAGE				18	1			10	27		10.1006/nimg.2002.1300			JAN 2003	2003																		1053-8119			WOS:000180015200002	12507440	
J	Lange, N; Strother, SC; Anderson, JR; Nielsen, FA; Holmes, AP; Kolenda, T; Savoy, R; Hansen, LK				Hansen, Lars/E-3174-2013; Nielsen, Finn/L-4697-2013	Nielsen, Finn/0000-0001-6128-3356; Strother, Stephen/0000-0002-3198-217X			Plurality and resemblance in fMRI data analysis								NEUROIMAGE				10	3			282	303		10.1006/nimg.1999.0472			SEP 1999	1999																		1053-8119			WOS:000082555800004	10458943	
