PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Agarwal, S; Roeder, GS								Zip3 provides a link between recombination enzymes and synaptonemal complex proteins								CELL				102	2			245	255		10.1016/S0092-8674(00)00029-5			JUL 21 2000	2000																		0092-8674			WOS:000088366800014	10943844	
J	Bairoch, A; Apweiler, R					Bairoch, Amos/0000-0003-2826-6444			The SWISS-PROT protein sequence database and its supplement TrEMBL in 2000								NUCLEIC ACIDS RESEARCH				28	1			45	48		10.1093/nar/28.1.45			JAN 1 2000	2000																		0305-1048			WOS:000084896300012	10592178	
J	BAKER, RE; MASISON, DC								ISOLATION OF THE GENE ENCODING THE SACCHAROMYCES-CEREVISIAE CENTROMERE-BINDING PROTEIN CP1								MOLECULAR AND CELLULAR BIOLOGY				10	6			2458	2467					JUN 1990	1990																		0270-7306			WOS:A1990DF42500003	2188087	
J	BELL, SP; MITCHELL, J; LEBER, J; KOBAYASHI, R; STILLMAN, B					Stillman, Bruce/0000-0002-9453-4091; Bell, Stephen/0000-0002-2876-610X			THE MULTIDOMAIN STRUCTURE OF ORC1P REVEALS SIMILARITY TO REGULATORS OF DNA-REPLICATION AND TRANSCRIPTIONAL SILENCING								CELL				83	4			563	568		10.1016/0092-8674(95)90096-9			NOV 17 1995	1995																		0092-8674			WOS:A1995TF24800009	7585959	
J	Burley, SK								An overview of structural genomics								NATURE STRUCTURAL BIOLOGY				7				932	934		10.1038/80697		S	NOV 2000	2000																		1072-8368			WOS:000176285900004	11103991	
J	BURNS, N; GRIMWADE, B; ROSSMACDONALD, PB; CHOI, EY; FINBERG, K; ROEDER, GS; SNYDER, M								LARGE-SCALE ANALYSIS OF GENE-EXPRESSION, PROTEIN LOCALIZATION, AND GENE DISRUPTION SACCHAROMYCES-CEREVISIAE								GENES & DEVELOPMENT				8	9			1087	1105		10.1101/gad.8.9.1087			MAY 1 1994	1994																		0890-9369	1549-5477		WOS:A1994NJ94700008	7926789	
J	Cairns, BR; Lorch, Y; Li, Y; Zhang, MC; Lacomis, L; ErdjumentBromage, H; Tempst, P; Du, J; Laurent, B; Kornberg, RD								RSC, an essential, abundant chromatin-remodeling complex								CELL				87	7			1249	1260		10.1016/S0092-8674(00)81820-6			DEC 27 1996	1996																		0092-8674	1097-4172		WOS:A1996WA54100013	8980231	
J	Cho, JH; Noda, Y; Yoda, K								Proteins in the early Golgi compartment of Saccharomyces cerevisiae immunoisolated by Sed5p								FEBS LETTERS				469	2-3			151	154		10.1016/S0014-5793(00)01268-0			MAR 10 2000	2000																		0014-5793			WOS:000085930000004	10713261	
J	Costanzo, MC; Crawford, ME; Hirschman, JE; Kranz, JE; Olsen, P; Robertson, LS; Skrzypek, MS; Braun, BR; Hopkins, KL; Kondu, P; Lengieza, C; Lew-Smith, JE; Tillberg, M; Garrels, JI								YPD (TM), PombePD (TM) and WormPD (TM): model organism volumes of the BioKnowledge (TM) Library, an integrated resource for protein information								NUCLEIC ACIDS RESEARCH				29	1			75	79		10.1093/nar/29.1.75			JAN 1 2001	2001																		0305-1048	1362-4962		WOS:000166360300018	11125054	
J	Ding, DQ; Tomita, Y; Yamamoto, A; Chikashige, Y; Haraguchi, T; Hiraoka, Y				Hiraoka, Yasushi/B-5111-2009	Hiraoka, Yasushi/0000-0001-9407-8228			Large-scale screening of intracellular protein localization in living fission yeast cells by the use of a GFP-fusion genomic DNA library								GENES TO CELLS				5	3			169	190		10.1046/j.1365-2443.2000.00317.x			MAR 2000	2000																		1356-9597	1365-2443		WOS:000086698300002	10759889	
J	Drawid, A; Gerstein, M								A Bayesian system integrating expression data with sequence patterns for localizing proteins: Comprehensive application to the yeast genome								JOURNAL OF MOLECULAR BIOLOGY				301	4			1059	1075		10.1006/jmbi.2000.3968			AUG 25 2000	2000																		0022-2836			WOS:000089351800025	10966805	
J	Drawid, A; Jansen, R; Gerstein, M								Genome-wide analysis relating expression level with protein subcellular localization								TRENDS IN GENETICS				16	10			426	430		10.1016/S0168-9525(00)02108-9			OCT 2000	2000																		0168-9525			WOS:000089843500002	11050323	
J	Gavin, AC; Bosche, M; Krause, R; Grandi, P; Marzioch, M; Bauer, A; Schultz, J; Rick, JM; Michon, AM; Cruciat, CM; Remor, M; Hofert, C; Schelder, M; Brajenovic, M; Ruffner, H; Merino, A; Klein, K; Hudak, M; Dickson, D; Rudi, T; Gnau, V; Bauch, A; Bastuck, S; Huhse, B; Leutwein, C; Heurtier, MA; Copley, RR; Edelmann, A; Querfurth, E; Rybin, V; Drewes, G; Raida, M; Bouwmeester, T; Bork, P; Seraphin, B; Kuster, B; Neubauer, G; Superti-Furga, G				Schultz, Joerg/B-9346-2008; Bork, Peer/F-1813-2013; Superti-Furga, Giulio/F-4755-2015; Kuster, Bernhard/Q-6031-2016	Bork, Peer/0000-0002-2627-833X; Superti-Furga, Giulio/0000-0002-0570-1768; Kuster, Bernhard/0000-0002-9094-1677; Krause, Roland/0000-0001-9938-7126			Functional organization of the yeast proteome by systematic analysis of protein complexes								NATURE				415	6868			141	147		10.1038/415141a			JAN 10 2002	2002																		0028-0836			WOS:000173159300033	11805826	
J	Gu, JR; Emerman, M; Sandmeyer, S								Small heat shock protein suppression of Vpr-induced cytoskeletal defects in budding yeast								MOLECULAR AND CELLULAR BIOLOGY				17	7			4033	4042					JUL 1997	1997																		0270-7306			WOS:A1997XF22000057	9199338	
J	Gygi, SP; Rist, B; Gerber, SA; Turecek, F; Gelb, MH; Aebersold, R					Gerber, Scott/0000-0002-2964-5051			Quantitative analysis of complex protein mixtures using isotope-coded affinity tags								NATURE BIOTECHNOLOGY				17	10			994	999		10.1038/13690			OCT 1999	1999																		1087-0156			WOS:000083015700026	10504701	
J	Heyman, JA; Cornthwaite, J; Foncerrada, L; Gilmore, JR; Gontang, E; Hartman, KJ; Hernandez, CL; Hood, R; Hull, HM; Lee, WY; Marcil, R; Marsh, EJ; Mudd, KM; Patino, MJ; Purcell, TJ; Rowland, JJ; Sindici, ML; Hoeffler, JP								Genome-scale cloning and expression of individual open reading frames using topoisomerase I-mediated ligation								GENOME RESEARCH				9	4			383	392					APR 1999	1999																		1088-9051			WOS:000079904300007	10207160	
J	Ho, Y; Gruhler, A; Heilbut, A; Bader, GD; Moore, L; Adams, SL; Millar, A; Taylor, P; Bennett, K; Boutilier, K; Yang, LY; Wolting, C; Donaldson, I; Schandorff, S; Shewnarane, J; Vo, M; Taggart, J; Goudreault, M; Muskat, B; Alfarano, C; Dewar, D; Lin, Z; Michalickova, K; Willems, AR; Sassi, H; Nielsen, PA; Rasmussen, KJ; Andersen, JR; Johansen, LE; Hansen, LH; Jespersen, H; Podtelejnikov, A; Nielsen, E; Crawford, J; Poulsen, V; Sorensen, BD; Matthiesen, J; Hendrickson, RC; Gleeson, F; Pawson, T; Moran, MF; Durocher, D; Mann, M; Hogue, CWV; Figeys, D; Tyers, M				Bader, Gary/C-1176-2009; Hogue, Christopher/B-6726-2008; Heilbut, Adrian/J-9427-2012; Durocher, Daniel/A-7733-2010; Pawson, Tony/E-4578-2013; Donaldson, Ian/A-2867-2009; Mann, Matthias/A-3454-2013	Bader, Gary/0000-0003-0185-8861; Heilbut, Adrian/0000-0002-8169-7967; Durocher, Daniel/0000-0003-3863-8635; Donaldson, Ian/0000-0002-4203-8328; Mann, Matthias/0000-0003-1292-4799			Systematic identification of protein complexes in Saccharomyces cerevisiae by mass spectrometry								NATURE				415	6868			180	183		10.1038/415180a			JAN 10 2002	2002																		0028-0836			WOS:000173159300044	11805837	
J	ITO, H; FUKUDA, Y; MURATA, K; KIMURA, A				kimura, akira/D-1215-2010				TRANSFORMATION OF INTACT YEAST-CELLS TREATED WITH ALKALI CATIONS								JOURNAL OF BACTERIOLOGY				153	1			163	168					1983	1983																		0021-9193			WOS:A1983PW80300020	6336730	
J	Ito, T; Chiba, T; Ozawa, R; Yoshida, M; Hattori, M; Sakaki, Y				Hattori, Masahira/C-6958-2016	Hattori, Masahira/0000-0001-9467-0344			A comprehensive two-hybrid analysis to explore the yeast protein interactome								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				98	8			4569	4574		10.1073/pnas.061034498			APR 10 2001	2001																		0027-8424			WOS:000168059700056	11283351	
J	Iyer, VR; Horak, CE; Scafe, CS; Botstein, D; Snyder, M; Brown, PO								Genomic binding sites of the yeast cell-cycle transcription factors SBF and MBF								NATURE				409	6819			533	538		10.1038/35054095			JAN 25 2001	2001																		0028-0836			WOS:000166570500053	11206552	
J	Koller, A; Snyder, WB; Faber, KN; Wenzel, TJ; Rangell, L; Keller, GA; Subramani, S								Pex22p of Pichia pastoris, essential for peroxisomal matrix protein import, anchors the ubiquitin-conjugating enzyme, Pex4p, on the peroxisomal membrane								JOURNAL OF CELL BIOLOGY				146	1			99	112		10.1083/jcb.146.1.99			JUL 12 1999	1999																		0021-9525			WOS:000081509500008	10402463	
