PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Baek, Daehyun; Villen, Judit; Shin, Chanseok; Camargo, Fernando D.; Gygi, Steven P.; Bartel, David P.					Villen, Judit/0000-0002-1005-1739			The impact of microRNAs on protein output								NATURE				455	7209			64	U38		10.1038/nature07242			SEP 4 2008	2008																		0028-0836	1476-4687		WOS:000258890200037	18668037	
J	Bartel, David P.				Jackson, Benjamin/C-4297-2012				MicroRNAs: Target Recognition and Regulatory Functions								CELL				136	2			215	233		10.1016/j.cell.2009.01.002			JAN 23 2009	2009																		0092-8674			WOS:000262648800012	19167326	
J	Chi, Sung Wook; Zang, Julie B.; Mele, Aldo; Darnell, Robert B.				Darnell, Robert/B-9022-2008	Darnell, Robert/0000-0002-5134-8088			Argonaute HITS-CLIP decodes microRNA-mRNA interaction maps								NATURE				460	7254			479	486		10.1038/nature08170			JUL 23 2009	2009																		0028-0836			WOS:000268257000031	19536157	
J	Didiano, Dominic; Hobert, Oliver					Hobert, Oliver/0000-0002-7634-2854			Perfect seed pairing is not a generally reliable predictor for miRNA-target interactions								NATURE STRUCTURAL & MOLECULAR BIOLOGY				13	9			849	851		10.1038/nsmb1138			SEP 2006	2006																		1545-9985			WOS:000241102400021	16921378	
J	Didiano, Dominic; Hobert, Oliver					Hobert, Oliver/0000-0002-7634-2854			Molecular architecture of a miRNA-regulated 3 ' UTR								RNA-A PUBLICATION OF THE RNA SOCIETY				14	7			1297	1317		10.1261/rna.1082708			JUL 2008	2008																		1355-8382			WOS:000256879800007	18463285	
J	Elmen, Joacim; Lindow, Morten; Schutz, Sylvia; Lawrence, Matthew; Petri, Andreas; Obad, Susanna; Lindholm, Marie; Hedtjarn, Maj; Hansen, Henrik Frydenlund; Berger, Urs; Gullans, Steven; Kearney, Phil; Sarnow, Peter; Straarup, Ellen Marie; Kauppinen, Sakari				Lindholm, Marie/B-8736-2015	Lindholm, Marie/0000-0003-4309-3203			LNA-mediated microRNA silencing in non-human primates								NATURE				452	7189			896	U10		10.1038/nature06783			APR 17 2008	2008																		0028-0836			WOS:000255026000053	18368051	
J	Elmen, Joacim; Lindow, Morten; Silahtaroglu, Asli; Bak, Mads; Christensen, Mette; Lind-Thomsen, Allan; Hedtjarn, Maj; Hansen, Jens Bo; Hansen, Henrik Frydenlund; Straarup, Ellen Marie; McCullagh, Keith; Kearney, Phil; Kauppinen, Sakari								Antagonism of microRNA-122 in mice by systemically administered LNA-antimiR leads to up-regulation of a large set of predicted target mRNAs in the liver								NUCLEIC ACIDS RESEARCH				36	4			1153	1162		10.1093/nar/gkm1113			MAR 2008	2008																		0305-1048			WOS:000253857400016	18158304	
J	Filipowicz, Witold; Bhattacharyya, Suvendra N.; Sonenberg, Nahum								Mechanisms of post-transcriptional regulation by microRNAs: are the answers in sight?								NATURE REVIEWS GENETICS				9	2			102	114		10.1038/nrg2290			FEB 2008	2008																		1471-0056			WOS:000252455400009	18197166	
J	Friedman, Robin C.; Farh, Kyle Kai-How; Burge, Christopher B.; Bartel, David P.					Friedman, Robin/0000-0003-2097-8332			Most mammalian mRNAs are conserved targets of microRNAs								GENOME RESEARCH				19	1			92	105		10.1101/gr.082701.108			JAN 2009	2009																		1088-9051			WOS:000262200000009	18955434	
J	Gabriely, Galina; Wurdinger, Thomas; Kesari, Santosh; Esau, Christine C.; Burchard, Julja; Linsley, Peter S.; Krichevsky, Anna M.				leng, xianwei/F-9073-2011; Kesari, Santosh/E-8461-2013				MicroRNA 21 promotes glioma invasion by targeting matrix metalloproteinase regulators								MOLECULAR AND CELLULAR BIOLOGY				28	17			5369	5380		10.1128/MCB.00479-08			SEP 2008	2008																		0270-7306			WOS:000258695600020	18591254	
J	Grimson, Andrew; Farh, Kyle Kai-How; Johnston, Wendy K.; Garrett-Engele, Philip; Lim, Lee P.; Bartel, David P.								MicroRNA targeting specificity in mammals: Determinants beyond seed pairing								MOLECULAR CELL				27	1			91	105		10.1016/j.molcel.2007.06.017			JUL 6 2007	2007																		1097-2765			WOS:000248088500009	17612493	
