PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Bennett, BC; Kang, H; Granata, KP								Force generation and stability considerations for isometric pushing								JOURNAL OF SPORT & EXERCISE PSYCHOLOGY				24				31	31				S	JUN 2002	2002																		0895-2779			WOS:000176311100057		
J	Chapelle, O; Vapnik, V; Bousquet, O; Mukherjee, S					Mukherjee, Sayan/0000-0002-6715-3920			Choosing multiple parameters for support vector machines								MACHINE LEARNING				46	1-3			131	159		10.1023/A:1012450327387			2002	2002																		0885-6125			WOS:000171501800007		
J	CORTES, C; VAPNIK, V								SUPPORT-VECTOR NETWORKS								MACHINE LEARNING				20	3			273	297		10.1023/A:1022627411411			SEP 1995	1995																		0885-6125			WOS:A1995RX35400003		
J	FREDKIN, E								TRIE MEMORY								COMMUNICATIONS OF THE ACM				3	9			490	499		10.1145/367390.367400			1960	1960																		0001-0782			WOS:A1960WY34400003		
J	HETTICH, R; KORTANEK, KO								SEMIINFINITE PROGRAMMING - THEORY, METHODS, AND APPLICATIONS								SIAM REVIEW				35	3			380	429		10.1137/1035089			SEP 1993	1993																		0036-1445			WOS:A1993LW52400002		
J	Joachims, T						Scholkopf, B; Burges, CJC; Smola, AJ		Making large-scale support vector machine learning practical								ADVANCES IN KERNEL METHODS								169	184					1999	1999																					CCC:000078344100011		
J	Lanckriet, GRG; De Bie, T; Cristianini, N; Jordan, MI; Noble, WS				De Bie, Tijl/B-2920-2013				A statistical framework for genomic data fusion								BIOINFORMATICS				20	16			2626	2635		10.1093/bioinformatics/bth294			NOV 1 2004	2004																		1367-4803			WOS:000225250100017	15130933	
J	Leslie, Christina; Eskin, Eleazar; Noble, William Stafford								The spectrum kernel: a string kernel for SVM protein classification.								Pacific Symposium on Biocomputing. Pacific Symposium on Biocomputing								564	75					2002	2002																		2335-6936			MEDLINE:11928508	11928508	
S	Meir, R; Ratsch, G						Mendelson, S; Smola, AJ		An introduction to boosting and leveraging								ADVANCED LECTURES ON MACHINE LEARNING		Lecture Notes in Artificial Intelligence		2600				118	183					2002	2002						Summer School on Advanced Lectures on Machine LearningSummer School on Advanced Lectures on Machine Learning	FEB 11-22, 2002FEB 11-22, 2002	Res Sch Informat Sci & Engn; Natl Inst Engn & Informat SciRes Sch Informat Sci & Engn; Natl Inst Engn & Informat Sci	AUSTRALIAN NATL UNIV, CANBERRA, AUSTRALIAAUSTRALIAN NATL UNIV, CANBERRA, AUSTRALIA									0302-9743		3-540-00529-3	WOS:000182487800004		
J	Platt, JC						Scholkopf, B; Burges, CJC; Smola, AJ		Fast training of support vector machines using sequential minimal optimization								ADVANCES IN KERNEL METHODS								185	208					1999	1999																					CCC:000078344100012		
J	Ratsch, G; Sonnenburg, S; Scholkopf, B				Ratsch, Gunnar/B-8182-2009; Sonnenburg, Soeren/F-2230-2010; Scholkopf, Bernhard/A-7570-2013				RASE: recognition of alternatively spliced exons in C.elegans								BIOINFORMATICS				21				I369	I377		10.1093/bioinformatics/bti1053		1	JUN 2005	2005						13th International Conference on Intelligent Systems for Molecular Biology13th International Conference on Intelligent Systems for Molecular Biology	JUN 25-29, 2005JUN 25-29, 2005	Int Soc Computat BiolInt Soc Computat Biol	Detroit, MIDetroit, MI									1367-4803			WOS:000230273000042	15961480	
J	Ratsch, G; Warmuth, MK				Ratsch, Gunnar/B-8182-2009				Efficient margin maximizing with boosting								JOURNAL OF MACHINE LEARNING RESEARCH				6				2131	2152					DEC 2005	2005																		1532-4435			WOS:000236331100009		
S	Sonnenburg, S; Ratsch, G; Schafer, C				Ratsch, Gunnar/B-8182-2009; Sonnenburg, Soeren/F-2230-2010		Miyano, S; Mesirov, J; Kasif, S; Istrail, S; Pevzner, P; Waterman, M		Learning interpretable SVMs for biological sequence classification								RESEARCH IN COMPUTATIONAL MOLECULAR BIOLOGY, PROCEEDINGS		LECTURE NOTES IN COMPUTER SCIENCE		3500				389	407					2005	2005						9th Annual International Conference on Research in Computational Molecular Biology (RECOMB 2005)9th Annual International Conference on Research in Computational Molecular Biology (RECOMB 2005)	MAY 14-18, 2005MAY 14-18, 2005	Broad Inst MIT & Harvard; Boston Univ Ctr Adv Geonom TechnolBroad Inst MIT & Harvard; Boston Univ Ctr Adv Geonom Technol	Cambridge, MACambridge, MA									0302-9743		3-540-25866-3	WOS:000229741100030		
