PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Alpaydin, E				ALPAYDIN, ETHEM/E-6127-2013				Combined 5 x 2 cv F test for comparing supervised classification learning algorithms								NEURAL COMPUTATION				11	8			1885	1892		10.1162/089976699300016007			NOV 15 1999	1999																		0899-7667			WOS:000083578500004	10578036	
J	Bach, Francis R.								Consistency of the group Lasso and multiple kernel learning								JOURNAL OF MACHINE LEARNING RESEARCH				9				1179	1225					JUN 2008	2008																		1532-4435			WOS:000258646300008		
J	Ben-Hur, A; Noble, WS								Kernel methods for predicting protein-protein interactions								BIOINFORMATICS				21				I38	I46		10.1093/bioinformatics/bti1016		1	JUN 2005	2005						13th International Conference on Intelligent Systems for Molecular Biology13th International Conference on Intelligent Systems for Molecular Biology	JUN 25-29, 2005JUN 25-29, 2005	Int Soc Computat BiolInt Soc Computat Biol	Detroit, MIDetroit, MI									1367-4803			WOS:000230273000005	15961482	
J	Chapelle, O; Vapnik, V; Bousquet, O; Mukherjee, S					Mukherjee, Sayan/0000-0002-6715-3920			Choosing multiple parameters for support vector machines								MACHINE LEARNING				46	1-3			131	159		10.1023/A:1012450327387			2002	2002																		0885-6125			WOS:000171501800007		
J	Conforti, Domenico; Guido, Rosita				Guido, Rosita/E-5831-2012; Conforti, Domenico/D-2734-2011	Conforti, Domenico/0000-0002-4816-4333			Kernel based support vector machine via semidefinite programming: Application to medical diagnosis								COMPUTERS & OPERATIONS RESEARCH				37	8	SI		1389	1394		10.1016/j.cor.2009.02.018			AUG 2010	2010																		0305-0548			WOS:000275019400005		
J	Damoulas, Theodoros; Girolami, Mark A.								Probabilistic multi-class multi-kernel learning: on protein fold recognition and remote homology detection								BIOINFORMATICS				24	10			1264	1270		10.1093/bioinformatics/btn112			MAY 15 2008	2008																		1367-4803			WOS:000255756500007	18378524	
J	Damoulas, Theodoros; Girolami, Mark A.								Combining feature spaces for classification								PATTERN RECOGNITION				42	11			2671	2683		10.1016/j.patcog.2009.04.002			NOV 2009	2009																		0031-3203	1873-5142		WOS:000268453800030		
J	Damoulas, Theodoros; Girolami, Mark A.								Pattern recognition with a Bayesian kernel combination machine								PATTERN RECOGNITION LETTERS				30	1			46	54		10.1016/j.patrec.2008.08.016			JAN 1 2009	2009																		0167-8655			WOS:000261482600006		
J	De Bie, Tijl; Tranchevent, Leon-Charles; Van Oeffelen, Liesbeth M. M.; Moreau, Yves				De Bie, Tijl/B-2920-2013				Kernel-based data fusion for gene prioritization								BIOINFORMATICS				23	13			I125	I132		10.1093/bioinformatics/btm187			JUL 1 2007	2007						15th Conference on Intelligent Systems for Molecular Biology/6th European Conference on Computational Biology15th Conference on Intelligent Systems for Molecular Biology/6th European Conference on Computational Biology	JUL 21-25, 2007JUL 21-25, 2007		Vienna, AUSTRIAVienna, AUSTRIA									1367-4803			WOS:000248620400039	17646288	
J	Demsar, J								Statistical comparisons of classifiers over multiple data sets								JOURNAL OF MACHINE LEARNING RESEARCH				7				1	30					JAN 2006	2006																		1532-4435			WOS:000236331400001		
