PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Ali, KM; Pazzani, MJ								Error reduction through learning multiple descriptions								MACHINE LEARNING				24	3			173	202		10.1007/BF00058611			SEP 1996	1996																		0885-6125			WOS:A1996VP50600001		
J	BARTO, AG; BRADTKE, SJ; SINGH, SP								LEARNING TO ACT USING REAL-TIME DYNAMIC-PROGRAMMING								ARTIFICIAL INTELLIGENCE				72	1-2			81	138		10.1016/0004-3702(94)00011-O			JAN 1995	1995																		0004-3702	1872-7921		WOS:A1995QJ32300003		
J	Blum, A								Empirical support for Winnow and Weighted-Majority algorithms: Results on a calendar scheduling domain								MACHINE LEARNING				26	1			5	23		10.1023/A:1007335615132			JAN 1997	1997																		0885-6125			WOS:A1997WK18600001		
J	Breiman, L								Bagging predictors								MACHINE LEARNING				24	2			123	140		10.1007/BF00058655			AUG 1996	1996																		0885-6125			WOS:A1996UZ38000003		
J	Breiman, L								Stacked regressions								MACHINE LEARNING				24	1			49	64					JUL 1996	1996																		0885-6125	1573-0565		WOS:A1996UV95600003		
J	Buntine, W					Buntine, Wray/0000-0001-9292-1015			A guide to the literature on learning probabilistic networks from data								IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING				8	2			195	210		10.1109/69.494161			APR 1996	1996																		1041-4347	1558-2191		WOS:A1996UK68200002		
B	CASSANDRA, AR; KAELBLING, LP; LITTMAN, ML			AMER ASSOC ARTIFICIAL INTELLIGENCE					ACTING OPTIMALLY IN PARTIALLY OBSERVABLE STOCHASTIC DOMAINS								PROCEEDINGS OF THE TWELFTH NATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE, VOLS 1 AND 2								1023	1028					1994	1994						12th National Conference on Artificial Intelligence12th National Conference on Artificial Intelligence	JUL 31-AUG 04, 1994JUL 31-AUG 04, 1994	AMER ASSOC ARTIFICIAL INTELLIGENCEAMER ASSOC ARTIFICIAL INTELLIGENCE	SEATTLE, WASEATTLE, WA											0-262-61102-3	WOS:A1994BC17T00158		
J	CHOW, CK; LIU, CN								APPROXIMATING DISCRETE PROBABILITY DISTRIBUTIONS WITH DEPENDENCE TREES								IEEE TRANSACTIONS ON INFORMATION THEORY				14	3			462	+		10.1109/TIT.1968.1054142			1968	1968																		0018-9448			WOS:A1968B303900013		
J	CLEMEN, RT								COMBINING FORECASTS - A REVIEW AND ANNOTATED-BIBLIOGRAPHY								INTERNATIONAL JOURNAL OF FORECASTING				5	4			559	583		10.1016/0169-2070(89)90012-5			1989	1989																		0169-2070			WOS:A1989DA37300012		
J	COOPER, GF; HERSKOVITS, E								A BAYESIAN METHOD FOR THE INDUCTION OF PROBABILISTIC NETWORKS FROM DATA								MACHINE LEARNING				9	4			309	347		10.1007/BF00994110			OCT 1992	1992																		0885-6125			WOS:A1992JQ51100002		
S	Craven, MW; Shavlik, JW						Touretzky, DS; Mozer, MC; Hasselmo, ME		Extracting tree-structured representations of trained networks								ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 8: PROCEEDINGS OF THE 1995 CONFERENCE		ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS		8				24	30					1996	1996						9th Annual Conference on Neural Information Processing Systems (NIPS)9th Annual Conference on Neural Information Processing Systems (NIPS)	NOV 27-30, 1995NOV 27-30, 1995		DENVER, CODENVER, CO									1049-5258		0-262-20107-0	WOS:A1996BG45M00004		
