PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Alsberg, BK; Goodacre, R; Rowland, JJ; Kell, DB				Kell, Douglas/E-8318-2011; Goodacre, Roy/J-1600-2012; Alsberg, Bjorn/E-3781-2014	Kell, Douglas/0000-0001-5838-7963; Goodacre, Roy/0000-0003-2230-645X; 			Classification of pyrolysis mass spectra by fuzzy multivariate rule induction-comparison with regression, K-nearest neighbour, neural and decision-tree methods								ANALYTICA CHIMICA ACTA				348	1-3			389	407		10.1016/S0003-2670(97)00064-0			AUG 20 1997	1997						International Chemometrics in Analytical Chemistry Conference (CAC 1996)International Chemometrics in Analytical Chemistry Conference (CAC 1996)	JUN 25-29, 1996JUN 25-29, 1996		TARRAGONA, SPAINTARRAGONA, SPAIN									0003-2670			WOS:A1997XV83300037		
J	Aranibar, N; Singh, BK; Stockton, GW; Ott, KH								Automated mode-of-action detection by metabolic profiling								BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS				286	1			150	155		10.1006/bbrc.2001.5350			AUG 10 2001	2001																		0006-291X			WOS:000170519100023	11485321	
J	Baganz, F; Hayes, A; Marren, D; Gardner, DCJ; Oliver, SG								Suitability of replacement markers for functional analysis studies in Saccharomyces cerevisiae								YEAST				13	16			1563	1573		10.1002/(SICI)1097-0061(199712)13:16<1563::AID-YEA240>3.3.CO;2-Y			DEC 1997	1997																		0749-503X			WOS:000071994400006	9509575	
J	Fiehn, O								Metabolomics - the link between genotypes and phenotypes								PLANT MOLECULAR BIOLOGY				48	1-2			155	171		10.1023/A:1013713905833			JAN 2002	2002																		0167-4412			WOS:000173211000011	11860207	
J	Goodacre, R; Vaidyanathan, S; Bianchi, G; Kell, DB				Kell, Douglas/E-8318-2011; Goodacre, Roy/J-1600-2012; Vaidyanathan, Seetharaman/J-6477-2013	Kell, Douglas/0000-0001-5838-7963; Goodacre, Roy/0000-0003-2230-645X; Vaidyanathan, Seetharaman/0000-0003-4137-1230			Metabolic profiling using direct infusion electrospray ionisation mass spectrometry for the characterisation of olive oils								ANALYST				127	11			1457	1462		10.1039/b206037j			2002	2002																		0003-2654			WOS:000178891300011	12475034	
J	Goodacre, R; Timmins, EM; Burton, R; Kaderbhai, N; Woodward, AM; Kell, DB; Rooney, PJ				Kell, Douglas/E-8318-2011; Goodacre, Roy/J-1600-2012	Kell, Douglas/0000-0001-5838-7963; Goodacre, Roy/0000-0003-2230-645X			Rapid identification of urinary tract infection bacteria using hyperspectral whole-organism fingerprinting and artificial neural networks								MICROBIOLOGY-UK				144				1157	1170					MAY 1998	1998																		1350-0872			WOS:000073681800004	9611790	
J	Griffin, JL; Williams, HJ; Sang, E; Clarke, K; Rae, C; Nicholson, JK				Rae, Caroline/B-7537-2008; Nicholson, Jeremy/B-3395-2012	Rae, Caroline/0000-0003-0673-8084; Nicholson, Jeremy/0000-0002-8123-8349			Metabolic profiling of genetic disorders: A multitissue H-1 nuclear magnetic resonance spectroscopic and pattern recognition study into dystrophic tissue								ANALYTICAL BIOCHEMISTRY				293	1			16	21		10.1006/abio.2001.5096			JUN 1 2001	2001																		0003-2697			WOS:000169238800003	11373073	
J	Kell, DB; Darby, RM; Draper, J				Kell, Douglas/E-8318-2011	Kell, Douglas/0000-0001-5838-7963			Genomic computing. Explanatory analysis of plant expression profiling data using machine learning								PLANT PHYSIOLOGY				126	3			943	951		10.1104/pp.126.3.943			JUL 2001	2001																		0032-0889			WOS:000169884200007	11457944	
J	Kell, DB; King, RD				Kell, Douglas/E-8318-2011	Kell, Douglas/0000-0001-5838-7963; King, Ross/0000-0001-7208-4387			On the optimization of classes for the assignment of unidentified reading frames in functional genomics programmes: the need for machine learning								TRENDS IN BIOTECHNOLOGY				18	3			93	98		10.1016/S0167-7799(99)01407-9			MAR 2000	2000																		0167-7799			WOS:000085544900005	10675895	
J	Kell, DB				Kell, Douglas/E-8318-2011	Kell, Douglas/0000-0001-5838-7963			Genotype-phenotype mapping: genes as computer programs								TRENDS IN GENETICS				18	11			555	559	PII S0168-9525(02)02765-8	10.1016/S0168-9525(02)02765-8			NOV 2002	2002																		0168-9525			WOS:000178796300004	12414184	
J	MACFIE, HJH; GUTTERIDGE, CS; NORRIS, JR								USE OF CANONICAL VARIATES ANALYSIS IN DIFFERENTIATION OF BACTERIA BY PYROLYSIS GAS-LIQUID-CHROMATOGRAPHY								JOURNAL OF GENERAL MICROBIOLOGY				104	JAN			67	74					1978	1978																		0022-1287			WOS:A1978EH62700008	624936	
J	Oliver, S								Guilt-by-association goes global								NATURE				403	6770			601	603		10.1038/35001165			FEB 10 2000	2000																		0028-0836			WOS:000085288200029	10688178	
J	Oliver, SG; Winson, MK; Kell, DB; Baganz, F				Kell, Douglas/E-8318-2011	Kell, Douglas/0000-0001-5838-7963			Systematic functional analysis of the yeast genome								TRENDS IN BIOTECHNOLOGY				16	9			373	378		10.1016/S0167-7799(98)01214-1			SEP 1998	1998																		0167-7799			WOS:000075506600003	9744112	
J	Raamsdonk, LM; Teusink, B; Broadhurst, D; Zhang, NS; Hayes, A; Walsh, MC; Berden, JA; Brindle, KM; Kell, DB; Rowland, JJ; Westerhoff, HV; van Dam, K; Oliver, SG				Kell, Douglas/E-8318-2011; Westerhoff, Hans/I-5762-2012	Kell, Douglas/0000-0001-5838-7963; Westerhoff, Hans/0000-0002-0443-6114; Teusink, Bas/0000-0003-3929-0423			A functional genomics strategy that uses metabolome data to reveal the phenotype of silent mutations								NATURE BIOTECHNOLOGY				19	1			45	50					JAN 2001	2001																		1087-0156			WOS:000166261400018	11135551	
J	WINDIG, W; HAVERKAMP, J; KISTEMAKER, PG								INTERPRETATION OF SETS OF PYROLYSIS MASS-SPECTRA BY DISCRIMINANT-ANALYSIS AND GRAPHICAL ROTATION								ANALYTICAL CHEMISTRY				55	1			81	88		10.1021/ac00252a023			1983	1983																		0003-2700			WOS:A1983PW39700027		
