PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Alizadeh, AA; Eisen, MB; Davis, RE; Ma, C; Lossos, IS; Rosenwald, A; Boldrick, JG; Sabet, H; Tran, T; Yu, X; Powell, JI; Yang, LM; Marti, GE; Moore, T; Hudson, J; Lu, LS; Lewis, DB; Tibshirani, R; Sherlock, G; Chan, WC; Greiner, TC; Weisenburger, DD; Armitage, JO; Warnke, R; Levy, R; Wilson, W; Grever, MR; Byrd, JC; Botstein, D; Brown, PO; Staudt, LM				Sherlock, Gavin/B-1831-2009; Sherlock, Gavin/E-9110-2012	Alizadeh, Arash Ash/0000-0002-5153-5625; Sherlock, Gavin/0000-0002-1692-4983			Distinct types of diffuse large B-cell lymphoma identified by gene expression profiling								NATURE				403	6769			503	511		10.1038/35000501			FEB 3 2000	2000																		0028-0836			WOS:000085227300039	10676951	
J	Bittner, M; Meitzer, P; Chen, Y; Jiang, Y; Seftor, E; Hendrix, M; Radmacher, M; Simon, R; Yakhini, Z; Ben-Dor, A; Sampas, N; Dougherty, E; Wang, E; Marincola, F; Gooden, C; Lueders, J; Glatfelter, A; Pollock, P; Carpten, J; Gillanders, E; Leja, D; Dietrich, K; Beaudry, C; Berens, M; Alberts, D; Sondak, V; Hayward, N; Trent, J				hayward, nicholas/C-1367-2015	hayward, nicholas/0000-0003-4760-1033			Molecular classification of cutaneous malignant melanoma by gene expression profiling								NATURE				406	6795			536	540		10.1038/35020115			AUG 3 2000	2000																		0028-0836			WOS:000088538000051	10952317	
J	Bolondi, L; Sofia, S; Siringo, S; Gaiani, S; Casali, A; Zironi, G; Piscaglia, F; Gramantieri, L; Zanetti, M; Sherman, M				Gramantieri, Laura/K-8603-2016	Gramantieri, Laura/0000-0002-5187-9559			Surveillance programme of cirrhotic patients for early diagnosis and treatment of hepatocellular carcinoma: a cost effectiveness analysis								GUT				48	2			251	259		10.1136/gut.48.2.251			FEB 2001	2001																		0017-5749			WOS:000166549700022	11156649	
J	Brazma, A; Hingamp, P; Quackenbush, J; Sherlock, G; Spellman, P; Stoeckert, C; Aach, J; Ansorge, W; Ball, CA; Causton, HC; Gaasterland, T; Glenisson, P; Holstege, FCP; Kim, IF; Markowitz, V; Matese, JC; Parkinson, H; Robinson, A; Sarkans, U; Schulze-Kremer, S; Stewart, J; Taylor, R; Vilo, J; Vingron, M				Vilo, Jaak/A-7183-2008; Sherlock, Gavin/B-1831-2009; Yang, Chen/G-1379-2010; Sherlock, Gavin/E-9110-2012	Vilo, Jaak/0000-0001-5604-4107; 			Minimum information about a microarray experiment (MIAME) - toward standards for microarray data								NATURE GENETICS				29	4			365	371		10.1038/ng1201-365			DEC 2001	2001																		1061-4036			WOS:000172507500006	11726920	
J	Chen, HJ; Ke, YQ; Oates, AJ; Barraclough, R; Rudland, PS								Isolation of and effector for metastasis-inducing DNAs from a human metastatic carcinoma cell line								ONCOGENE				14	13			1581	1588		10.1038/sj.onc.1200993			APR 3 1997	1997																		0950-9232			WOS:A1997WQ54800009	9129149	
J	CURLEY, SA; IZZO, F; GALLIPOLI, A; DEBELLIS, M; CREMONA, F; PARISI, V				Izzo, Francesco/K-5261-2016	Izzo, Francesco/0000-0003-3093-5408			IDENTIFICATION AND SCREENING OF 416 PATIENTS WITH CHRONIC HEPATITIS AT HIGH-RISK TO DEVELOP HEPATOCELLULAR CANCER								ANNALS OF SURGERY				222	3			375	383		10.1097/00000658-199509000-00014			SEP 1995	1995						115th Annual Meeting of the American-Surgical-Association115th Annual Meeting of the American-Surgical-Association	APR 06-08, 1995APR 06-08, 1995	Amer Surg AssocAmer Surg Assoc	CHICAGO, ILCHICAGO, IL									0003-4932			WOS:A1995RU87500014	7677466	
J	Denhardt, DT; Giachelli, CM; Rittling, SR								Role of osteopontin in cellular signaling and toxicant injury								ANNUAL REVIEW OF PHARMACOLOGY AND TOXICOLOGY				41				723	749		10.1146/annurev.pharmtox.41.1.723			2001	2001																		0362-1642			WOS:000168439400027	11264474	
J	EDMONDSON, HA; STEINER, PE								PRIMARY CARCINOMA OF THE LIVER - A STUDY OF 100 CASES AMONG 48,900 NECROPSIES								CANCER				7	3			462	503		10.1002/1097-0142(195405)7:3<462::AID-CNCR2820070308>3.0.CO;2-E			1954	1954																		0008-543X			WOS:A1954UF78800006	13160935	
J	Eisen, MB; Spellman, PT; Brown, PO; Botstein, D					Eisen, Michael/0000-0002-7528-738X			Cluster analysis and display of genome-wide expression patterns								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				95	25			14863	14868		10.1073/pnas.95.25.14863			DEC 8 1998	1998																		0027-8424			WOS:000077436700051	9843981	
J	El-Serag, HB; Mason, AC								Rising incidence of hepatocellular carcinoma in the United States								NEW ENGLAND JOURNAL OF MEDICINE				340	10			745	750		10.1056/NEJM199903113401001			MAR 11 1999	1999																		0028-4793			WOS:000079034100001	10072408	
J	Fedarko, NS; Jain, A; Karadag, A; Van Eman, MR; Fisher, LW								Elevated serum bone sialoprotein and osteopontin in colon, breast, prostate, and lung cancer								CLINICAL CANCER RESEARCH				7	12			4060	4066					DEC 2001	2001																		1078-0432			WOS:000172933800029	11751502	
J	Genda, T; Sakamoto, M; Ichida, T; Asakura, H; Kojiro, M; Narumiya, S; Hirohashi, S				Sakamoto, Michiie/N-2917-2015				Cell motility mediated by Rho and Rho-associated protein kinase plays a critical role in intrahepatic metastasis of human hepatocellular carcinoma								HEPATOLOGY				30	4			1027	1036		10.1002/hep.510300420			OCT 1999	1999																		0270-9139			WOS:000082784600028	10498656	
J	Guo, XZ; Friess, H; Di Mola, FF; Heinicke, JM; Abou-Shady, M; Graber, HU; Baer, HU; Zimmermann, A; Korc, M; Buchler, MY								KAI1, a new metastasis suppressor gene, is reduced in metastatic hepatocellular carcinoma								HEPATOLOGY				28	6			1481	1488		10.1002/hep.510280606			DEC 1998	1998																		0270-9139			WOS:000077257100006	9828210	
J	Hanahan, D; Weinberg, RA				Tang, Amy/L-3226-2016; Franco-Hurtado, Fernando/E-5599-2017	Tang, Amy/0000-0002-5772-2878; Franco-Hurtado, Fernando/0000-0001-5775-0150			The hallmarks of cancer								CELL				100	1			57	70		10.1016/S0092-8674(00)81683-9			JAN 7 2000	2000																		0092-8674			WOS:000084722600005	10647931	
