PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Arai, Y; Tammisalo, E; Iwai, K; Hashimoto, K; Shinoda, K				de la Flor, Maria/B-9212-2015				Development of a compact computed tomographic apparatus for dental use								DENTOMAXILLOFACIAL RADIOLOGY				28	4			245	248		10.1038/sj.dmfr.4600448			JUL 1999	1999																		0250-832X			WOS:000081284500009	10455389	
S	Bottollier-Depois, JF; Chau, Q; Bouisset, P; Kerlau, G; Plawinski, L; Lebaron-Jacobs, L						Smart, DF		Assessing exposure to cosmic radiation on board aircraft								SPACE LIFE SCIENCES: STRUCTURE AND DYNAMICS OF THE GLOBAL SPACE RADIATION FIELD AT AIRCRAFT ALTITIUDES		ADVANCES IN SPACE RESEARCH		32	1			59	66		10.1016/S0273-1177(03)00512-X			2003	2003						2nd World Space Congress/34th COSPAR Scientific Assembly2nd World Space Congress/34th COSPAR Scientific Assembly	OCT 10-19, 2002OCT 10-19, 2002	Comm Space ResComm Space Res	HOUSTON, TEXASHOUSTON, TEXAS									0273-1177		*************	WOS:000185946800008	14727664	
J	Danforth, RA; Clark, DE								Effective dose from radiation absorbed during a panoramic examination with a new generation machine								ORAL SURGERY ORAL MEDICINE ORAL PATHOLOGY ORAL RADIOLOGY AND ENDODONTICS				89	2			236	243		10.1067/moe.2000.103526			FEB 2000	2000																		1079-2104			WOS:000085372400023	10673663	
S	Enciso, R; Danforth, RA; Alexandroni, ES; Memon, A; Mah, J						Lemke, HU; Inamura, K; Doi, K; Vannier, MW; Farman, AG		Third-molar impaction diagnostic with cone-beam computerized tomography								CARS 2005: Computer Assisted Radiology and Surgery		INTERNATIONAL CONGRESS SERIES		1281				1196	1199		10.1016/j.ics.2005.03.149			2005	2005						19th International Congress and Exhibition on Computer Assisted Radiology and Surgery19th International Congress and Exhibition on Computer Assisted Radiology and Surgery	JUN 22-25, 2005JUN 22-25, 2005		Berlin, GERMANYBerlin, GERMANY									0531-5131		0-444-51872-X	WOS:000233416000216		
J	Exadaktylos, AK; Sclabas, GM; Smolka, K; Rahal, A; Andres, RH; Zimmermann, H; Iizuka, T								The value of computed tomographic scanning in the diagnosis and management of orbital fractures associated with head trauma: A prospective, consecutive study at a level I trauma center								JOURNAL OF TRAUMA-INJURY INFECTION AND CRITICAL CARE				58	2			336	341		10.1097/01.TA.0000141874.73520.A6			FEB 2005	2005																		0022-5282			WOS:000227103100018	15706197	
J	FINKLE, DR; RINGLER, SL; LUTTENTON, CR; BEERNINK, JH; PETERSON, NT; DEAN, RE								COMPARISON OF THE DIAGNOSTIC METHODS USED IN MAXILLOFACIAL TRAUMA								PLASTIC AND RECONSTRUCTIVE SURGERY				75	1			32	38		10.1097/00006534-198501000-00007			1985	1985																		0032-1052			WOS:A1985TY21800007	3966105	
J	Gibbs, SJ								Effective dose equivalent and effective dose: Comparison for common projections in oral and maxillofacial radiology								ORAL SURGERY ORAL MEDICINE ORAL PATHOLOGY ORAL RADIOLOGY AND ENDODONTICS				90	4			538	545		10.1067/moe.2000.109189			OCT 2000	2000																		1079-2104			WOS:000089867700024	11027393	
J	HOUNDFIELD, GN								COMPUTERIZED TRANSVERSE AXIAL SCANNING (TOMOGRAPHY) .1. DESCRIPTION OF SYSTEM								BRITISH JOURNAL OF RADIOLOGY				46	552			1016	1022					1973	1973																		0007-1285			WOS:A1973R540700001	4757352	
J	Lofthag-Hansen, Sara; Huumonen, Sisko; Grondahl, Kerstin; Grondahl, Hans-Goran								Limited cone-beam CT and intraoral radiography for the diagnosis of periapical pathology								ORAL SURGERY ORAL MEDICINE ORAL PATHOLOGY ORAL RADIOLOGY AND ENDODONTOLOGY				103	1			114	119		10.1016/j.tripleo.2006.01.001			JAN 2007	2007																		1079-2104			WOS:000243300400019	17178504	
J	Ludlow, J. B.; Davies-Ludlow, L. E.; Brooks, S. L.; Howerton, W. B.								Dosimetry of 3 CBCT devices for oral and maxillofacial radiology: CB Mercuray, NewTom 3G and i-CAT								DENTOMAXILLOFACIAL RADIOLOGY				35	4			219	226		10.1259/dmfr/14340323			JUL 2006	2006																		0250-832X			WOS:000239106600001	16798915	
J	Ludlow, JB; Davies-Ludlow, LE; Brooks, SL								Dosimetry of two extraoral direct digital imaging devices: NewTom cone beam CT and Orthophos Plus DS panoramic unit								DENTOMAXILLOFACIAL RADIOLOGY				32	4			229	234		10.1259/dmfr/26310390			JUL 2003	2003																		0250-832X			WOS:000186279100003	13679353	
