PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
S	Adams, Cynthia L.; Kutsyy, Vadim; Coleman, Daniel A.; Cong, Ge; Crompton, Anne Moon; Elias, Kathleen A.; Oestreicher, Donald R.; Trautman, Jay K.; Vaisberg, Eugeni						Inglese, J		Compound classification using image-based cellular phenotypes								MEASURING BIOLOGICAL RESPONSES WITH AUTOMATED MICROSCOPY		Methods in Enzymology		414				440	468		10.1016/S0076-6879(06)14024-0			2006	2006																		0076-6879		0-12-182819-0	WOS:000243221500024	17110206	
J	Bakal, Chris; Aach, John; Church, George; Perrimon, Norbert								Quantitative morphological signatures define local signaling networks regulating cell morphology								SCIENCE				316	5832			1753	1756		10.1126/science.1140324			JUN 22 2007	2007																		0036-8075			WOS:000247400500049	17588932	
J	Boland, MV; Murphy, RF								A neural network classifier capable of recognizing the patterns of all major subcellular structures in fluorescence microscope images of HeLa cells								BIOINFORMATICS				17	12			1213	1223		10.1093/bioinformatics/17.12.1213			DEC 2001	2001																		1367-4803			WOS:000173050500015	11751230	
J	Boland, MV; Markey, MK; Murphy, RF								Automated recognition of patterns characteristic of subcellular structures in fluorescence microscopy images								CYTOMETRY				33	3			366	375					NOV 1 1998	1998																		0196-4763			WOS:000076794900011	9822349	
J	BRENNER, S								GENETICS OF CAENORHABDITIS-ELEGANS								GENETICS				77	1			71	94					1974	1974																		0016-6731			WOS:A1974T582100007	4366476	
J	Carpenter, AE; Sabatini, DM				Carpenter, Anne/C-4982-2008	Carpenter, Anne/0000-0003-1555-8261			Systematic genome-wide screens of gene function								NATURE REVIEWS GENETICS				5	1			11	22		10.1038/nrg1248			JAN 2004	2004																		1471-0056	1471-0064		WOS:000187641100012	14708012	
J	Carpenter, Anne E.; Jones, Thouis Ray; Lamprecht, Michael R.; Clarke, Colin; Kang, In Han; Friman, Ola; Guertin, David A.; Chang, Joo Han; Lindquist, Robert A.; Moffat, Jason; Golland, Polina; Sabatini, David M.				Carpenter, Anne/C-4982-2008	Carpenter, Anne/0000-0003-1555-8261			CellProfiler: image analysis software for identifying and quantifying cell phenotypes								GENOME BIOLOGY				7	10					R100	10.1186/gb-2006-7-10-r100			2006	2006																		1465-6906	1474-760X		WOS:000242516200018	17076895	
J	Carpenter, Anne E.				Carpenter, Anne/C-4982-2008	Carpenter, Anne/0000-0003-1555-8261			Image-based chemical screening								NATURE CHEMICAL BIOLOGY				3	8			461	465		10.1038/nchembio.2007.15			AUG 2007	2007																		1552-4450			WOS:000248302200012	17637778	
S	Chen, Xiang; Murphy, Robert F.						Jeon, KW		Automated interpretation of protein subcellular location patterns								INTERNATIONAL REVIEW OF CYTOLOGY - A SURVEY OF CELL BIOLOGY, VOL 249		INTERNATIONAL REVIEW OF CYTOLOGY-A SURVEY OF CELL BIOLOGY		249				193	+		10.1016/S0074-7696(06)49004-5			2006	2006																		0074-7696		0-12-364653-7	WOS:000237544300004	16697284	
J	Driever, W; SolnicaKrezel, L; Schier, AF; Neuhauss, SCF; Malicki, J; Stemple, DL; Stainier, DYR; Zwartkruis, F; Abdelilah, S; Rangini, Z; Belak, J; Boggs, C				malicki, jarema/G-8611-2014	Driever, Wolfgang/0000-0002-9551-9141			A genetic screen for mutations affecting embryogenesis in zebrafish								DEVELOPMENT				123		SI		37	46					DEC 1996	1996																		0950-1991			WOS:A1996WE74800003	9007227	
J	Echeverri, Christophe J.; Beachy, Philip A.; Baum, Buzz; Boutros, Michael; Buchholz, Frank; Chanda, Sumit K.; Downward, Julian; Ellenberg, Jan; Fraser, Andrew G.; Hacohen, Nir; Hahn, William C.; Jackson, Aimee L.; Kiger, Amy; Linsley, Peter S.; Lum, Lawrence; Ma, Yong; Mathey-Prevot, Bernard; Root, David E.; Sabatini, David M.; Taipale, Jussi; Perrimon, Norbert; Bernards, Rene				Boutros, Michael/C-3566-2008; Ellenberg, Jan/I-4688-2014; Buchholz, Frank/B-4700-2017	Boutros, Michael/0000-0002-9458-817X; Ellenberg, Jan/0000-0001-5909-701X; Buchholz, Frank/0000-0002-4577-3344; Bernards, Rene/0000-0001-8677-3423; Fraser, Andrew/0000-0001-9939-6014; Baum, Buzz/0000-0002-9201-6186; Downward, Julian/0000-0002-2331-4729			Minimizing the risk of reporting false positives in large-scale RNAi screens								NATURE METHODS				3	10			777	779		10.1038/nmeth1006-777			OCT 2006	2006																		1548-7091			WOS:000240942600008	16990807	
J	Eggert, Ulrike S.; Mitchison, Timothy J.								Small molecule screening by imaging								CURRENT OPINION IN CHEMICAL BIOLOGY				10	3			232	237		10.1016/j.cbpa.2006.04.010			JUN 2006	2006																		1367-5931			WOS:000238795000008	16682248	
J	Friedman, Adam; Perrimon, Norbert								Genetic screening for signal transduction in the era of network biology								CELL				128	2			225	231		10.1016/j.cell.2007.01.007			JAN 26 2007	2007																		0092-8674			WOS:000244420500005	17254958	
J	Friedman, J; Hastie, T; Tibshirani, R				anzhi, yue/A-8609-2012				Additive logistic regression: A statistical view of boosting								ANNALS OF STATISTICS				28	2			337	374		10.1214/aos/1016218223			APR 2000	2000																		0090-5364			WOS:000089669700001		
J	Haffter, P; Granato, M; Brand, M; Mullins, MC; Hammerschmidt, M; Kane, DA; Odenthal, J; vanEeden, FJM; Jiang, YJ; Heisenberg, CP; Kelsh, RN; FurutaniSeiki, M; Vogelsang, E; Beuchle, D; Schach, U; Fabian, C; NussleinVolhard, C				Kelsh, Robert/B-6445-2008; Van Eeden, Freek/E-6198-2010; Brand, Michael/A-5509-2010; Jiang, Yun-Jin/E-3995-2010	Kelsh, Robert/0000-0002-9381-0066; Brand, Michael/0000-0001-5711-6512; Jiang, Yun-Jin/0000-0003-0499-7306			The identification of genes with unique and essential functions in the development of the zebrafish, Danio rerio								DEVELOPMENT				123		SI		1	36					DEC 1996	1996																		0950-1991			WOS:A1996WE74800002	9007226	
J	HARTWELL, LH; CULOTTI, J; REID, B				Culotti, Joseph/G-6467-2013				GENETIC CONTROL OF CELL-DIVISION CYCLE IN YEAST .1. DETECTION OF MUTANTS								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				66	2			352	&		10.1073/pnas.66.2.352			1970	1970																		0027-8424			WOS:A1970G622700016	5271168	
J	Jones, Thouis R.; Kang, In Han; Wheeler, Douglas B.; Lindquist, Robert A.; Papallo, Adam; Sabatini, David M.; Golland, Polina; Carpenter, Anne E.				Carpenter, Anne/C-4982-2008	Carpenter, Anne/0000-0003-1555-8261			CellProfiler Analyst: data exploration and analysis software for complex image-based screens								BMC BIOINFORMATICS				9						482	10.1186/1471-2105-9-482			NOV 15 2008	2008																		1471-2105			WOS:000262597800001	19014601	
J	Kiger, A A; Baum, B; Jones, S; Jones, M R; Coulson, A; Echeverri, C; Perrimon, N				Tang, Macy/B-9798-2014				A functional genomic analysis of cell morphology using RNA interference.								Journal of biology				2	4			27	27		10.1186/1475-4924-2-27			2003	2003																			1475-4924		MEDLINE:14527345	14527345	
J	Levsky, JM; Singer, RH								Gene expression and the myth of the average cell								TRENDS IN CELL BIOLOGY				13	1			4	6		10.1016/S0962-8924(02)00002-8			JAN 2003	2003																		0962-8924			WOS:000180095200003	12480334	
