PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Ardekani, Siamak; Kumar, Anand; Bartzokis, George; Sinha, Usha				Ardekani, Siamak/A-3487-2010; Bartzokis, George/K-2409-2013				Exploratory voxel-based analysis of diffusion indices and hemispheric asymmetry in normal aging								MAGNETIC RESONANCE IMAGING				25	2			154	167		10.1016/j.mri.2006.09.045			FEB 2007	2007																		0730-725X			WOS:000244261300002	17275609	
J	Ashburner, J; Csernansky, JG; Davatzikos, C; Fox, NC; Frisoni, GB; Thompson, PM				Fox, Nick/B-1319-2009; Ashburner, John/I-3757-2013; Frisoni, Giovanni B/K-1360-2016	Fox, Nick/0000-0002-6660-657X; Ashburner, John/0000-0001-7605-2518; Frisoni, Giovanni B/0000-0002-6419-1753			Computer-assisted imaging to assess brain structure in healthy and diseased brains								LANCET NEUROLOGY				2	2			79	88		10.1016/S1474-4422(03)00304-1			FEB 2003	2003																		1474-4422			WOS:000180550600015	12849264	
J	Ashburner, J; Friston, KJ				Friston, Karl/D-9230-2011; Rohlf, F/A-8710-2008; Ashburner, John/I-3757-2013	Friston, Karl/0000-0001-7984-8909; Ashburner, John/0000-0001-7605-2518			Voxel-based morphometry - The methods								NEUROIMAGE				11	6			805	821		10.1006/nimg.2000.0582			JUN 2000	2000																		1053-8119			WOS:000087963600018	10860804	
J	Beresford, Thomas P.; Arciniegas, David B.; Alfers, Julie; Clapp, Lori; Martin, Brandon; Liu, Yiping Du Dengfeng; Shen, Dinggang; Davatzikos, Christos				Arciniegas, David/A-3792-2009				Hippocampus volume loss due to chronic heavy drinking								ALCOHOLISM-CLINICAL AND EXPERIMENTAL RESEARCH				30	11			1866	1870		10.1111/j.1530-0277.2006.00223.x			NOV 2006	2006																		0145-6008			WOS:000241510400007	17067350	
J	Beresford, Thomas P.; Arciniegas, David B.; Alfers, Julie; Clapp, Lori; Martin, Brandon; Beresford, Henry F.; Du, Yiping; Liu, Dengfeng; Shen, Dinggang; Davatzikos, Christos; Laudenslager, Mark L.				Arciniegas, David/A-3792-2009	Laudenslager, Mark/0000-0002-9815-3026			Hypercortisolism in alcohol dependence and its relation to hippocampal volume loss								JOURNAL OF STUDIES ON ALCOHOL				67	6			861	867					NOV 2006	2006																		0096-882X			WOS:000241290200009	17061003	
J	Bozzali, M.; Filippi, M.; Magnani, G.; Cercignani, M.; Franceschi, M.; Schiatti, E.; Castiglioni, S.; Mossini, R.; Falautano, M.; Scotti, G.; Comi, G.; Falini, A.					falini, andrea/0000-0002-1461-8755			The contribution of voxel-based morphometry in staging patients with mild cognitive impairment								NEUROLOGY				67	3			453	460		10.1212/01.wnl.0000228243.56665.c2			AUG 8 2006	2006																		0028-3878			WOS:000239603500018	16894107	
J	Braak, H; Braak, E; Bohl, J; Bratzke, H								Evolution of Alzheimer's disease related cortical lesions								JOURNAL OF NEURAL TRANSMISSION-SUPPLEMENT					54			97	106					1998	1998																		0303-6995			WOS:000176149800010		
J	Breiman, L								Bagging predictors								MACHINE LEARNING				24	2			123	140		10.1007/BF00058655			AUG 1996	1996																		0885-6125			WOS:A1996UZ38000003		
J	Chetelat, G; Desgranges, B; de la Sayette, V; Viader, F; Eustache, F; Baron, JC				Eustache, Francis/J-9465-2015; Desgranges, Beatrice/L-7739-2015; de la Sayette, Vincent/L-8074-2015; Chetelat, Gael/G-2316-2015	Eustache, Francis/0000-0003-4460-8686; baron, jean-claude/0000-0002-5264-2588			Mapping gray matter loss with voxel-based morphometry in mild cognitive impairment								NEUROREPORT				13	15			1939	1943					OCT 28 2002	2002																		0959-4965			WOS:000179479700022	12395096	
J	Chung, MK; Worsley, KJ; Paus, T; Cherif, C; Collins, DL; Giedd, JN; Rapoport, JL; Evanst, AC				Giedd, Jay/A-3080-2008; Giedd, Jay/B-7302-2012; Giedd, Jay/J-9644-2015	Giedd, Jay/0000-0003-0827-3460; Giedd, Jay/0000-0003-2002-8978			A unified statistical approach to deformation-based morphometry								NEUROIMAGE				14	3			595	606		10.1006/nimg.2001.0862			SEP 2001	2001																		1053-8119			WOS:000170722700006	11506533	
J	Convit, A; de Asis, J; de Leon, MJ; Tarshish, CY; De Santi, S; Rusinek, H								Atrophy of the medial occipitotemporal, inferior, and middle temporal gyri in non-demented elderly predict decline to Alzheimer's disease								NEUROBIOLOGY OF AGING				21	1			19	26		10.1016/S0197-4580(99)00107-4			JAN-FEB 2000	2000																		0197-4580			WOS:000086931500003	10794844	
J	Convit, A; DeLeon, MJ; Tarshish, C; DeSanti, S; Tsui, W; Rusinek, H; George, A								Specific hippocampal volume reductions in individuals at risk for Alzheimer's disease								NEUROBIOLOGY OF AGING				18	2			131	138		10.1016/S0197-4580(97)00001-8			MAR-APR 1997	1997																		0197-4580			WOS:A1997XP01300001	9258889	
J	Davatzikos, C; Shen, DG; Gur, RC; Wu, XY; Liu, DF; Fan, Y; Hughett, P; Turetsky, BI; Gur, RE					Fan, Yong/0000-0001-9869-4685			Whole-brain morphometric study of schizophrenia revealing a spatially complex set of focal abnormalities								ARCHIVES OF GENERAL PSYCHIATRY				62	11			1218	1227		10.1001/archpsyc.62.11.1218			NOV 2005	2005																		0003-990X			WOS:000233050900005	16275809	
