PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Aptula, AO; Roberts, DW; Cronin, MTD; Schultz, TW								Chemistry-toxicity relationships for the effects of Di-and trihydroxybenzenes to Tetrahymena pyriformis								CHEMICAL RESEARCH IN TOXICOLOGY				18	5			844	854		10.1021/tx049666n			MAY 2005	2005																		0893-228X			WOS:000229285200008	15892578	
J	Balakin, KV; Savchuk, NP; Tetko, IV				Balakin, Konstantin/N-3061-2013; Tetko, Igor/B-1540-2010	Tetko, Igor/0000-0002-6855-0012			In silico approaches to prediction of aqueous and DMSO solubility of drug-like compounds: Trends, problems and solutions								CURRENT MEDICINAL CHEMISTRY				13	2			223	241		10.2174/092986706775197917			2006	2006																		0929-8673			WOS:000233919500006	16472214	
J	Beck, B; Breindl, A; Clark, T					Clark, Timothy/0000-0001-7931-4659			QM/NN QSPR models with error estimation: Vapor pressure and LogP								JOURNAL OF CHEMICAL INFORMATION AND COMPUTER SCIENCES				40	4			1046	1051		10.1021/ci990131n			JUL-AUG 2000	2000						Symposium on Mathematical ChemistrySymposium on Mathematical Chemistry	MAY, 1999MAY, 1999		DULUTH, MINNESOTADULUTH, MINNESOTA									0095-2338			WOS:000088421300023		
J	Breiman, L								Random forests								MACHINE LEARNING				45	1			5	32		10.1023/A:1010933404324			OCT 2001	2001																		0885-6125	1573-0565		WOS:000170489900001		
J	Breiman, L								Bagging predictors								MACHINE LEARNING				24	2			123	140		10.1007/BF00058655			AUG 1996	1996																		0885-6125			WOS:A1996UZ38000003		
J	Chalk, AJ; Beck, B; Clark, T					Clark, Timothy/0000-0001-7931-4659			A quantum mechanical/neural net model for boiling points with error estimation								JOURNAL OF CHEMICAL INFORMATION AND COMPUTER SCIENCES				41	2			457	462		10.1021/ci0004614			MAR-APR 2001	2001																		0095-2338			WOS:000167768900034	11277737	
J	Cronin, MTD; Schultz, TW								Development of quantitative structure-activity relationships for the toxicity of aromatic compounds to Tetrahymena pyriformis: Comparative assessment of the methodologies								CHEMICAL RESEARCH IN TOXICOLOGY				14	9			1284	1295		10.1021/tx0155202			SEP 2001	2001																		0893-228X			WOS:000171153800018	11559045	
J	Dimitrov, SD; Mekenyan, OG; Sinks, GD; Schultz, TW								Global modeling of narcotic chemicals: ciliate and fish toxicity								JOURNAL OF MOLECULAR STRUCTURE-THEOCHEM				622	1-2			63	70	PII S0166-1280(02)00618-8	10.1016/S0166-1280(02)00618-8			MAR 7 2003	2003																		0166-1280			WOS:000181409800006		
J	Eriksson, L; Jaworska, J; Worth, AP; Cronin, MTD; McDowell, RM; Gramatica, P					Gramatica, Paola/0000-0002-6364-6138			Methods for reliability and uncertainty assessment and for applicability evaluations of classification- and regression-based QSARs								ENVIRONMENTAL HEALTH PERSPECTIVES				111	10			1361	1375		10.1289/ehp.5758			AUG 2003	2003																		0091-6765			WOS:000184746600041	12896860	
J	GEMAN, S; BIENENSTOCK, E; DOURSAT, R								NEURAL NETWORKS AND THE BIAS VARIANCE DILEMMA								NEURAL COMPUTATION				4	1			1	58		10.1162/neco.1992.4.1.1			JAN 1992	1992																		0899-7667	1530-888X		WOS:A1992HD97700001		
