PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	AHA, DW; KIBLER, D; ALBERT, MK				Albert, Marc/A-1693-2009				INSTANCE-BASED LEARNING ALGORITHMS								MACHINE LEARNING				6	1			37	66		10.1007/BF00153759			JAN 1991	1991																		0885-6125			WOS:A1991EW46800002		
J	Alon, U; Barkai, N; Notterman, DA; Gish, K; Ybarra, S; Mack, D; Levine, AJ								Broad patterns of gene expression revealed by clustering analysis of tumor and normal colon tissues probed by oligonucleotide arrays								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				96	12			6745	6750		10.1073/pnas.96.12.6745			JUN 8 1999	1999																		0027-8424			WOS:000080842200032	10359783	
J	Ben-Dor, A; Bruhn, L; Friedman, N; Nachman, I; Schummer, M; Yakhini, Z				Nachman, Iftach/E-6750-2010; Friedman, Nir/H-9692-2012	Nachman, Iftach/0000-0002-4667-0398; Friedman, Nir/0000-0002-9678-3550			Tissue classification with gene expression profiles								JOURNAL OF COMPUTATIONAL BIOLOGY				7	3-4			559	583		10.1089/106652700750050943			2000	2000						4th Annual International Conference on Computational Biology (RECOMB 2000)4th Annual International Conference on Computational Biology (RECOMB 2000)	APR 08-11, 2000APR 08-11, 2000		TOKYO, JAPANTOKYO, JAPAN									1066-5277			WOS:000165512600015	11108479	
J	Brazma, A; Vilo, J				Vilo, Jaak/A-7183-2008	Vilo, Jaak/0000-0001-5604-4107			Gene expression data analysis								FEBS LETTERS				480	1			17	24		10.1016/S0014-5793(00)01772-5			AUG 25 2000	2000																		0014-5793			WOS:000089066200003	10967323	
J	Dietterich, TG								Approximate statistical tests for comparing supervised classification learning algorithms								NEURAL COMPUTATION				10	7			1895	1923		10.1162/089976698300017197			OCT 1 1998	1998																		0899-7667			WOS:000076056000015		
J	Dudoit, S; Fridlyand, J; Speed, TP				Speed, Terence /B-8085-2009	Speed, Terence /0000-0002-5403-7998			Comparison of discrimination methods for the classification of tumors using gene expression data								JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION				97	457			77	87		10.1198/016214502753479248			MAR 2002	2002																		0162-1459			WOS:000173997500008		
J	Friedman, N; Linial, M; Nachman, I; Pe'er, D				Nachman, Iftach/E-6750-2010; Friedman, Nir/H-9692-2012	Nachman, Iftach/0000-0002-4667-0398; Friedman, Nir/0000-0002-9678-3550			Using Bayesian networks to analyze expression data								JOURNAL OF COMPUTATIONAL BIOLOGY				7	3-4			601	620		10.1089/106652700750050961			2000	2000						4th Annual International Conference on Computational Biology (RECOMB 2000)4th Annual International Conference on Computational Biology (RECOMB 2000)	APR 08-11, 2000APR 08-11, 2000		TOKYO, JAPANTOKYO, JAPAN									1066-5277	1557-8666		WOS:000165512600017	11108481	
J	Furey, TS; Cristianini, N; Duffy, N; Bednarski, DW; Schummer, M; Haussler, D								Support vector machine classification and validation of cancer tissue samples using microarray expression data								BIOINFORMATICS				16	10			906	914		10.1093/bioinformatics/16.10.906			OCT 2000	2000																		1367-4803			WOS:000165954000006	11120680	
J	Golub, TR; Slonim, DK; Tamayo, P; Huard, C; Gaasenbeek, M; Mesirov, JP; Coller, H; Loh, ML; Downing, JR; Caligiuri, MA; Bloomfield, CD; Lander, ES								Molecular classification of cancer: Class discovery and class prediction by gene expression monitoring								SCIENCE				286	5439			531	537		10.1126/science.286.5439.531			OCT 15 1999	1999																		0036-8075			WOS:000083121200061	10521349	
S	Grate, LR; Bhattacharyya, C; Jordan, MI; Mian, IS						Guigo, R; Gusfield, D		Simultaneous relevant feature identification and classification in high-dimensional spaces								ALGORITHMS IN BIOINFORMATICS, PROCEEDINGS		LECTURE NOTES IN COMPUTER SCIENCE		2452				1	9					2002	2002						2nd International workshop on Algorithms in Bioinformatics2nd International workshop on Algorithms in Bioinformatics	SEP 17-21, 2002SEP 17-21, 2002		ROME, ITALYROME, ITALY									0302-9743		3-540-44211-1	WOS:000187294100001		
J	Inza, I; Larranaga, P; Etxeberria, R; Sierra, B				Larranaga, Pedro/F-9293-2013	Larranaga, Pedro/0000-0003-0652-9872; INZA CANO, INAKI/0000-0003-4674-1755			Feature Subset Selection by Bayesian network-based optimization								ARTIFICIAL INTELLIGENCE				123	1-2			157	184		10.1016/S0004-3702(00)00052-7			OCT 2000	2000																		0004-3702	1872-7921		WOS:000165320300005		
