PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	AINSWORTH, BE; JACOBS, DR; LEON, AS								VALIDITY AND RELIABILITY OF SELF-REPORTED PHYSICAL-ACTIVITY STATUS - THE LIPID-RESEARCH-CLINICS QUESTIONNAIRE								MEDICINE AND SCIENCE IN SPORTS AND EXERCISE				25	1			92	98		10.1249/00005768-199301000-00013			JAN 1993	1993																		0195-9131			WOS:A1993KG53700013	8423761	
J	Allen, J; Oates, CP; Chishti, AD; Ahmed, HAM; Talbot, D; Murray, A								Thermography and colour duplex ultrasound assessments of arterio-venous fistula function in renal patients								PHYSIOLOGICAL MEASUREMENT				27	1			51	60		10.1088/0967-3334/27/1/005			JAN 2006	2006																		0967-3334			WOS:000234868000006	16365510	
J	Aminian, K; Najafi, B; Bula, C; Leyvraz, PF; Robert, P				Aminian, Kamiar/H-4568-2011	Aminian, Kamiar/0000-0002-6582-5375; Najafi, Bijan/0000-0002-0320-8101			Spatio-temporal parameters of gait measured by an ambulatory system using miniature gyroscopes								JOURNAL OF BIOMECHANICS				35	5			689	699	PII S0021-9290(02)00008-8	10.1016/S0021-9290(02)00008-8			MAY 2002	2002																		0021-9290			WOS:000175522300015	11955509	
J	Aminian, K; Rezakhanlou, K; De Andres, E; Fritsch, C; Leyvraz, PF; Robert, P				Aminian, Kamiar/H-4568-2011	Aminian, Kamiar/0000-0002-6582-5375			Temporal feature estimation during walking using miniature accelerometers: an analysis of gait improvement after hip arthroplasty								MEDICAL & BIOLOGICAL ENGINEERING & COMPUTING				37	6			686	691		10.1007/BF02513368			NOV 1999	1999																		0140-0118			WOS:000084682000003	10723873	
J	Aminian, K; Robert, P; Buchser, EE; Rutschmann, B; Hayoz, D; Depairon, M				Aminian, Kamiar/H-4568-2011	Aminian, Kamiar/0000-0002-6582-5375			Physical activity monitoring based on accelerometry: validation and comparison with video observation								MEDICAL & BIOLOGICAL ENGINEERING & COMPUTING				37	3			304	308		10.1007/BF02513304			MAY 1999	1999																		0140-0118			WOS:000080973300006	10505379	
J	AMINIAN, K; ROBERT, P; JEQUIER, E; SCHUTZ, Y				Aminian, Kamiar/H-4568-2011	Aminian, Kamiar/0000-0002-6582-5375			INCLINE, SPEED, AND DISTANCE ASSESSMENT DURING UNCONSTRAINED WALKING								MEDICINE AND SCIENCE IN SPORTS AND EXERCISE				27	2			226	234					FEB 1995	1995																		0195-9131			WOS:A1995QF64000012	7723646	
S	Baek, J; Lee, G; Park, W; Yun, BJ				Lee, Geehyuk/C-1762-2011		Negoita, MG; Howlett, RJ; Jain, LC		Accelerometer signal processing for user activity detection								KNOWLEDGE-BASED INTELLIGENT INFORMATION AND ENGINEERING SYSTEMS, PT 3, PROCEEDINGS		LECTURE NOTES IN ARTIFICIAL INTELLIGENCE		3215				610	617					2004	2004						8th International Conference on Knowledge-Based Intelligent Information and Engineering Systems8th International Conference on Knowledge-Based Intelligent Information and Engineering Systems	SEP, 2004SEP, 2004	Royal Soc New Zealand; IPENZ; New Zealand Trade & Enterprise; Telecom; Allied Telesyn; Positively Wellington BusinessRoyal Soc New Zealand; IPENZ; New Zealand Trade & Enterprise; Telecom; Allied Telesyn; Positively Wellington Business	Wellington Inst Technol, Wellington, NEW ZEALANDWellington Inst Technol, Wellington, NEW ZEALAND									0302-9743		3-540-23205-2	WOS:000224585500082		
S	Bao, L; Intille, SS						Ferscha, A; Mattern, F		Activity recognition from user-annotated acceleration data								PERVASIVE COMPUTING, PROCEEDINGS		Lecture Notes in Computer Science		3001				1	17					2004	2004						2nd International Conference on Pervasive Computing2nd International Conference on Pervasive Computing	APR 18-23, 2004APR 18-23, 2004	Austrian Minist Transport, Innovat & Technol; FIT IT Embedded Syst; Forsch Forder Fonds Gewerbliche Wirtsch; Oesterreich Comp Gesell; Land Oberosterreich; Stadt Linz; Stadt WeinAustrian Minist Transport, Innovat & Technol; FIT IT Embedded Syst; Forsch Forder Fonds Gewerbliche Wirtsch; Oesterreich Comp Gesell; Land Oberosterreich; Stadt Linz; Stadt Wein	Linz, AUSTRIALinz, AUSTRIA									0302-9743		3-540-21835-1	WOS:000189502500001		
J	Barengo, NC; Hu, G; Lakka, TA; Pekkarinen, H; Nissinen, A; Tuomilehto, J				Kumar, Ajit/J-1617-2015	Kumar, Ajit/0000-0003-3255-5054; Barengo, Noel C/0000-0003-0660-3091; Lakka, Timo/0000-0002-9199-2871			Low physical activity as a predictor for total and cardiovascular disease mortality in middle-aged men and women in Finland								EUROPEAN HEART JOURNAL				25	24			2204	2211		10.1016/j.ehj.2004.10.009			DEC 2004	2004																		0195-668X			WOS:000225936600007	15589637	
J	BLAIR, SN; COLLINGWOOD, TR; REYNOLDS, R; SMITH, M; HAGAN, RD; STERLING, CL								HEALTH PROMOTION FOR EDUCATORS - IMPACT ON HEALTH BEHAVIORS, SATISFACTION, AND GENERAL WELL-BEING								AMERICAN JOURNAL OF PUBLIC HEALTH				74	2			147	149		10.2105/AJPH.74.2.147			1984	1984																		0090-0036			WOS:A1984SP93100011	6691526	
J	Boissy, Patrick; Choquette, Stephane; Hamel, Mathieu; Noury, Norbert								User-based motion sensing and fuzzy logic for automated fall detection in older adults								TELEMEDICINE JOURNAL AND E-HEALTH				13	6			683	693		10.1089/tmj.2007.0007			DEC 2007	2007																		1530-5627			WOS:000254067400026	18092929	
J	Bourke, A. K.; O'Brien, J. V.; Lyons, G. M.				O Laighin, Gearoid/A-5239-2009	O Laighin, Gearoid/0000-0002-1885-814X			Evaluation of a threshold-based tri-axial accelerometer fall detection algorithm								GAIT & POSTURE				26	2			194	199		10.1016/j.gaitpost.2006.09.012			JUL 2007	2007																		0966-6362			WOS:000247978300006	17101272	
J	Bourke, A. K.; O'Donovan, K. J.; OLaighin, G.				O Laighin, Gearoid/A-5239-2009	O Laighin, Gearoid/0000-0002-1885-814X			The identification of vertical velocity profiles using an inertial sensor to investigate pre-impact detection of falls								MEDICAL ENGINEERING & PHYSICS				30	7			937	946		10.1016/j.medengphy.2007.12.003			SEP 2008	2008																		1350-4533			WOS:000259768300018	18243034	
J	Bourke, A. K.; Lyons, G. M.				O Laighin, Gearoid/A-5239-2009	O Laighin, Gearoid/0000-0002-1885-814X			A threshold-based fall-detection algorithm using a bi-axial gyroscope sensor								MEDICAL ENGINEERING & PHYSICS				30	1			84	90		10.1016/j.medengphy.2006.12.001			JAN 2008	2008																		1350-4533			WOS:000253225900010	17222579	
J	Bouten, CVC; Koekkoek, KTM; Verduin, M; Kodde, R; Janssen, JD								A triaxial accelerometer and portable data processing unit for the assessment of daily physical activity								IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING				44	3			136	147		10.1109/10.554760			MAR 1997	1997																		0018-9294			WOS:A1997WL05800002	9216127	
J	Brandes, Mirko; Schomaker, Ralph; Moellenhoff, Gunnar; Rosenbaum, Dieter								Quantity versus quality of gait and quality of life in patients with osteoarthritis								GAIT & POSTURE				28	1			74	79		10.1016/j.gaitpost.2007.10.004			JUL 2008	2008																		0966-6362			WOS:000257019600011	18054233	
J	Busser, HJ; Ott, J; vanLummel, RC; Uiterwaal, M; Blank, R								Ambulatory monitoring of children's activity								MEDICAL ENGINEERING & PHYSICS				19	5			440	445		10.1016/S1350-4533(97)00007-6			JUL 1997	1997																		1350-4533			WOS:A1997XZ39600005	9338884	
J	Bussmann, HBJ; Reuvekamp, PJ; Veltink, PH; Martens, WLJ; Stam, HJ				Bussmann, Johannes/K-2357-2012; Veltink, Peter/L-3738-2016	Veltink, Peter/0000-0002-1796-9999			Validity and reliability of measurements obtained with an "activity monitor" in people with and without a transtibial amputation								PHYSICAL THERAPY				78	9			989	998					SEP 1998	1998																		0031-9023			WOS:000075725600010	9736896	
J	Bussmann, JBJ; Martens, WLJ; Tulen, JHM; Schasfoort, FC; van den Berg-Emons, HJG; Stam, HJ				Bussmann, Johannes/K-2357-2012				Measuring daily behavior using ambulatory accelerometry: The activity monitor								BEHAVIOR RESEARCH METHODS INSTRUMENTS & COMPUTERS				33	3			349	356		10.3758/BF03195388			AUG 2001	2001						3rd International Conference on Methods and Techniques in Behavioral Research3rd International Conference on Methods and Techniques in Behavioral Research	AUG 15-18, 2000AUG 15-18, 2000		NIJMEGEN, NETHERLANDSNIJMEGEN, NETHERLANDS									0743-3808			WOS:000171221000007	11591066	
J	Bussmann, JBJ; van de Laar, YM; Neeleman, MP; Stam, HJ				Bussmann, Johannes/K-2357-2012				Ambulatory accelerometry to quantify motor behaviour in patients after failed back surgery: a validation study								PAIN				74	2-3			153	161		10.1016/S0304-3959(97)00161-9			FEB 1998	1998																		0304-3959			WOS:000072331500006	9520229	
J	Bussmann, JBJ; Tulen, JHM; van Herel, ECG; Stam, HJ				Bussmann, Johannes/K-2357-2012				Quantification of physical activities by means of ambulatory accelerometry: A validation study								PSYCHOPHYSIOLOGY				35	5			488	496		10.1017/S0048577298971153			SEP 1998	1998																		0048-5772			WOS:000075303100002	9715093	
J	CASPERSEN, CJ; POWELL, KE; CHRISTENSON, GM				Caspersen, Carl/B-2494-2009; Loureiro, Nuno/I-6400-2012	Loureiro, Nuno/0000-0002-1166-3219			PHYSICAL-ACTIVITY, EXERCISE, AND PHYSICAL-FITNESS - DEFINITIONS AND DISTINCTIONS FOR HEALTH-RELATED RESEARCH								PUBLIC HEALTH REPORTS				100	2			126	131					1985	1985																		0033-3549			WOS:A1985AFX9800005	3920711	
J	Chau, T				Chau, Tom/C-8426-2009	Chau, Tom/0000-0002-7486-0316			A review of analytical techniques for gait data. Part 2: neural network and wavelet methods								GAIT & POSTURE				13	2			102	120		10.1016/S0966-6362(00)00095-3			APR 2001	2001																		0966-6362	1879-2219		WOS:000167577800005	11240358	
J	Chau, T				Chau, Tom/C-8426-2009	Chau, Tom/0000-0002-7486-0316			A review of analytical techniques for gait data. Part 1: fuzzy, statistical and fractal methods								GAIT & POSTURE				13	1			49	66		10.1016/S0966-6362(00)00094-1			FEB 2001	2001																		0966-6362	1879-2219		WOS:000167140900007	11166554	
S	Chen, Jay; Kwong, Karric; Chang, Dennis; Luk, Jerry; Bajcsy, Ruzena			IEEE					Wearable sensors for reliable fall detection								2005 27th Annual International Conference of the IEEE Engineering in Medicine and Biology Society, Vols 1-7		PROCEEDINGS OF ANNUAL INTERNATIONAL CONFERENCE OF THE IEEE ENGINEERING IN MEDICINE AND BIOLOGY SOCIETY						3551	3554		10.1109/IEMBS.2005.1617246			2005	2005						27th Annual International Conference of the IEEE-Engineering-in-Medicine-and-Biology-Society27th Annual International Conference of the IEEE-Engineering-in-Medicine-and-Biology-Society	AUG 31-SEP 03, 2005AUG 31-SEP 03, 2005	IEEE Engn Med & Biol Soc; Chinese Acad Engn SciIEEE Engn Med & Biol Soc; Chinese Acad Engn Sci	Shanghai, PEOPLES R CHINAShanghai, PEOPLES R CHINA									1094-687X		0-7803-8740-6	WOS:000238998403052		
