PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	BRUNELLI, R; POGGIO, T								FACE RECOGNITION - FEATURES VERSUS TEMPLATES								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				15	10			1042	1052		10.1109/34.254061			OCT 1993	1993																		0162-8828			WOS:A1993MD77500006		
J	CHELLAPPA, R; WILSON, CL; SIROHEY, S				Rohlf, F/A-8710-2008				HUMAN AND MACHINE RECOGNITION OF FACES - A SURVEY								PROCEEDINGS OF THE IEEE				83	5			705	740		10.1109/5.381842			MAY 1995	1995																		0018-9219	1558-2256		WOS:A1995QU13600002		
J	CORTES, C; VAPNIK, V								SUPPORT-VECTOR NETWORKS								MACHINE LEARNING				20	3			273	297		10.1023/A:1022627411411			SEP 1995	1995																		0885-6125			WOS:A1995RX35400003		
S	Cox, IJ; Ghosn, J; Yianilos, PN			IEEE					Feature-based face recognition using mixture-distance								1996 IEEE COMPUTER SOCIETY CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION, PROCEEDINGS		PROCEEDINGS / CVPR, IEEE COMPUTER SOCIETY CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION						209	216		10.1109/CVPR.1996.517076			1996	1996						1966 IEEE Computer Society Conference on Computer Vision and Pattern Recognition1966 IEEE Computer Society Conference on Computer Vision and Pattern Recognition	JUN 18-20, 1996JUN 18-20, 1996	IEEE, Computer Soc, Tech Comm Pattern Anal & Machine IntelligenceIEEE, Computer Soc, Tech Comm Pattern Anal & Machine Intelligence	SAN FRANCISCO, CASAN FRANCISCO, CA									1063-6919		0-8186-7258-7	WOS:A1996BF92T00032		
J	GOLDSTEIN, AJ; HARMON, LD; LESK, AB								IDENTIFICATION OF HUMAN FACES								PROCEEDINGS OF THE INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS				59	5			748	+		10.1109/PROC.1971.8254			1971	1971																					WOS:A1971J374700003		
J	LADES, M; VORBRUGGEN, JC; BUHMANN, J; LANGE, J; VANDERMALSBURG, C; WURTZ, RP; KONEN, W				Wurtz, Rolf/A-7644-2012	Wurtz, Rolf/0000-0002-7160-4157			DISTORTION INVARIANT OBJECT RECOGNITION IN THE DYNAMIC LINK ARCHITECTURE								IEEE TRANSACTIONS ON COMPUTERS				42	3			300	311		10.1109/12.210173			MAR 1993	1993																		0018-9340			WOS:A1993KY17600006		
J	Lawrence, S; Giles, CL; Tsoi, AC; Back, AD								Face recognition: A convolutional neural-network approach								IEEE TRANSACTIONS ON NEURAL NETWORKS				8	1			98	113		10.1109/72.554195			JAN 1997	1997																		1045-9227			WOS:A1997WA61200010	18255614	
J	Li, SZ; Lu, JW								Face recognition using the nearest feature line method								IEEE TRANSACTIONS ON NEURAL NETWORKS				10	2			439	443		10.1109/72.750575			MAR 1999	1999																		1045-9227			WOS:000079154400021	18252542	
J	MURASE, H; NAYAR, SK								VISUAL LEARNING AND RECOGNITION OF 3-D OBJECTS FROM APPEARANCE								INTERNATIONAL JOURNAL OF COMPUTER VISION				14	1			5	24		10.1007/BF01421486			JAN 1995	1995																		0920-5691	1573-1405		WOS:A1995QG47900001		
S	Osuna, E; Freund, R; Girosi, F			IEEE COMP SOC					Training support vector machines: an application to face detection								1997 IEEE COMPUTER SOCIETY CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION, PROCEEDINGS		PROCEEDINGS / CVPR, IEEE COMPUTER SOCIETY CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION						130	136		10.1109/CVPR.1997.609310			1997	1997						1997 IEEE Computer Society Conference on Computer Vision and Pattern Recognition (CVPR 97)1997 IEEE Computer Society Conference on Computer Vision and Pattern Recognition (CVPR 97)	JUN 17-19, 1997JUN 17-19, 1997	IEEE Comp Soc, Tech Comm Pattern Anal & Machine IntelligenceIEEE Comp Soc, Tech Comm Pattern Anal & Machine Intelligence	SAN JUAN, PRSAN JUAN, PR									1063-6919		0-7803-4236-4	WOS:A1997BJ30G00021		
J	Pontil, M; Verri, A								Support Vector Machines for 3D object recognition								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				20	6			637	646		10.1109/34.683777			JUN 1998	1998																		0162-8828	1939-3539		WOS:000074343300005		
J	SAMAL, A; IYENGAR, PA								AUTOMATIC RECOGNITION AND ANALYSIS OF HUMAN FACES AND FACIAL EXPRESSIONS - A SURVEY								PATTERN RECOGNITION				25	1			65	77		10.1016/0031-3203(92)90007-6			JAN 1992	1992																		0031-3203			WOS:A1992GY73600006		
J	SIROVICH, L; KIRBY, M								LOW-DIMENSIONAL PROCEDURE FOR THE CHARACTERIZATION OF HUMAN FACES								JOURNAL OF THE OPTICAL SOCIETY OF AMERICA A-OPTICS IMAGE SCIENCE AND VISION				4	3			519	524		10.1364/JOSAA.4.000519			MAR 1987	1987																		0740-3232			WOS:A1987G438600014	3572578	
J	TURK, M; PENTLAND, A								EIGENFACES FOR RECOGNITION								JOURNAL OF COGNITIVE NEUROSCIENCE				3	1			71	86		10.1162/jocn.1991.3.1.71			WIN 1991	1991																		0898-929X			WOS:A1991FC73500007	23964806	
J	VALENTIN, D; ABDI, H; OTOOLE, AJ; COTTRELL, GW				Abdi, Herve/G-6620-2011				CONNECTIONIST MODELS OF FACE PROCESSING - A SURVEY								PATTERN RECOGNITION				27	9			1209	1230		10.1016/0031-3203(94)90006-X			SEP 1994	1994																		0031-3203			WOS:A1994PG65700006		
