PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Allison, Steven D.; Martiny, Jennifer B. H.				Allison, Steven/E-2978-2010	Allison, Steven/0000-0003-4629-7842; Martiny, Jennifer/0000-0002-2415-1247			Resistance, resilience, and redundancy in microbial communities								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				105				11512	11519		10.1073/pnas.0801925105		1	AUG 12 2008	2008																		0027-8424			WOS:000258561200009	18695234	
J	Anderson, MJ; Willis, TJ				Willis, Trevor/F-5337-2012	Wilis, Trevor/0000-0002-0357-1189			Canonical analysis of principal coordinates: A useful method of constrained ordination for ecology								ECOLOGY				84	2			511	525		10.1890/0012-9658(2003)084[0511:CAOPCA]2.0.CO;2			FEB 2003	2003																		0012-9658			WOS:000181482600023		
J	Angenent, LT; Karim, K; Al-Dahhan, MH; Domiguez-Espinosa, R				Milton, Ross/J-7164-2012				Production of bioenergy and biochemicals from industrial and agricultural wastewater								TRENDS IN BIOTECHNOLOGY				22	9			477	485		10.1016/j.tibtech.2004.07.001			SEP 2004	2004																		0167-7799			WOS:000224084800012	15331229	
J	Briones, A; Raskin, L								Diversity and dynamics of microbial communities in engineered environments and their implications for process stability								CURRENT OPINION IN BIOTECHNOLOGY				14	3			270	276		10.1016/S0958-1669(03)00065-X			JUN 2003	2003																		0958-1669			WOS:000184225800005	12849779	
J	Caporaso, J. Gregory; Bittinger, Kyle; Bushman, Frederic D.; DeSantis, Todd Z.; Andersen, Gary L.; Knight, Rob				Andersen, Gary/G-2792-2015; Knight, Rob/D-1299-2010	Andersen, Gary/0000-0002-1618-9827; Bushman, Frederic/0000-0003-4740-4056			PyNAST: a flexible tool for aligning sequences to a template alignment								BIOINFORMATICS				26	2			266	267		10.1093/bioinformatics/btp636			JAN 15 2010	2010																		1367-4803			WOS:000273696900018	19914921	
J	Caporaso, J. Gregory; Kuczynski, Justin; Stombaugh, Jesse; Bittinger, Kyle; Bushman, Frederic D.; Costello, Elizabeth K.; Fierer, Noah; Pena, Antonio Gonzalez; Goodrich, Julia K.; Gordon, Jeffrey I.; Huttley, Gavin A.; Kelley, Scott T.; Knights, Dan; Koenig, Jeremy E.; Ley, Ruth E.; Lozupone, Catherine A.; McDonald, Daniel; Muegge, Brian D.; Pirrung, Meg; Reeder, Jens; Sevinsky, Joel R.; Tumbaugh, Peter J.; Walters, William A.; Widmann, Jeremy; Yatsunenko, Tanya; Zaneveld, Jesse; Knight, Rob				Huttley, Gavin/G-5169-2015; Ley, Ruth/M-8542-2014; Knight, Rob/D-1299-2010	Huttley, Gavin/0000-0001-7224-2074; Ley, Ruth/0000-0002-9087-1672; Bushman, Frederic/0000-0003-4740-4056; Turnbaugh, Peter/0000-0002-0888-2875			QIIME allows analysis of high-throughput community sequencing data								NATURE METHODS				7	5			335	336		10.1038/nmeth.f.303			MAY 2010	2010																		1548-7091			WOS:000277175100003	20383131	
J	Curtis, TP; Head, IM; Graham, DW								Theoretical Ecology for engineering biology								ENVIRONMENTAL SCIENCE & TECHNOLOGY				37	3			64A	70A		10.1021/es0323493			FEB 1 2003	2003																		0013-936X	1520-5851		WOS:000180791100015	12630455	
J	DeSantis, T. Z.; Hugenholtz, P.; Larsen, N.; Rojas, M.; Brodie, E. L.; Keller, K.; Huber, T.; Dalevi, D.; Hu, P.; Andersen, G. L.				Hugenholtz, Philip/G-9608-2011; Huber, Thomas/A-5278-2008; Brodie, Eoin/A-7853-2008; Hu, Ping/G-2384-2015; Andersen, Gary/G-2792-2015	Huber, Thomas/0000-0002-3680-8699; Brodie, Eoin/0000-0002-8453-8435; Andersen, Gary/0000-0002-1618-9827; hugenholtz, philip/0000-0001-5386-7925			Greengenes, a chimera-checked 16S rRNA gene database and workbench compatible with ARB								APPLIED AND ENVIRONMENTAL MICROBIOLOGY				72	7			5069	5072		10.1128/AEM.03006-05			JUL 2006	2006																		0099-2240			WOS:000238961000071	16820507	
J	Dhillon, A; Teske, A; Dillon, J; Stahl, DA; Sogin, ML								Molecular characterization of sulfate-reducing bacteria in the Guaymas Basin								APPLIED AND ENVIRONMENTAL MICROBIOLOGY				69	5			2765	2772		10.1128/AEM.69.5.2765-2772.2003			MAY 2003	2003																		0099-2240			WOS:000182808300042	12732547	
J	Fernandez, A; Huang, SY; Seston, S; Xing, J; Hickey, R; Criddle, C; Tiedje, J								How stable is stable? Function versus community composition								APPLIED AND ENVIRONMENTAL MICROBIOLOGY				65	8			3697	3704					AUG 1999	1999																		0099-2240			WOS:000081865000064	10427068	
