PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Alizadeh, AA; Eisen, MB; Davis, RE; Ma, C; Lossos, IS; Rosenwald, A; Boldrick, JG; Sabet, H; Tran, T; Yu, X; Powell, JI; Yang, LM; Marti, GE; Moore, T; Hudson, J; Lu, LS; Lewis, DB; Tibshirani, R; Sherlock, G; Chan, WC; Greiner, TC; Weisenburger, DD; Armitage, JO; Warnke, R; Levy, R; Wilson, W; Grever, MR; Byrd, JC; Botstein, D; Brown, PO; Staudt, LM				Sherlock, Gavin/B-1831-2009; Sherlock, Gavin/E-9110-2012	Alizadeh, Arash Ash/0000-0002-5153-5625; Sherlock, Gavin/0000-0002-1692-4983			Distinct types of diffuse large B-cell lymphoma identified by gene expression profiling								NATURE				403	6769			503	511		10.1038/35000501			FEB 3 2000	2000																		0028-0836			WOS:000085227300039	10676951	
J	Beer, DG; Kardia, SLR; Huang, CC; Giordano, TJ; Levin, AM; Misek, DE; Lin, L; Chen, GA; Gharib, TG; Thomas, DG; Lizyness, ML; Kuick, R; Hayasaka, S; Taylor, JMG; Iannettoni, MD; Orringer, MB; Hanash, S					Giordano, Thomas/0000-0003-0641-8873			Gene-expression profiles predict survival of patients with lung adenocarcinoma								NATURE MEDICINE				8	8			816	824		10.1038/nm733			AUG 2002	2002																		1078-8956			WOS:000177200900027	12118244	
J	Bijker, N; Peterse, JL; Duchateau, L; Julien, JP; Fentiman, IS; Duval, C; Di Palma, S; Simony-Lafontaine, J; de Mascarel, I; van de Vijver, MJ								Risk factors for recurrence and metastasis after breast-conserving therapy for ductal carcinoma-in-situ: Analysis of European organization for research and treatment of cancer trial 10853								JOURNAL OF CLINICAL ONCOLOGY				19	8			2263	2271					APR 15 2001	2001																		0732-183X			WOS:000168178300019	11304780	
J	Collett, K; Hartveit, F; Skjaerven, R; Maehle, BO								Prognostic role of oestrogen and progesterone receptors in patients with breast cancer: Relation to age and lymph node status								JOURNAL OF CLINICAL PATHOLOGY				49	11			920	925		10.1136/jcp.49.11.920			NOV 1996	1996																		0021-9746			WOS:A1996VT25600013	8944613	
J	DeRisi, J; Penland, L; Brown, PO; Bittner, ML; Meltzer, PS; Ray, M; Chen, YD; Su, YA; Trent, JM								Use of a cDNA microarray to analyse gene expression patterns in human cancer								NATURE GENETICS				14	4			457	460					DEC 1996	1996																		1061-4036			WOS:A1996VV73000022	8944026	
J	Foulkes, WD; Metcalfe, K; Sun, P; Hanna, WM; Lynch, HT; Ghadirian, P; Tung, N; Olopade, OI; Weber, BL; McLennan, J; Olivotto, IA; Begin, LR; Narod, SA								Estrogen receptor status in BRCA1- and BRCA2-related breast cancer: The influence of age, grade, and histological type								CLINICAL CANCER RESEARCH				10	6			2029	2034		10.1158/1078-0432.CCR-03-1061			MAR 15 2004	2004																		1078-0432			WOS:000220337600023	15041722	
J	FREUND, Y								BOOSTING A WEAK LEARNING ALGORITHM BY MAJORITY								INFORMATION AND COMPUTATION				121	2			256	285		10.1006/inco.1995.1136			SEP 1995	1995																		0890-5401			WOS:A1995RV02400009		
J	Glinsky, GV; Glinskii, AB; Stephenson, AJ; Hoffman, RM; Gerald, WL								Gene expression profiling predicts clinical outcome of prostate cancer								JOURNAL OF CLINICAL INVESTIGATION				113	6			913	923		10.1172/JCI200420032			MAR 2004	2004																		0021-9738			WOS:000220269200019	15067324	
J	Golub, TR; Slonim, DK; Tamayo, P; Huard, C; Gaasenbeek, M; Mesirov, JP; Coller, H; Loh, ML; Downing, JR; Caligiuri, MA; Bloomfield, CD; Lander, ES								Molecular classification of cancer: Class discovery and class prediction by gene expression monitoring								SCIENCE				286	5439			531	537		10.1126/science.286.5439.531			OCT 15 1999	1999																		0036-8075			WOS:000083121200061	10521349	
J	Gruvberger, S; Ringner, M; Chen, YD; Panavally, S; Saal, LH; Borg, A; Ferno, M; Peterson, C; Meltzer, PS				Saal, Lao/A-2919-2011; Ringner, Markus/G-3641-2011	Saal, Lao/0000-0002-0815-1896; Ringner, Markus/0000-0001-5469-8940			Estrogen receptor status in breast cancer is associated with remarkably distinct gene expression patterns								CANCER RESEARCH				61	16			5979	5984					AUG 15 2001	2001																		0008-5472			WOS:000170521100006	11507038	
J	Ishibashi, Y; Hanyu, N; Nakada, K; Suzuki, Y; Yamamoto, T; Yanaga, K; Ohkawa, K; Hashimoto, N; Nakajima, T; Saito, H; Matsushima, M; Urashima, M								Profiling gene expression ratios of paired cancerous and normal tissue predicts relapse of esophageal squamous cell carcinoma								CANCER RESEARCH				63	16			5159	5164					AUG 15 2003	2003																		0008-5472			WOS:000184948400060	12941848	
J	Kaufmann, M								Review of known prognostic variables.								Recent results in cancer research. Fortschritte der Krebsforschung. Progres dans les recherches sur le cancer				140				77	87					1996	1996																		0080-0015			MEDLINE:8787079	8787079	
J	Khan, J; Simon, R; Bittner, M; Chen, YD; Leighton, SB; Pohida, T; Smith, PD; Jiang, Y; Gooden, GC; Trent, JM; Meltzer, PS				Khan, Javed/P-9157-2014	Khan, Javed/0000-0002-5858-0488			Gene expression profiling of alveolar rhabdomyosarcoma with cDNA microarrays								CANCER RESEARCH				58	22			5009	5013					NOV 15 1998	1998																		0008-5472			WOS:000077000400004	9823299	
J	Latil, A; Bieche, I; Chene, L; Laurendeau, I; Berthon, P; Cussenot, O; Vidaud, M								Gene expression profiling in clinically localized prostate cancer: A four-gene expression model predicts clinical behavior								CLINICAL CANCER RESEARCH				9	15			5477	5485					NOV 15 2003	2003																		1078-0432			WOS:000187014200007	14654526	
J	Liu, SQ; Edgerton, SM; Moore, DH; Thor, AD				Liu, Shu/B-7626-2009				Measures of cell turnover (proliferation and apoptosis) and their association with survival in breast cancer								CLINICAL CANCER RESEARCH				7	6			1716	1723					JUN 2001	2001																		1078-0432			WOS:000169310600032	11410511	
J	Maggard, MA; O'Connell, JB; Lane, KE; Liu, JH; Etzioni, DA; Ko, CY								Do young breast cancer patients have worse outcomes?								JOURNAL OF SURGICAL RESEARCH				113	1			109	113		10.1016/S0022-4804(03)00179-3			JUL 2003	2003						36th Annual Meeting of the Association-for-Academic-Surgery36th Annual Meeting of the Association-for-Academic-Surgery	NOV 07-09, 2002NOV 07-09, 2002	Assoc Acad SurgAssoc Acad Surg	BOSTON, MASSACHUSETTSBOSTON, MASSACHUSETTS									0022-4804			WOS:000185080300016	12943818	
J	Medri, L; Volpi, A; Nanni, O; Vecci, AM; Mangia, A; Schittulli, F; Padovani, F; Giunchi, DC; Zito, A; Amadori, D; Paradiso, A; Silvestrini, R								Prognostic relevance of mitotic activity in patients with node-negative breast cancer (vol 16, pg 1067, 2003)								MODERN PATHOLOGY				17	8			1024	1024		10.1038/modpathol.3800126			AUG 2004	2004																		0893-3952			WOS:000223118300017		
J	Michels, JJ; Marnay, J; Delozier, T; Denoux, Y; Chasle, J								Proliferative activity in primary breast carcinomas is a salient prognostic factor								CANCER				100	3			455	464		10.1002/cncr.11916			FEB 1 2004	2004																		0008-543X			WOS:000188611400003	14745860	
J	Mirza, AN; Mirza, NQ; Vlastos, G; Singletary, SE								Prognostic factors in node-negative breast cancer - A review of studies with sample size more than 200 and follow-up more than 5 years								ANNALS OF SURGERY				235	1			10	26		10.1097/00000658-200201000-00003			JAN 2002	2002																		0003-4932			WOS:000173086300003	11753038	
J	Pang, ST; Dillner, K; Wu, XX; Pousette, A; Norstedt, G; Flores-Morales, A								Gene expression profiling of androgen deficiency predicts a pathway of prostate apoptosis that involves genes related to oxidative stress								ENDOCRINOLOGY				143	12			4897	4906		10.1210/en.2002-220327			DEC 2002	2002																		0013-7227			WOS:000179543900045	12446617	
J	Perou, CM; Sorlie, T; Eisen, MB; van de Rijn, M; Jeffrey, SS; Rees, CA; Pollack, JR; Ross, DT; Johnsen, H; Akslen, LA; Fluge, O; Pergamenschikov, A; Williams, C; Zhu, SX; Lonning, PE; Borresen-Dale, AL; Brown, PO; Botstein, D				Sorlie, Therese/B-1413-2015; Akslen, Lars /C-1202-2017	Sorlie, Therese/0000-0002-5995-2319; Akslen, Lars /0000-0003-2710-9543; Perou, Charles/0000-0001-9827-2247; Eisen, Michael/0000-0002-7528-738X			Molecular portraits of human breast tumours								NATURE				406	6797			747	752		10.1038/35021093			AUG 17 2000	2000																		0028-0836			WOS:000088767700049	10963602	
J	Pichon, MF; Broet, P; Magdelenat, H; Delarue, JC; Spyratos, F; Basuyau, JP; Saez, S; Rallet, A; Courriere, P; Millon, R; Asselain, B								Prognostic value of steroid receptors after long-term follow-up of 2257 operable breast cancers								BRITISH JOURNAL OF CANCER				73	12			1545	1551		10.1038/bjc.1996.291			JUN 1996	1996																		0007-0920			WOS:A1996UQ95000016	8664127	
J	Pittman, J; Huang, E; Dressman, H; Horng, CF; Cheng, SH; Tsou, MH; Chen, CM; Bild, A; Iversen, ES; Huang, AT; Nevins, JR; West, M				Huang, Erich/B-1894-2008	Huang, Erich/0000-0001-5547-9408			Integrated modeling of clinical and gene expression information for personalized prediction of disease outcomes								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				101	22			8431	8436		10.1073/pnas.0401736101			JUN 1 2004	2004																		0027-8424			WOS:000221831800033	15152076	
J	Reed, W; Hannisdal, E; Boehler, PJ; Gundersen, S; Host, H; Nesland, JM								The prognostic value of p53 and c-erb B-2 immunostaining is overrated for patients with lymph node negative breast carcinoma - A multivariate analysis of prognostic factors in 613 patients with a follow-up of 14-30 years								CANCER				88	4			804	813		10.1002/(SICI)1097-0142(20000215)88:4<804::AID-CNCR11>3.0.CO;2-Y			FEB 15 2000	2000																		0008-543X			WOS:000085220000011	10679650	
