PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Benz, UC; Hofmann, P; Willhauck, G; Lingenfelder, I; Heynen, M				Hofmann, Peter/G-8557-2014	Hofmann, Peter/0000-0003-0726-8774			Multi-resolution, object-oriented fuzzy analysis of remote sensing data for GIS-ready information								ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING				58	3-4			239	258		10.1016/j.isprsjprs.2003.10.002			JAN 2004	2004																		0924-2716			WOS:000188924400008		
J	BHANU, B; LEE, S; MING, J								ADAPTIVE IMAGE SEGMENTATION USING A GENETIC ALGORITHM								IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS				25	12			1543	1567		10.1109/21.478442			DEC 1995	1995																		0018-9472			WOS:A1995TF98500002		
J	Blaschke, T.				Namikawa, Laercio/C-5559-2013; anzhi, yue/A-8609-2012; Ma, Lei/I-4597-2014; Blaschke, Thomas/F-3342-2011	Namikawa, Laercio/0000-0001-7847-1804; Blaschke, Thomas/0000-0002-1860-8458			Object based image analysis for remote sensing								ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING				65	1			2	16		10.1016/j.isprsjprs.2009.06.004			JAN 2010	2010																		0924-2716	1872-8235		WOS:000274448200002		
J	Breiman, L								Random forests								MACHINE LEARNING				45	1			5	32		10.1023/A:1010933404324			OCT 2001	2001																		0885-6125	1573-0565		WOS:000170489900001		
S	Brenning, Alexander					Brenning, Alexander/0000-0001-6640-679X	LocarekJunge, H; Weihs, C		Land Cover Classification by Multisource Remote Sensing: Comparing Classifiers for Spatial Data								CLASSIFICATION AS A TOOL FOR RESEARCH		Studies in Classification Data Analysis and Knowledge Organization						435	443		10.1007/978-3-642-10745-0_47			2010	2010						11th Biennial Conf of the Int-Federation-o-Classification-Societies / 33rd Annual Conf of the German-Classification-Soc - Gesellschaft fur Klassifikation11th Biennial Conf of the Int-Federation-o-Classification-Societies / 33rd Annual Conf of the German-Classification-Soc - Gesellschaft fur Klassifikation	MAR 13-18, 2009MAR 13-18, 2009	Technische Univ Dresden, Fac Business Management & Econ; Int Federat Classificat Soc; German Classificat SocTechnische Univ Dresden, Fac Business Management & Econ; Int Federat Classificat Soc; German Classificat Soc	Dresden Univ Technol, Dresden, GERMANYDresden Univ Technol, Dresden, GERMANY									1431-8814		978-3-642-10744-3	WOS:000395607400047		
J	Brenning, Alexander				Brenning, Alexander/E-6022-2011	Brenning, Alexander/0000-0001-6640-679X			Benchmarking classifiers to optimally integrate terrain analysis and multispectral remote sensing in automatic rock glacier detection								REMOTE SENSING OF ENVIRONMENT				113	1			239	247		10.1016/j.rse.2008.09.005			JAN 15 2009	2009																		0034-4257	1879-0704		WOS:000261993100020		
J	Burges, CJC								A tutorial on Support Vector Machines for pattern recognition								DATA MINING AND KNOWLEDGE DISCOVERY				2	2			121	167		10.1023/A:1009715923555			JUN 1998	1998																		1384-5810			WOS:000076132400002		
J	Carreiras, JMB; Pereira, JMC; Campagnolo, ML; Shimabukuro, YE				Campagnolo, Manuel/D-2743-2013; Pereira, Jose/I-1283-2014; Carreiras, Joao/B-4520-2008	Campagnolo, Manuel/0000-0002-9634-3061; Pereira, Jose/0000-0003-2583-3669; Carreiras, Joao/0000-0003-2737-9420			Assessing the extent of agriculture/pasture and secondary succession forest in the Brazilian Legal Amazon using SPOT VEGETATION data								REMOTE SENSING OF ENVIRONMENT				101	3			283	298		10.1016/j.rse.2005.12.017			APR 15 2006	2006																		0034-4257			WOS:000236638000001		
J	Chan, Jonathan Cheung-Wai; Paelinckx, Desire				anzhi, yue/A-8609-2012				Evaluation of Random Forest and Adaboost tree-based ensemble classification and spectral band selection for ecotope mapping using airborne hyperspectral imagery								REMOTE SENSING OF ENVIRONMENT				112	6			2999	3011		10.1016/j.rse.2008.02.011			JUN 16 2008	2008																		0034-4257	1879-0704		WOS:000256986400022		
J	Chander, Gyanesh; Markham, Brian L.; Helder, Dennis L.				Markham, Brian/M-4842-2013	Markham, Brian/0000-0002-9612-8169			Summary of current radiometric calibration coefficients for Landsat MSS, TM, ETM+, and EO-1 ALI sensors								REMOTE SENSING OF ENVIRONMENT				113	5			893	903		10.1016/j.rse.2009.01.007			MAY 15 2009	2009																		0034-4257			WOS:000265716000002		
J	CHAVEZ, PS								AN IMPROVED DARK-OBJECT SUBTRACTION TECHNIQUE FOR ATMOSPHERIC SCATTERING CORRECTION OF MULTISPECTRAL DATA								REMOTE SENSING OF ENVIRONMENT				24	3			459	479		10.1016/0034-4257(88)90019-3			APR 1988	1988																		0034-4257			WOS:A1988N022100006		
J	COHEN, J				Page, Andrew/G-5438-2012	Page, Andrew/0000-0003-3133-2844			A COEFFICIENT OF AGREEMENT FOR NOMINAL SCALES								EDUCATIONAL AND PSYCHOLOGICAL MEASUREMENT				20	1			37	46		10.1177/001316446002000104			1960	1960																		0013-1644			WOS:A1960CCC3600004		
J	CONGALTON, RG								A REVIEW OF ASSESSING THE ACCURACY OF CLASSIFICATIONS OF REMOTELY SENSED DATA								REMOTE SENSING OF ENVIRONMENT				37	1			35	46		10.1016/0034-4257(91)90048-B			JUL 1991	1991																		0034-4257			WOS:A1991GE60700003		
J	COOPER, AB; SMITH, CM; SMITH, MJ								EFFECTS OF RIPARIAN SET-ASIDE ON SOIL CHARACTERISTICS IN AN AGRICULTURAL LANDSCAPE - IMPLICATIONS FOR NUTRIENT TRANSPORT AND RETENTION								AGRICULTURE ECOSYSTEMS & ENVIRONMENT				55	1			61	67		10.1016/0167-8809(95)00605-R			AUG 1995	1995																		0167-8809			WOS:A1995TD96700007		
