PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Breiman, L								Heuristics of instability and stabilization in model selection								ANNALS OF STATISTICS				24	6			2350	2383					DEC 1996	1996																		0090-5364			WOS:A1996WK45900003		
J	Breiman, L								Random forests								MACHINE LEARNING				45	1			5	32		10.1023/A:1010933404324			OCT 2001	2001																		0885-6125	1573-0565		WOS:000170489900001		
J	Breiman, L								Bagging predictors								MACHINE LEARNING				24	2			123	140		10.1007/BF00058655			AUG 1996	1996																		0885-6125			WOS:A1996UZ38000003		
J	Breiman, L								Statistical modeling: The two cultures								STATISTICAL SCIENCE				16	3			199	215		10.1214/ss/1009213726			AUG 2001	2001																		0883-4237			WOS:000172846900001		
J	Bryll, R; Gutierrez-Osuna, R; Quek, F					Gutierrez-Osuna, Ricardo/0000-0003-2817-2085			Attribute bagging: improving accuracy of classifier ensembles by using random feature subsets								PATTERN RECOGNITION				36	6			1291	1302	PII S0031-3203(02)00121-8	10.1016/S0031-3203(02)00121-8			JUN 2003	2003																		0031-3203			WOS:000181591400004		
J	Bureau, A; Dupuis, J; Falls, K; Lunetta, KL; Hayward, B; Keith, TP; Van Eerdewegh, P					Bureau, Alexandre/0000-0001-8220-9999			Identifying SNPs predictive of phenotype using random forests								GENETIC EPIDEMIOLOGY				28	2			171	182		10.1002/gepi.20041			FEB 2005	2005																		0741-0395			WOS:000226568200006	15593090	
J	Bylander, T								Estimating generalization error on two-class datasets using out-of-bag estimates								MACHINE LEARNING				48	1-3			287	297		10.1023/A:1013964023376			JUL-SEP 2002	2002																		0885-6125			WOS:000173586600012		
J	Chiaretti, S; Li, XC; Gentleman, R; Vitale, A; Vignetti, M; Mandelli, F; Ritz, J; Foa, R				Ritz, Jerome/C-7929-2009	Ritz, Jerome/0000-0001-5526-4669			Gene expression profile of adult T-cell acute lymphocytic leukemia identifies distinct subsets of patients with different response to therapy and survival								BLOOD				103	7			2771	2778		10.1182/blood-2003-09-3243			APR 1 2004	2004																		0006-4971			WOS:000222163200055	14684422	
J	Chiaretti, S; Li, XC; Gentleman, R; Vitale, A; Wang, KS; Mandelli, F; Foa, R; Ritz, J				Ritz, Jerome/C-7929-2009	Ritz, Jerome/0000-0001-5526-4669			Gene expression profiles of B-lineage adult acute lymphocytic leukemia reveal genetic patterns that identify lineage derivation and distinct mechanisms of transformation								CLINICAL CANCER RESEARCH				11	20			7209	7219		10.1158/1078-0432.CCR-04-2165			OCT 15 2005	2005																		1078-0432			WOS:000232739200003	16243790	
J	Cummings, MP; Myers, DS								Simple statistical models predict C-to-U edited sites in plant mitochondrial RNA								BMC BIOINFORMATICS				5						132	10.1186/1471-2105-5-132			SEP 16 2004	2004																		1471-2105			WOS:000224575400001	15373947	
J	Dadi, HK; Simon, AJ; Roifman, CM								Effect of CD3 delta deficiency on maturation of alpha/beta and gamma/delta T-cell lineages in severe combined immunodeficiency								NEW ENGLAND JOURNAL OF MEDICINE				349	19			1821	1828		10.1056/NEJMoa031178			NOV 6 2003	2003																		0028-4793			WOS:000186353800006	14602880	
J	Diaz-Uriarte, R; de Andres, SA				Diaz-Uriarte, Ramon/M-5517-2013	Diaz-Uriarte, Ramon/0000-0002-6637-9039			Gene selection and classification of microarray data using random forest								BMC BIOINFORMATICS				7						3	10.1186/1471-2105-7-3			JAN 6 2006	2006																		1471-2105			WOS:000235228000002	16398926	
J	Dietterich, TG								Machine-learning research - Four current directions								AI MAGAZINE				18	4			97	136					WIN 1997	1997																		0738-4602			WOS:000071153200009		
J	Gentleman, RC; Carey, VJ; Bates, DM; Bolstad, B; Dettling, M; Dudoit, S; Ellis, B; Gautier, L; Ge, YC; Gentry, J; Hornik, K; Hothorn, T; Huber, W; Iacus, S; Irizarry, R; Leisch, F; Li, C; Maechler, M; Rossini, AJ; Sawitzki, G; Smith, C; Smyth, G; Tierney, L; Yang, JYH; Zhang, JH				iacus, stefano maria/F-1150-2011; Hothorn, Torsten/A-3639-2010; Smith, Colin/E-5713-2012; Gautier, Laurent/F-9849-2012; Leisch, Friedrich/A-6977-2013; Smyth, Gordon/B-5276-2008; Yang, Jean /D-2920-2015	Hothorn, Torsten/0000-0001-8301-0471; Smith, Colin/0000-0002-4651-167X; Leisch, Friedrich/0000-0001-7278-1983; Smyth, Gordon/0000-0001-9221-2892; Yang, Jean /0000-0002-5271-2603			Bioconductor: open software development for computational biology and bioinformatics								GENOME BIOLOGY				5	10					R80	10.1186/gb-2004-5-10-r80			2004	2004																		1474-760X			WOS:000224243400013	15461798	
J	Ho, TK								The random subspace method for constructing decision forests								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				20	8			832	844					AUG 1998	1998																		0162-8828			WOS:000075372700006		
J	Hothorn, T; Lausen, B				Hothorn, Torsten/A-3639-2010; Lausen, Berthold/D-4063-2012	Hothorn, Torsten/0000-0001-8301-0471; Lausen, Berthold/0000-0002-0594-7258			Bagging tree classifiers for laser scanning images: a data- and simulation-based strategy								ARTIFICIAL INTELLIGENCE IN MEDICINE				27	1			65	79	PII S0933-3657(02)00085-4	10.1016/S0933-3657(02)00085-4			JAN 2003	2003																		0933-3657	1873-2860		WOS:000180383400004	12473392	
