PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Ansari, MZ; Yadav, G; Gokhale, RS; Mohanty, D					MOHANTY, DEBASISA/0000-0002-3374-0588			NRPS-PKS: a knowledge-based resource for analysis of NRPS/PKS megasynthases								NUCLEIC ACIDS RESEARCH				32				W405	W413		10.1093/nar/gkh359		2	JUL 1 2004	2004																		0305-1048			WOS:000222273100082	15215420	
S	Bachmann, Brian O.; Ravel, Jacques				Ravel, Jacques/D-2530-2009		Hopwood, DA		METHODS FOR IN SILICO PREDICTION OF MICROBIAL POLYKETIDE AND NONRIBOSOMAL PEPTIDE BIOSYNTHETIC PATHWAYS FROM DNA SEQUENCE DATA								COMPLEX ENZYMES IN MICROBIAL NATURAL PRODUCT BIOSYNTHESIS, PART A: OVERVIEW ARTICLES AND PEPTIDES		Methods in Enzymology		458				181	217		10.1016/S0076-6879(09)04808-3			2009	2009																		0076-6879		978-0-12-374588-0	WOS:000265825600008	19374984	
J	Caboche, Segolene; Pupin, Maude; Leclere, Valerie; Fontaine, Arnaud; Jacques, Philippe; Kucherov, Gregory				Pupin, Maude/I-7437-2015; Kucherov, Gregory/F-7875-2016	Pupin, Maude/0000-0003-3197-0715; 			NORINE: a database of nonribosomal peptides								NUCLEIC ACIDS RESEARCH				36		SI		D326	D331		10.1093/nar/gkm792			JAN 2008	2008																		0305-1048			WOS:000252545400060	17913739	
J	Challis, GL; Ravel, J; Townsend, CA				Ravel, Jacques/D-2530-2009	Challis, Gregory/0000-0001-5976-3545; Ravel, Jacques/0000-0002-0851-2233			Predictive, structure-based model of amino acid recognition by nonribosomal peptide synthetase adenylation domains								CHEMISTRY & BIOLOGY				7	3			211	224		10.1016/S1074-5521(00)00091-0			MAR 2000	2000																		1074-5521			WOS:000085780300008	10712928	
J	Conti, E; Stachelhaus, T; Marahiel, MA; Brick, P								Structural basis for the activation of phenylalanine in the non-ribosomal biosynthesis of gramicidin S								EMBO JOURNAL				16	14			4174	4183		10.1093/emboj/16.14.4174			JUL 16 1997	1997																		0261-4189			WOS:A1997XM40600003	9250661	
J	CORTES, C; VAPNIK, V								SUPPORT-VECTOR NETWORKS								MACHINE LEARNING				20	3			273	297		10.1023/A:1022627411411			SEP 1995	1995																		0885-6125			WOS:A1995RX35400003		
J	Finn, Robert D.; Mistry, Jaina; Tate, John; Coggill, Penny; Heger, Andreas; Pollington, Joanne E.; Gavin, O. Luke; Gunasekaran, Prasad; Ceric, Goran; Forslund, Kristoffer; Holm, Liisa; Sonnhammer, Erik L. L.; Eddy, Sean R.; Bateman, Alex				Bateman, Alex/E-6518-2011	Mistry, Jaina/0000-0003-2479-5322; Finn, Robert/0000-0001-8626-2148; Bateman, Alex/0000-0002-6982-4660; Eddy, Sean/0000-0001-6676-4706; Forslund, Kristoffer/0000-0003-4285-6993; Heger, Andreas/0000-0001-7720-0447			The Pfam protein families database								NUCLEIC ACIDS RESEARCH				38				D211	D222		10.1093/nar/gkp985		1	JAN 2010	2010																		0305-1048			WOS:000276399100032	19920124	
J	Kawashima, Shuichi; Pokarowski, Piotr; Pokarowska, Maria; Kolinski, Andrzej; Katayama, Toshiaki; Kanehisa, Minoru								AAindex: amino acid index database, progress report 2008								NUCLEIC ACIDS RESEARCH				36				D202	D205		10.1093/nar/gkm998			JAN 2008	2008																		0305-1048			WOS:000252545400037	17998252	
J	Li, Michael H. T.; Ung, Peter M. U.; Zajkowski, James; Garneau-Tsodikova, Sylvie; Sherman, David H.								Automated genome mining for natural products								BMC BIOINFORMATICS				10						185	10.1186/1471-2105-10-185			JUN 16 2009	2009																		1471-2105			WOS:000268449500002	19531248	
J	Marahiel, MA; Stachelhaus, T; Mootz, HD								Modular peptide synthetases involved in nonribosomal peptide synthesis								CHEMICAL REVIEWS				97	7			2651	2673		10.1021/cr960029e			NOV 1997	1997																		0009-2665	1520-6890		WOS:A1997YG32000012		
J	Rausch, C; Weber, T; Kohlbacher, O; Wohlleben, W; Huson, DH				Weber, Tilmann/C-7159-2009; Kohlbacher, Oliver/B-7310-2008	Weber, Tilmann/0000-0002-8260-5120; Kohlbacher, Oliver/0000-0003-1739-4598			Specificity prediction of adenylation domains in nonribosomal peptide synthetases (NRPS) using transductive support vector machines (TSVMs)								NUCLEIC ACIDS RESEARCH				33	18			5799	5808		10.1093/nar/gki885			2005	2005																		0305-1048			WOS:000233046100022	16221976	
J	Roettig, Marc; Rausch, Christian; Kohlbacher, Oliver				Kohlbacher, Oliver/B-7310-2008	Kohlbacher, Oliver/0000-0003-1739-4598			Combining Structure and Sequence Information Allows Automated Prediction of Substrate Specificities within Enzyme Families								PLOS COMPUTATIONAL BIOLOGY				6	1					e1000636	10.1371/journal.pcbi.1000636			JAN 2010	2010																		1553-734X			WOS:000274231500008	20072606	
J	Scholkopf, B; Platt, JC; Shawe-Taylor, J; Smola, AJ; Williamson, RC				Scholkopf, Bernhard/A-7570-2013				Estimating the support of a high-dimensional distribution								NEURAL COMPUTATION				13	7			1443	1471		10.1162/089976601750264965			JUL 2001	2001																		0899-7667	1530-888X		WOS:000169225800001	11440593	
J	Schwarzer, D; Finking, R; Marahiel, MA					Schwarzer, Dirk/0000-0002-7477-3319			Nonribosomal peptides: from genes to products								NATURAL PRODUCT REPORTS				20	3			275	287		10.1039/b111145k			JUN 2003	2003																		0265-0568			WOS:000183694300001	12828367	
J	Stachelhaus, T; Mootz, HD; Marahiel, MA								The specificity-conferring code of adenylation domains in nonribosomal peptide synthetases								CHEMISTRY & BIOLOGY				6	8			493	505		10.1016/S1074-5521(99)80082-9			AUG 1999	1999																		1074-5521	1879-1301		WOS:000084001200004	10421756	
J	WOLD, S; ERIKSSON, L; HELLBERG, S; JONSSON, J; SJOSTROM, M; SKAGERBERG, B; WIKSTROM, C								PRINCIPAL PROPERTY-VALUES FOR 6 NONNATURAL AMINO-ACIDS AND THEIR APPLICATION TO A STRUCTURE ACTIVITY RELATIONSHIP FOR OXYTOCIN PEPTIDE ANALOGS								CANADIAN JOURNAL OF CHEMISTRY-REVUE CANADIENNE DE CHIMIE				65	8			1814	1820		10.1139/v87-305			AUG 1987	1987																		0008-4042			WOS:A1987K023400023		
