PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Acemoglu, D								Why do new technologies complement skills? Directed technical change and wage inequality								QUARTERLY JOURNAL OF ECONOMICS				113	4			1055	1089		10.1162/003355398555838			NOV 1998	1998																		0033-5533			WOS:000077067700003		
J	BARTEL, AP; LICHTENBERG, FR								THE COMPARATIVE ADVANTAGE OF EDUCATED WORKERS IN IMPLEMENTING NEW TECHNOLOGY								REVIEW OF ECONOMICS AND STATISTICS				69	1			1	11		10.2307/1937894			FEB 1987	1987																		0034-6535			WOS:A1987G482800001		
J	Berman, E; Bound, J; Machin, S					BERMAN, ELI/0000-0002-4438-9105			Implications of skill-biased technological change: International evidence								QUARTERLY JOURNAL OF ECONOMICS				113	4			1245	1279		10.1162/003355398555892			NOV 1998	1998																		0033-5533			WOS:000077067700009		
J	BERMAN, E; BOUND, J; GRILICHES, Z					BERMAN, ELI/0000-0002-4438-9105			CHANGES IN THE DEMAND FOR SKILLED LABOR WITHIN UNITED-STATES MANUFACTURING - EVIDENCE FROM THE ANNUAL SURVEY OF MANUFACTURES								QUARTERLY JOURNAL OF ECONOMICS				109	2			367	397		10.2307/2118467			MAY 1994	1994																		0033-5533			WOS:A1994NQ07100003		
J	BOUND, J; JOHNSON, G								CHANGES IN THE STRUCTURE OF WAGES IN THE 1980S - AN EVALUATION OF ALTERNATIVE EXPLANATIONS								AMERICAN ECONOMIC REVIEW				82	3			371	392					JUN 1992	1992																		0002-8282			WOS:A1992HW87200001	10118911	
J	CHARI, VV; HOPENHAYN, H								VINTAGE HUMAN-CAPITAL, GROWTH, AND THE DIFFUSION OF NEW TECHNOLOGY								JOURNAL OF POLITICAL ECONOMY				99	6			1142	1165		10.1086/261795			DEC 1991	1991																		0022-3808			WOS:A1991GU06800002		
B	DAVID, PA			ORG ECON COOPERAT & DEV					COMPUTER AND DYNAMO - THE MODERN PRODUCTIVITY PARADOX IN A NOT-TOO-DISTANT MIRROR								TECHNOLOGY AND PRODUCTIVITY : THE CHALLENGE FOR ECONOMIC POLICY								315	347					1991	1991						CONF ON TECHNOLOGY AND PRODUCTIVITY : THE CHALLENGE FOR ECONOMIC POLICYCONF ON TECHNOLOGY AND PRODUCTIVITY : THE CHALLENGE FOR ECONOMIC POLICY	JUN, 1989JUN, 1989		PARIS, FRANCEPARIS, FRANCE											92-64-13549-9	WOS:A1991BU57W00020		
J	DAVIS, SJ; HALTIWANGER, J								WAGE DISPERSION BETWEEN AND WITHIN UNITED-STATES MANUFACTURING PLANTS, 1963-86								BROOKINGS PAPERS ON ECONOMIC ACTIVITY						SI		115	200					1991	1991																		0007-2303			WOS:A1991FW06100004		
J	DiNardo, JE; Pischke, JS								The returns to computer use revisited: Have pencils changed the wage structure too?								QUARTERLY JOURNAL OF ECONOMICS				112	1			291	303		10.1162/003355397555190			FEB 1997	1997																		0033-5533			WOS:A1997WM81900009		
J	Doms, M; Dunne, T; Troske, KR								Workers, wages, and technology								QUARTERLY JOURNAL OF ECONOMICS				112	1			253	290		10.1162/003355397555181			FEB 1997	1997																		0033-5533			WOS:A1997WM81900008		
