PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	ALTSCHUL, SF; GISH, W; MILLER, W; MYERS, EW; LIPMAN, DJ				Gish, Warren/C-8123-2012; Hypsa, Vaclav/G-9847-2014				BASIC LOCAL ALIGNMENT SEARCH TOOL								JOURNAL OF MOLECULAR BIOLOGY				215	3			403	410		10.1006/jmbi.1990.9999			OCT 5 1990	1990																		0022-2836			WOS:A1990ED16700008	2231712	
J	Altschul, SF; Madden, TL; Schaffer, AA; Zhang, JH; Zhang, Z; Miller, W; Lipman, DJ				Schaffer, Alejandro/F-2902-2012				Gapped BLAST and PSI-BLAST: a new generation of protein database search programs								NUCLEIC ACIDS RESEARCH				25	17			3389	3402		10.1093/nar/25.17.3389			SEP 1 1997	1997																		0305-1048			WOS:A1997XU79300002	9254694	
J	Attwood, TK; Beck, ME; Flower, DR; Scordis, P; Selley, JN				Flower, Darren/F-1263-2010	Flower, Darren/0000-0002-8542-7067			The PRINTS protein fingerprint database in its fifth year								NUCLEIC ACIDS RESEARCH				26	1			304	308		10.1093/nar/26.1.304			JAN 1 1998	1998																		0305-1048			WOS:000071778900073	9399860	
J	BALDI, P; CHAUVIN, Y; HUNKAPILLER, T; MCCLURE, MA								HIDDEN MARKOV-MODELS OF BIOLOGICAL PRIMARY SEQUENCE INFORMATION								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				91	3			1059	1063		10.1073/pnas.91.3.1059			FEB 1 1994	1994																		0027-8424			WOS:A1994MV27800049	8302831	
J	Brenner, SE; Koehl, P; Levitt, R				Levitt, Michael/E-4582-2012; Koehl, Patrice/K-5708-2013; Brenner, Steven/A-8729-2008	Levitt, Michael/0000-0002-8414-7397; Koehl, Patrice/0000-0002-0908-068X; Brenner, Steven/0000-0001-7559-6185			The ASTRAL compendium for protein structure and sequence analysis								NUCLEIC ACIDS RESEARCH				28	1			254	256		10.1093/nar/28.1.254			JAN 1 2000	2000																		0305-1048			WOS:000084896300073	10592239	
J	GRIBSKOV, M; MCLACHLAN, AD; EISENBERG, D					Gribskov, Michael/0000-0002-1718-0242			PROFILE ANALYSIS - DETECTION OF DISTANTLY RELATED PROTEINS								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				84	13			4355	4358		10.1073/pnas.84.13.4355			JUL 1987	1987																		0027-8424			WOS:A1987J070000002	3474607	
J	Henikoff, S; Henikoff, JG								Embedding strategies for effective use of information from multiple sequence alignments								PROTEIN SCIENCE				6	3			698	705					MAR 1997	1997																		0961-8368	1469-896X		WOS:A1997WM74000019	9070452	
J	Jaakkola, T; Diekhans, M; Haussler, D								A discriminative framework for detecting remote protein homologies								JOURNAL OF COMPUTATIONAL BIOLOGY				7	1-2			95	114		10.1089/10665270050081405			FEB-APR 2000	2000																		1066-5277	1557-8666		WOS:000087833300005	10890390	
J	KROGH, A; BROWN, M; MIAN, IS; SJOLANDER, K; HAUSSLER, D				Krogh, Anders/M-1541-2014	Krogh, Anders/0000-0002-5147-6282			HIDDEN MARKOV-MODELS IN COMPUTATIONAL BIOLOGY - APPLICATIONS TO PROTEIN MODELING								JOURNAL OF MOLECULAR BIOLOGY				235	5			1501	1531		10.1006/jmbi.1994.1104			FEB 4 1994	1994																		0022-2836	1089-8638		WOS:A1994MU62700012	8107089	
J	MURZIN, AG; BRENNER, SE; HUBBARD, T; CHOTHIA, C				Hubbard, Tim/C-2567-2008; Brenner, Steven/A-8729-2008	Hubbard, Tim/0000-0002-1767-9318; Brenner, Steven/0000-0001-7559-6185			SCOP - A STRUCTURAL CLASSIFICATION OF PROTEINS DATABASE FOR THE INVESTIGATION OF SEQUENCES AND STRUCTURES								JOURNAL OF MOLECULAR BIOLOGY				247	4			536	540		10.1016/S0022-2836(05)80134-2			APR 7 1995	1995																		0022-2836			WOS:A1995QQ85600003	7723011	
J	Pavesi, G; Mauri, G; Pesole, G				Pesole, Graziano/C-1408-2009; Pesole, Graziano/E-9051-2014	Pesole, Graziano/0000-0003-3663-0859; Pesole, Graziano/0000-0003-3663-0859			An algorithm for finding signals of unknown length in DNA sequences.								Bioinformatics (Oxford, England)				17 Suppl 1				S207	14					2001	2001																		1367-4803			MEDLINE:11473011	11473011	
J	Pereira, FC; Singer, Y								An efficient extension to mixture techniques for prediction and decision trees								MACHINE LEARNING				36	3			183	199		10.1023/A:1007670818503			SEP 1999	1999																		0885-6125			WOS:000083961800002		
J	Spang, R; Rehmsmeier, M; Stoye, J				Stoye, Jens/A-2709-2012; Rehmsmeier, Marc/A-4982-2013	Stoye, Jens/0000-0002-4656-7155; 			A novel approach to remote homology detection: Jumping alignments								JOURNAL OF COMPUTATIONAL BIOLOGY				9	5			747	760		10.1089/106652702761034172			2002	2002																		1066-5277			WOS:000179401200005	12487762	
J	Tsuda, K; Kawanabe, M; Ratsch, G; Sonnenburg, S; Muller, KR				Ratsch, Gunnar/B-8182-2009; Sonnenburg, Soeren/F-2230-2010; Muller, Klaus/C-3196-2013				A new discriminative kernel from probabilistic models								NEURAL COMPUTATION				14	10			2397	2414		10.1162/08997660260293274			OCT 2002	2002																		0899-7667			WOS:000178293600005	12396568	
