PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Blanco, A; De la Fuente, E; Negro, C; Monte, MC; Tijero, J				Monte, M. Concepcion/F-3004-2016; Fuente, Elena/F-3774-2016; negro, carlos/F-3961-2016; Blanco, Angeles/P-1775-2016	Fuente, Elena/0000-0003-0421-4607; 			Focused beam reflectant measurement as a tool to measure flocculation								TAPPI JOURNAL				1	10			14	20					DEC 2002	2002																		0734-1415			WOS:000179567800003		
J	Blankertz, B; Muller, KR; Curio, G; Vaughan, TM; Schalk, G; Wolpaw, JR; Schlogl, A; Neuper, C; Pfurtscheller, G; Hinterberger, T; Schroder, M; Birbaumer, N				Muller, Klaus/C-3196-2013				The BCI competition 2003: Progress and perspectives in detection and discrimination of EEG single trials								IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING				51	6			1044	1051		10.1109/TBME.2004.826692			JUN 2004	2004																		0018-9294	1558-2531		WOS:000221578000024	15188876	
J	Curran, EA; Stokes, MJ				Stokes, Maria/G-2288-2011				Learning to control brain activity: A review of the production and control of EEG components for driving brain-computer interface (BCI) systems								BRAIN AND COGNITION				51	3			326	336		10.1016/0278-2626(03)00036-8			APR 2003	2003																		0278-2626			WOS:000182789400009	12727187	
J	Donchin, E; Spencer, KM; Wijesinghe, R								The mental prosthesis: Assessing the speed of a P300-based brain-computer interface								IEEE TRANSACTIONS ON REHABILITATION ENGINEERING				8	2			174	179		10.1109/86.847808			JUN 2000	2000																		1063-6528			WOS:000087976700003	10896179	
J	Dornhege, G; Blankertz, B; Curio, G; Muller, KR				Muller, Klaus/C-3196-2013				Boosting bit rates in noninvasive EEG single-trial classifications by feature combination and multiclass paradigms								IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING				51	6			993	1002		10.1109/TBME.2004.827088			JUN 2004	2004																		0018-9294			WOS:000221578000018	15188870	
J	FARWELL, LA; DONCHIN, E								TALKING OFF THE TOP OF YOUR HEAD - TOWARD A MENTAL PROSTHESIS UTILIZING EVENT-RELATED BRAIN POTENTIALS								ELECTROENCEPHALOGRAPHY AND CLINICAL NEUROPHYSIOLOGY				70	6			510	523		10.1016/0013-4694(88)90149-6			DEC 1988	1988																		0013-4694			WOS:A1988R311200005	2461285	
J	Kubler, A; Kotchoubey, B; Kaiser, J; Wolpaw, JR; Birbaumer, N								Brain-computer communication: Unlocking the locked in								PSYCHOLOGICAL BULLETIN				127	3			358	375		10.1037//0033-2909.127.3.358			MAY 2001	2001																		0033-2909	1939-1455		WOS:000170928300004	11393301	
J	Millan, JD; Renkens, F; Mourino, J; Gerstner, W				Millan, Jose del R./F-1696-2011	Millan, Jose del R./0000-0001-5819-1522			Brain-actuated interaction								ARTIFICIAL INTELLIGENCE				159	1-2			241	259		10.1016/j.artint.2004.05.008			NOV 2004	2004																		0004-3702			WOS:000224534000008		
J	Millan, JD; Renkens, F; Mourino, J; Gerstner, W				Millan, Jose del R./F-1696-2011	Millan, Jose del R./0000-0001-5819-1522			Noninvasive brain-actuated control of a mobile robot by human EEG								IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING				51	6			1026	1033		10.1109/TBME.2004.827086			JUN 2004	2004																		0018-9294			WOS:000221578000022		
J	Muller, KR; Anderson, CW; Birch, GE				Muller, Klaus/C-3196-2013				Linear and nonlinear methods for brain-computer interfaces								IEEE TRANSACTIONS ON NEURAL SYSTEMS AND REHABILITATION ENGINEERING				11	2			165	169		10.1109/TNSRE.2003.814484			JUN 2003	2003						2nd International Meeting on the Brain-Computer Interfaces for Communication and Control2nd International Meeting on the Brain-Computer Interfaces for Communication and Control	JUN, 2002JUN, 2002		RENSSELAERVILLE, NYRENSSELAERVILLE, NY									1534-4320	1558-0210		WOS:000184382700018	12899264	
J	Muller-Gerking, J; Pfurtscheller, G; Flyvbjerg, H				Flyvbjerg, Henrik/C-1127-2009	Flyvbjerg, Henrik/0000-0002-1691-9367			Designing optimal spatial filters for single-trial EEG classification in a movement task								CLINICAL NEUROPHYSIOLOGY				110	5			787	798		10.1016/S1388-2457(98)00038-8			MAY 1999	1999																		1388-2457			WOS:000080886000001	10400191	
J	Sajda, P; Gerson, A; Muller, KR; Blankertz, B; Parra, L				Muller, Klaus/C-3196-2013				A data analysis competition to evaluate machine learning algorithms for use in brain-computer interfaces								IEEE TRANSACTIONS ON NEURAL SYSTEMS AND REHABILITATION ENGINEERING				11	2			184	185		10.1109/TNSRE.2003.814453			JUN 2003	2003						2nd International Meeting on the Brain-Computer Interfaces for Communication and Control2nd International Meeting on the Brain-Computer Interfaces for Communication and Control	JUN, 2002JUN, 2002		RENSSELAERVILLE, NYRENSSELAERVILLE, NY									1534-4320	1558-0210		WOS:000184382700023	12899269	
J	Schalk, G; Wolpaw, JR; McFarland, DJ; Pfurtscheller, G								EEG-based communication: presence of an error potential								CLINICAL NEUROPHYSIOLOGY				111	12			2138	2144		10.1016/S1388-2457(00)00457-0			DEC 2000	2000																		1388-2457			WOS:000165777900007	11090763	
J	Schlogl, A; Neuper, C; Pfurtscheller, G								Estimating the mutual information of an EEG-based brain-computer interface								BIOMEDIZINISCHE TECHNIK				47	1-2			3	8		10.1515/bmte.2002.47.1-2.3			JAN-FEB 2002	2002																		0013-5585	1862-278X		WOS:000174584500001	11921635	
J	Wang, YH; Berg, P; Scherg, M								Common spatial subspace decomposition applied to analysis of brain responses under multiple task conditions: a simulation study								CLINICAL NEUROPHYSIOLOGY				110	4			604	614		10.1016/S1388-2457(98)00056-X			APR 1999	1999																		1388-2457			WOS:000080394800003	10378728	
J	Wolpaw, JR; Birbaumer, N; McFarland, DJ; Pfurtscheller, G; Vaughan, TM								Brain-computer interfaces for communication and control								CLINICAL NEUROPHYSIOLOGY				113	6			767	791	PII S1388-2457(02)00057-3	10.1016/S1388-2457(02)00057-3			JUN 2002	2002																		1388-2457	1872-8952		WOS:000176503000002	12048038	
