PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Bairoch, A; Apweiler, R					Bairoch, Amos/0000-0003-2826-6444			The SWISS-PROT protein sequence data bank and its supplement TrEMBL in 1999								NUCLEIC ACIDS RESEARCH				27	1			49	54		10.1093/nar/27.1.49			JAN 1 1999	1999																		0305-1048			WOS:000077983000010	9847139	
J	Baldi, P; Chauvin, Y								Hybrid modeling, HMM/NN architectures, and protein applications								NEURAL COMPUTATION				8	7			1541	1565		10.1162/neco.1996.8.7.1541			OCT 1 1996	1996																		0899-7667			WOS:A1996VJ88300009	8823946	
J	Bengio, Y; Frasconi, P				Frasconi, Paolo/G-2944-2010				Input-output HMM's for sequence processing								IEEE TRANSACTIONS ON NEURAL NETWORKS				7	5			1231	1249		10.1109/72.536317			SEP 1996	1996																		1045-9227			WOS:A1996VG69500015	18263517	
J	BENGIO, Y; SIMARD, P; FRASCONI, P				Frasconi, Paolo/G-2944-2010				LEARNING LONG-TERM DEPENDENCIES WITH GRADIENT DESCENT IS DIFFICULT								IEEE TRANSACTIONS ON NEURAL NETWORKS				5	2			157	166		10.1109/72.279181			MAR 1994	1994																		1045-9227	1941-0093		WOS:A1994NH76800002	18267787	
J	BERNSTEIN, FC; KOETZLE, TF; WILLIAMS, GJB; MEYER, EF; BRICE, MD; RODGERS, JR; KENNARD, O; SHIMANOUCHI, T; TASUMI, M				de Sousa, Miguel/A-3877-2009	Bernstein, Frances/0000-0003-0536-0120			PROTEIN DATA BANK - COMPUTER-BASED ARCHIVAL FILE FOR MACROMOLECULAR STRUCTURES								JOURNAL OF MOLECULAR BIOLOGY				112	3			535	542		10.1016/S0022-2836(77)80200-3			1977	1977																		0022-2836			WOS:A1977DK67100014	875032	
J	Cuff, JA; Barton, GJ				Barton, Geoffrey/C-6267-2011	Barton, Geoffrey/0000-0002-9014-5355			Evaluation and improvement of multiple sequence methods for protein secondary structure prediction								PROTEINS-STRUCTURE FUNCTION AND BIOINFORMATICS				34	4			508	519		10.1002/(SICI)1097-0134(19990301)34:4<508::AID-PROT10>3.0.CO;2-4			MAR 1 1999	1999																		0887-3585	1097-0134		WOS:000078964900010	10081963	
J	Eisenberg, D								Into the black of night								NATURE STRUCTURAL BIOLOGY				4	2			95	97		10.1038/nsb0297-95			FEB 1997	1997																		1072-8368			WOS:A1997WF96100005	9033584	
J	FORCADA, ML; CARRASCO, RC								LEARNING THE INITIAL-STATE OF A 2ND-ORDER RECURRENT NEURAL-NETWORK DURING REGULAR-LANGUAGE INFERENCE								NEURAL COMPUTATION				7	5			923	930		10.1162/neco.1995.7.5.923			SEP 1995	1995																		0899-7667			WOS:A1995RT60600005		
J	Frasconi, P; Gori, M; Sperduti, A				Frasconi, Paolo/G-2944-2010				A general framework for adaptive processing of data structures								IEEE TRANSACTIONS ON NEURAL NETWORKS				9	5			768	786		10.1109/72.712151			SEP 1998	1998																		1045-9227			WOS:000075719800005	18255765	
J	Frishman, D; Argos, P								Knowledge-based protein secondary structure assignment								PROTEINS-STRUCTURE FUNCTION AND GENETICS				23	4			566	579		10.1002/prot.340230412			DEC 1995	1995																		0887-3585			WOS:A1995TL84400011	8749853	
J	GILES, CL; MILLER, CB; CHEN, D; CHEN, HH; SUN, GZ; LEE, YC								LEARNING AND EXTRACTING FINITE STATE AUTOMATA WITH 2ND-ORDER RECURRENT NEURAL NETWORKS								NEURAL COMPUTATION				4	3			393	405		10.1162/neco.1992.4.3.393			MAY 1992	1992																		0899-7667			WOS:A1992HZ47600008		
J	HOBOHM, U; SCHARF, M; SCHNEIDER, R; SANDER, C				Schneider, Reinhard/C-5441-2009; sander, chris/H-1452-2011				SELECTION OF REPRESENTATIVE PROTEIN DATA SETS								PROTEIN SCIENCE				1	3			409	417					MAR 1992	1992																		0961-8368			WOS:A1992HT07500014	1304348	
J	Jones, DT								Protein secondary structure prediction based on position-specific scoring matrices								JOURNAL OF MOLECULAR BIOLOGY				292	2			195	202		10.1006/jmbi.1999.3091			SEP 17 1999	1999																		0022-2836			WOS:000082597400001	10493868	
J	KABSCH, W; SANDER, C				de Sousa, Miguel/A-3877-2009; sander, chris/H-1452-2011				DICTIONARY OF PROTEIN SECONDARY STRUCTURE - PATTERN-RECOGNITION OF HYDROGEN-BONDED AND GEOMETRICAL FEATURES								BIOPOLYMERS				22	12			2577	2637		10.1002/bip.360221211			1983	1983																		0006-3525			WOS:A1983RV60400010	6667333	
J	Lin, TN; Horne, BG; Tino, P; Giles, CL					LIN, TSUNGNAN/0000-0001-5659-1194			Learning long-term dependencies in NARX recurrent neural networks								IEEE TRANSACTIONS ON NEURAL NETWORKS				7	6			1329	1338		10.1109/72.548162			NOV 1996	1996																		1045-9227	1941-0093		WOS:A1996VT75200001	18263528	
