PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Bayliss, JD								Use of the evoked potential P3 component for control in a virtual apartment								IEEE TRANSACTIONS ON NEURAL SYSTEMS AND REHABILITATION ENGINEERING				11	2			113	116		10.1109/TNSRE.2003.814438			JUN 2003	2003						2nd International Meeting on the Brain-Computer Interfaces for Communication and Control2nd International Meeting on the Brain-Computer Interfaces for Communication and Control	JUN, 2002JUN, 2002		RENSSELAERVILLE, NEW YORKRENSSELAERVILLE, NEW YORK									1534-4320			WOS:000184382700003	12899249	
J	Birbaumer, N; Ghanayim, N; Hinterberger, T; Iversen, I; Kotchoubey, B; Kubler, A; Perelmouter, J; Taub, E; Flor, H								A spelling device for the paralysed								NATURE				398	6725			297	298		10.1038/18581			MAR 25 1999	1999																		0028-0836			WOS:000079369600033	10192330	
J	Bostanov, V								BCI competition 2003 - Data sets Ib and IIb: Feature extraction from event-related brain potentials with the continuous wavelet transform and the t-value scalogram								IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING				51	6			1057	1061		10.1109/TBME.2004.826702			JUN 2004	2004																		0018-9294			WOS:000221578000026	15188878	
J	Carrillo-de-la-Pena, MT; Cadaveira, F				CARRILLO-DE-LA-PENA, MARIA/C-4460-2013; Cadaveira, Fernando/C-5981-2011	CARRILLO-DE-LA-PENA, MARIA/0000-0001-6940-2460; Cadaveira, Fernando/0000-0001-6198-1541			The effect of motivational instructions on P300 amplitude								NEUROPHYSIOLOGIE CLINIQUE-CLINICAL NEUROPHYSIOLOGY				30	4			232	239		10.1016/S0987-7053(00)00220-3			AUG 2000	2000																		0987-7053			WOS:000089250900003	11013896	
J	Centeno, TP; Lawrence, ND					Lawrence, Neil/0000-0001-9258-1030			Optimising kernel parameters and regularisation coefficients for non-linear discriminant analysis								JOURNAL OF MACHINE LEARNING RESEARCH				7				455	491					FEB 2006	2006																		1532-4435			WOS:000236331700010		
J	DUNCANJOHNSON, CC; DONCHIN, E								QUANTIFYING SURPRISE - VARIATION OF EVENT-RELATED POTENTIALS WITH SUBJECTIVE-PROBABILITY								PSYCHOPHYSIOLOGY				14	5			456	467		10.1111/j.1469-8986.1977.tb01312.x			1977	1977																		0048-5772			WOS:A1977DV87500006	905483	
J	FARWELL, LA; DONCHIN, E								TALKING OFF THE TOP OF YOUR HEAD - TOWARD A MENTAL PROSTHESIS UTILIZING EVENT-RELATED BRAIN POTENTIALS								ELECTROENCEPHALOGRAPHY AND CLINICAL NEUROPHYSIOLOGY				70	6			510	523		10.1016/0013-4694(88)90149-6			DEC 1988	1988																		0013-4694			WOS:A1988R311200005	2461285	
J	Hill, NJ; Lal, TN; Schroder, M; Hinterberger, T; Wilhelm, B; Nijboer, F; Mochty, U; Widman, G; Elger, C; Scholkopf, B; Kubler, A; Birbaumer, N				Scholkopf, Bernhard/A-7570-2013	Kubler, Andrea/0000-0003-4876-0415			Classifying EEG and ECoG signals without subject training for fast BCI implementation: Comparison of nonparalyzed and completely paralyzed subjects								IEEE TRANSACTIONS ON NEURAL SYSTEMS AND REHABILITATION ENGINEERING				14	2			183	186		10.1109/TNSRE.2006.875548			JUN 2006	2006						3rd International Meeting on Brain-Computer Interface Technology3rd International Meeting on Brain-Computer Interface Technology	JUN, 2005JUN, 2005		Rensselaerville Inst, Rensselaerville, NYRensselaerville Inst, Rensselaerville, NY									1534-4320			WOS:000238394700015	16792289	
J	Kaper, M; Meinicke, P; Grossekathoefer, U; Lingner, T; Ritter, H				Lingner, Thomas/A-2345-2008				BCI competition 2003 - Data set IIb: Support vector machines for the P300 speller paradigm								IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING				51	6			1073	1076		10.1109/TBME.2004.826698			JUN 2004	2004																		0018-9294			WOS:000221578000029	15188881	
J	Krusienski, Dean J.; Sellers, Eric W.; Cabestaing, Francois; Bayoudh, Sabri; McFarland, Dennis J.; Vaughan, Theresa M.; Wolpaw, Jonathan R.								A comparison of classification techniques for the P300 Speller								JOURNAL OF NEURAL ENGINEERING				3	4			299	305		10.1088/1741-2560/3/4/007			DEC 2006	2006																		1741-2560			WOS:000243122900009	17124334	
