PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Alraek, Terje; Lee, Myeong Soo; Choi, Tae-Young; Cao, Huijuan; Liu, Jianping				Lee, Myeong Soo/C-8147-2013	Lee, Myeong Soo/0000-0001-6651-7641			Complementary and alternative medicine for patients with chronic fatigue syndrome: A systematic review								BMC COMPLEMENTARY AND ALTERNATIVE MEDICINE				11						87	10.1186/1472-6882-11-87			OCT 7 2011	2011																		1472-6882			WOS:000296280600001	21982120	
J	Boutell, MR; Luo, JB; Shen, XP; Brown, CM								Learning multi-label scene classification								PATTERN RECOGNITION				37	9			1757	1771		10.1016/j.patcog.2004.03.009			SEP 2004	2004																		0031-3203			WOS:000222701700001		
J	Breiman, L								Random forests								MACHINE LEARNING				45	1			5	32		10.1023/A:1010933404324			OCT 2001	2001																		0885-6125	1573-0565		WOS:000170489900001		
J	Chen, Rui; Moriya, Junji; Yamakawa, Jun-ichi; Takahashi, Takashi; Kanda, Tsugiyasu					yamakawa, jun-ichi/0000-0003-0274-1980			Traditional Chinese Medicine for Chronic Fatigue Syndrome								EVIDENCE-BASED COMPLEMENTARY AND ALTERNATIVE MEDICINE				7	1			3	10		10.1093/ecam/nen017			MAR 2010	2010																		1741-427X			WOS:000274344700002	18955323	
J	Chen, Run Qiu; Wong, Chit Ming; Lam, Tai Hing								Construction of a traditional Chinese medicine syndrome-specific outcome measure: the Kidney Deficiency Syndrome questionnaire (KDSQ)								BMC COMPLEMENTARY AND ALTERNATIVE MEDICINE				12						73	10.1186/1472-6882-12-73			JUN 6 2012	2012																		1472-6882			WOS:000310323000001	22672362	
J	Feng, Yi; Wu, Zhaohui; Zhou, Xuezhong; Zhou, Zhongmei; Fan, Weiyu				Fan, Weiyu/B-8424-2008; Zhou, Xuezhong/C-2601-2013; Zhou, Xuezhong/I-4101-2014	Zhou, Xuezhong/0000-0002-4713-3594			Knowledge discovery in traditional Chinese medicine: State of the art and perspectives								ARTIFICIAL INTELLIGENCE IN MEDICINE				38	3			219	236		10.1016/j.artmed.2006.07.005			NOV 2006	2006																		0933-3657			WOS:000242848700001	16930966	
J	FUKUDA, K; STRAUS, SE; HICKIE, I; SHARPE, MC; DOBBINS, JG; KOMAROFF, A; SCHLUEDERBERG, A; JONES, JF; LLOYD, AR; WESSELY, S; GANTZ, NM; HOLMES, GP; BUCHWALD, D; ABBEY, S; REST, J; LEVY, JA; JOLSON, H; PETERSON, DL; VERCOULEN, JHMM; TIRELLI, U; EVENGARD, B; NATELSON, BH; STEELE, L; REYES, M; REEVES, WC				Wessely, Simon/A-8713-2008; Vercoulen, J.H.M.M./L-4706-2015				THE CHRONIC FATIGUE SYNDROME - A COMPREHENSIVE APPROACH TO ITS DEFINITION AND STUDY								ANNALS OF INTERNAL MEDICINE				121	12			953	959					DEC 15 1994	1994																		0003-4819			WOS:A1994PW08300009	7978722	
J	Jiang, Miao; Lu, Cheng; Zhang, Chi; Yang, Jing; Tan, Yong; Lu, Aiping; Chan, Kelvin								Syndrome differentiation in modern research of traditional Chinese medicine								JOURNAL OF ETHNOPHARMACOLOGY				140	3	SI		634	642		10.1016/j.jep.2012.01.033			APR 10 2012	2012																		0378-8741			WOS:000302844100020	22322251	
J	Li, FuFeng; Zhao, Changbo; Xia, Zheng; Wang, Yiqin; Zhou, Xiaobo; Li, Guo-Zheng				Xia, Zheng/F-6561-2014; Li, Guo-Zheng /D-5744-2011	Xia, Zheng/0000-0003-3364-8324; Li, Guo-Zheng /0000-0001-5568-0347			Computer-assisted lip diagnosis on traditional Chinese medicine using multi-class support vector machines								BMC COMPLEMENTARY AND ALTERNATIVE MEDICINE				12						127	10.1186/1472-6882-12-127			AUG 16 2012	2012																		1472-6882			WOS:000312324300001	22898352	
J	Li, Guo-Zheng; Yan, Shi-Xing; You, Mingyu; Sun, Sheng; Ou, Aihua				Li, Guo-Zheng /D-5744-2011	Li, Guo-Zheng /0000-0001-5568-0347			Intelligent ZHENG Classification of Hypertension Depending on ML-kNN and Information Fusion								EVIDENCE-BASED COMPLEMENTARY AND ALTERNATIVE MEDICINE										837245	10.1155/2012/837245			2012	2012																		1741-427X			WOS:000305647800001		
