PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Atlas, Lauren Y.; Whittington, Robert A.; Lindquist, Martin A.; Wielgosz, Joe; Sonty, Nomita; Wager, Tor D.								Dissociable Influences of Opiates and Expectations on Pain								JOURNAL OF NEUROSCIENCE				32	23			8053	8064		10.1523/JNEUROSCI.0383-12.2012			JUN 6 2012	2012																		0270-6474			WOS:000305091800029	22674280	
J	Baliki, M. N.; Geha, P. Y.; Apkarian, A. V.					Apkarian, A. Vania/0000-0002-9788-7458			Parsing Pain Perception Between Nociceptive Representation and Magnitude Estimation								JOURNAL OF NEUROPHYSIOLOGY				101	2			875	887		10.1152/jn.91100.2008			FEB 2009	2009																		0022-3077			WOS:000263120300034	19073802	
J	Baliki, Marwan N.; Petre, Bogdan; Torbey, Souraya; Herrmann, Kristina M.; Huang, Lejian; Schnitzer, Thomas J.; Fields, Howard L.; Apkarian, A. Vania					Apkarian, A. Vania/0000-0002-9788-7458			Corticostriatal functional connectivity predicts transition to chronic back pain								NATURE NEUROSCIENCE				15	8			1117	+		10.1038/nn.3153			AUG 2012	2012																		1097-6256			WOS:000306844500017	22751038	
J	Bingel, U; Quante, M; Knab, R; Bromm, B; Weiller, C; Buchel, C								Single trial fMRI reveals significant contralateral bias in responses to laser pain within thalamus and somatosensory cortices								NEUROIMAGE				18	3			740	748		10.1016/S1053-8119(02)00033-2			MAR 2003	2003																		1053-8119			WOS:000182056700018	12667851	
J	Borsook, D; Becerra, L; Hargreaves, R								A role for fMRI in optimizing CNS drug development								NATURE REVIEWS DRUG DISCOVERY				5	5			411	424		10.1038/nrd2027			MAY 2006	2006																		1474-1776			WOS:000237273400016	16604100	
J	Brodersen, Kay H.; Wiech, Katja; Lomakina, Ekaterina I.; Lin, Chia-shu; Buhmann, Joachim M.; Bingel, Ulrike; Ploner, Markus; Stephan, Klaas Enno; Tracey, Irene				Brodersen, Kay/B-6694-2013; Ploner, Markus/C-3281-2013	Brodersen, Kay/0000-0002-7707-090X; Ploner, Markus/0000-0002-7767-7170; Stephan, Klaas Enno/0000-0002-8594-9092			Decoding the perception of pain from fMRI using multivariate pattern analysis								NEUROIMAGE				63	3			1162	1170		10.1016/j.neuroimage.2012.08.035			NOV 15 2012	2012																		1053-8119			WOS:000310379100018	22922369	
J	Brooks, JCW; Zambreanu, L; Godinez, A; Craig, AD; Tracey, I								Somatotopic organisation of the human insula to painful heat studied with high resolution functional imaging								NEUROIMAGE				27	1			201	209		10.1016/j.neuroimage.2005.03.041			AUG 1 2005	2005																		1053-8119			WOS:000230701200020	15921935	
J	Brown, Justin E.; Chatterjee, Neil; Younger, Jarred; Mackey, Sean								Towards a Physiology-Based Measure of Pain: Patterns of Human Brain Activity Distinguish Painful from Non-Painful Thermal Stimulation								PLOS ONE				6	9					e24124	10.1371/journal.pone.0024124			SEP 13 2011	2011																		1932-6203			WOS:000295321800020	21931652	
J	Coghill, RC; Sang, CN; Maisog, JH; Iadarola, MJ								Pain intensity processing within the human brain: A bilateral, distributed mechanism								JOURNAL OF NEUROPHYSIOLOGY				82	4			1934	1943					OCT 1999	1999																		0022-3077			WOS:000084162100028	10515983	
J	Cohen, Steven P.; White, Ronald L.; Kurihara, Connie; Larkin, Thomas M.; Chang, Audrey; Griffith, Scott R.; Gilligan, Christopher; Larkin, Ralph; Morlando, Benny; Pasquina, Paul F.; Yaksh, Tony L.; Nguyen, Conner								Epidural Steroids, Etanercept, or Saline in Subacute Sciatica A Multicenter, Randomized Trial								ANNALS OF INTERNAL MEDICINE				156	8			551	U154		10.7326/0003-4819-156-8-201204170-00002			APR 17 2012	2012																		0003-4819	1539-3704		WOS:000303151800014	22508732	
