PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	BOSCO, C								ADAPTIVE RESPONSE OF HUMAN SKELETAL-MUSCLE TO SIMULATED HYPERGRAVITY CONDITION								ACTA PHYSIOLOGICA SCANDINAVICA				124	4			507	513		10.1111/j.1748-1716.1985.tb00042.x			1985	1985																		0001-6772			WOS:A1985APP4300003	4050478	
J	Bosco, C; Cardinale, M; Tsarpela, O; Colli, R; Tihanyi, J; von Duvillard, SP; Viru, A				Cardinale, Marco/B-9235-2009	Cardinale, Marco/0000-0002-2777-8707			The influence of whole body vibration on jumping performance								BIOLOGY OF SPORT				15	3			157	164					1998	1998																		0860-021X			WOS:000076143400004		
J	BOSCO, C; BELLI, A; ASTRUA, M; TIHANYI, J; POZZO, R; KELLIS, S; TSARPELA, O; FOTI, C; MANNO, R; TRANQUILLI, C				foti, calogero/B-9518-2011	Foti, Calogero/0000-0003-2246-348X			A DYNAMOMETER FOR EVALUATION OF DYNAMIC MUSCLE WORK								EUROPEAN JOURNAL OF APPLIED PHYSIOLOGY AND OCCUPATIONAL PHYSIOLOGY				70	5			379	386		10.1007/BF00618487			MAY 1995	1995																		0301-5548			WOS:A1995RB26100002	7671871	
J	Burke, JR; Schutten, MC; Koceja, DM; Kamen, G								Age-dependent effects of muscle vibration and the Jendrassik maneuver on the patellar tendon reflex response								ARCHIVES OF PHYSICAL MEDICINE AND REHABILITATION				77	6			600	604		10.1016/S0003-9993(96)90302-0			JUN 1996	1996																		0003-9993			WOS:A1996UP73100013	8831479	
J	BURKE, RE; RYMER, WZ; WALSH, JV								RELATIVE STRENGTH OF SYNAPTIC INPUT FROM SHORT-LATENCY PATHWAYS TO MOTOR UNITS OF DEFINED TYPE IN CAT MEDIAL GASTROCNEMIUS								JOURNAL OF NEUROPHYSIOLOGY				39	3			447	458					1976	1976																		0022-3077			WOS:A1976BR95000001	181542	
J	COYLE, EF; FEIRING, DC; ROTKIS, TC; COTE, RW; ROBY, FB; LEE, W; WILMORE, JH								SPECIFICITY OF POWER IMPROVEMENTS THROUGH SLOW AND FAST ISOKINETIC TRAINING								JOURNAL OF APPLIED PHYSIOLOGY				51	6			1437	1442					1981	1981																		8750-7587			WOS:A1981MW82200012	7319877	
J	GUEZENNEC, Y; LEGER, L; LHOSTE, F; AYMONOD, M; PESQUIES, PC								HORMONE AND METABOLITE RESPONSE TO WEIGHT-LIFTING TRAINING SESSIONS								INTERNATIONAL JOURNAL OF SPORTS MEDICINE				7	2			100	105		10.1055/s-2008-1025742			APR 1986	1986																		0172-4622			WOS:A1986C209600007	3519479	
J	Hakkinen, K; Pakarinen, A								Acute hormonal responses to heavy resistance exercise in men and women at different ages								INTERNATIONAL JOURNAL OF SPORTS MEDICINE				16	8			507	513		10.1055/s-2007-973045			NOV 1995	1995																		0172-4622			WOS:A1995TL87700003	8776203	
J	MCDONAGH, MJN; DAVIES, CTM								ADAPTIVE RESPONSE OF MAMMALIAN SKELETAL-MUSCLE TO EXERCISE WITH HIGH LOADS								EUROPEAN JOURNAL OF APPLIED PHYSIOLOGY AND OCCUPATIONAL PHYSIOLOGY				52	2			139	155		10.1007/BF00433384			1984	1984																		0301-5548			WOS:A1984SD13400001	6370691	
J	MILNERBROWN, HS; STEIN, RB; LEE, RG								SYNCHRONIZATION OF HUMAN MOTOR UNITS - POSSIBLE ROLES OF EXERCISE AND SUPRASPINAL REFLEXES								ELECTROENCEPHALOGRAPHY AND CLINICAL NEUROPHYSIOLOGY				38	3			245	254		10.1016/0013-4694(75)90245-X			1975	1975																		0013-4694			WOS:A1975V724500003	46802	
