PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Ashburner, J; Friston, KJ				Friston, Karl/D-9230-2011; Rohlf, F/A-8710-2008; Ashburner, John/I-3757-2013	Friston, Karl/0000-0001-7984-8909; Ashburner, John/0000-0001-7605-2518			Unified segmentation								NEUROIMAGE				26	3			839	851		10.1016/j.neuroimage.2005.02.018			JUL 1 2005	2005																		1053-8119			WOS:000230211100020	15955494	
J	David, Olivier; Kiebel, Stefan J.; Harrison, Lee M.; Mattout, Jrmie; Kilner, James M.; Friston, Karl J.				Kilner, James/A-2040-2010; Friston, Karl/D-9230-2011; X, Simon/F-4678-2011; Kiebel, Stefan/B-1551-2009; David, Olivier/A-6068-2009	Friston, Karl/0000-0001-7984-8909; David, Olivier/0000-0003-0776-0216; Kilner, James/0000-0002-6632-6797			Dynamic causal modeling of evoked responses in EEG and MEG								NEUROIMAGE				30	4			1255	1272		10.1016/j.neuroimage.2005.10.045			MAY 1 2006	2006																		1053-8119	1095-9572		WOS:000237601500018	16473023	
J	DEMPSTER, AP; LAIRD, NM; RUBIN, DB								MAXIMUM LIKELIHOOD FROM INCOMPLETE DATA VIA EM ALGORITHM								JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-METHODOLOGICAL				39	1			1	38					1977	1977																		0035-9246			WOS:A1977DM46400001		
J	EFRON, B; MORRIS, C								STEINS ESTIMATION RULE AND ITS COMPETITORS - EMPIRICAL BAYES APPROACH								JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION				68	341			117	130		10.2307/2284155			1973	1973																		0162-1459			WOS:A1973P259500025		
J	Friston, KJ; Stephan, KE; Lund, TE; Morcom, A; Kiebel, S				Lund, Torben/B-1919-2008; Friston, Karl/D-9230-2011; Kiebel, Stefan/B-1551-2009	Lund, Torben/0000-0002-9002-4676; Friston, Karl/0000-0001-7984-8909; Stephan, Klaas Enno/0000-0002-8594-9092			Mixed-effects and fMRI studies								NEUROIMAGE				24	1			244	252		10.1016/j.neuroimage.2004.08.055			JAN 1 2005	2005																		1053-8119			WOS:000225811800026	15588616	
J	Friston, KJ; Harrison, L; Penny, W				Friston, Karl/D-9230-2011	Friston, Karl/0000-0001-7984-8909; Penny, William/0000-0001-9064-1191			Dynamic causal modelling								NEUROIMAGE				19	4			1273	1302		10.1016/S1053-8119(03)00202-7			AUG 2003	2003																		1053-8119			WOS:000185079000003	12948688	
J	Friston, KJ; Penny, W				Friston, Karl/D-9230-2011	Friston, Karl/0000-0001-7984-8909; Penny, William/0000-0001-9064-1191			Posterior probability maps and SPMs								NEUROIMAGE				19	3			1240	1249		10.1016/S1053-8119(03)00144-7			JUL 2003	2003																		1053-8119			WOS:000184485400069	12880849	
J	Friston, KJ; Penny, W; Phillips, C; Kiebel, S; Hinton, G; Ashburner, J				Friston, Karl/D-9230-2011; Kiebel, Stefan/B-1551-2009; Ashburner, John/I-3757-2013	Friston, Karl/0000-0001-7984-8909; Ashburner, John/0000-0001-7605-2518; Penny, William/0000-0001-9064-1191; Phillips, Christophe/0000-0002-4990-425X			Classical and Bayesian inference in neuroimaging: Theory								NEUROIMAGE				16	2			465	483		10.1006/nimg.2002.1090			JUN 2002	2002																		1053-8119			WOS:000176119300016	12030832	
J	Friston, KJ				Friston, Karl/D-9230-2011	Friston, Karl/0000-0001-7984-8909			Bayesian estimation of dynamical systems: An application to fMRI								NEUROIMAGE				16	2			513	530		10.1006/nimg.2001.1044			JUN 2002	2002																		1053-8119			WOS:000176119300018	12030834	
J	Friston, KJ				Friston, Karl/D-9230-2011	Friston, Karl/0000-0001-7984-8909			A theory of cortical responses								PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES				360	1456			815	836		10.1098/rstb.2005.1622			APR 29 2005	2005																		0962-8436	1471-2970		WOS:000229929100011	15937014	
