PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Bairoch, A; Apweiler, R					Bairoch, Amos/0000-0003-2826-6444			The SWISS-PROT protein sequence database and its supplement TrEMBL in 2000								NUCLEIC ACIDS RESEARCH				28	1			45	48		10.1093/nar/28.1.45			JAN 1 2000	2000																		0305-1048			WOS:000084896300012	10592178	
J	Baldi, P; Brunak, S; Frasconi, P; Soda, G; Pollastri, G				Frasconi, Paolo/G-2944-2010; Exarchos, Konstantinos/B-5978-2008				Exploiting the past and the future in protein secondary structure prediction								BIOINFORMATICS				15	11			937	946		10.1093/bioinformatics/15.11.937			NOV 1999	1999						2nd Georgia Tech International Conference on Bioinformatics, in Silicon Biology, on Sequence, Structure and Function2nd Georgia Tech International Conference on Bioinformatics, in Silicon Biology, on Sequence, Structure and Function	NOV 11-14, 1999NOV 11-14, 1999		ATLANTA, GAATLANTA, GA									1367-4803	1460-2059		WOS:000085533100009	10743560	
J	Berman, HM; Westbrook, J; Feng, Z; Gilliland, G; Bhat, TN; Weissig, H; Shindyalov, IN; Bourne, PE				Bourne, Philip/C-2073-2008; de Sousa, Miguel/A-3877-2009; Cheng, Yushao/E-6256-2011				The Protein Data Bank								NUCLEIC ACIDS RESEARCH				28	1			235	242		10.1093/nar/28.1.235			JAN 1 2000	2000																		0305-1048			WOS:000084896300069	10592235	
J	Brown, MPS; Grundy, WN; Lin, D; Cristianini, N; Sugnet, CW; Furey, TS; Ares, M; Haussler, D					Ares, Manny/0000-0002-2552-9168			Knowledge-based analysis of microarray gene expression data by using support vector machines								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				97	1			262	267		10.1073/pnas.97.1.262			JAN 4 2000	2000																		0027-8424			WOS:000084624500049	10618406	
J	Chandonia, JM; Karplus, M								New methods for accurate prediction of protein secondary structure								PROTEINS-STRUCTURE FUNCTION AND GENETICS				35	3			293	306					MAY 15 1999	1999																		0887-3585			WOS:000079865500003	10328264	
J	CORTES, C; VAPNIK, V								SUPPORT-VECTOR NETWORKS								MACHINE LEARNING				20	3			273	297		10.1023/A:1022627411411			SEP 1995	1995																		0885-6125			WOS:A1995RX35400003		
J	Cuff, JA; Barton, GJ				Barton, Geoffrey/C-6267-2011	Barton, Geoffrey/0000-0002-9014-5355			Evaluation and improvement of multiple sequence methods for protein secondary structure prediction								PROTEINS-STRUCTURE FUNCTION AND BIOINFORMATICS				34	4			508	519		10.1002/(SICI)1097-0134(19990301)34:4<508::AID-PROT10>3.0.CO;2-4			MAR 1 1999	1999																		0887-3585	1097-0134		WOS:000078964900010	10081963	
J	Dodge, C; Schneider, R; Sander, C				Schneider, Reinhard/C-5441-2009; sander, chris/H-1452-2011				The HSSP database of protein structure sequence alignments and family profiles								NUCLEIC ACIDS RESEARCH				26	1			313	315		10.1093/nar/26.1.313			JAN 1 1998	1998																		0305-1048			WOS:000071778900075	9399862	
J	Drucker, H; Wu, DH; Vapnik, VN								Support vector machines for spam categorization								IEEE TRANSACTIONS ON NEURAL NETWORKS				10	5			1048	1054		10.1109/72.788645			SEP 1999	1999																		1045-9227	1941-0093		WOS:000082372100007	18252607	
J	Frishman, D; Argos, P								Knowledge-based protein secondary structure assignment								PROTEINS-STRUCTURE FUNCTION AND GENETICS				23	4			566	579		10.1002/prot.340230412			DEC 1995	1995																		0887-3585			WOS:A1995TL84400011	8749853	
J	Jones, DT								Protein secondary structure prediction based on position-specific scoring matrices								JOURNAL OF MOLECULAR BIOLOGY				292	2			195	202		10.1006/jmbi.1999.3091			SEP 17 1999	1999																		0022-2836			WOS:000082597400001	10493868	
J	KABSCH, W; SANDER, C				de Sousa, Miguel/A-3877-2009; sander, chris/H-1452-2011				DICTIONARY OF PROTEIN SECONDARY STRUCTURE - PATTERN-RECOGNITION OF HYDROGEN-BONDED AND GEOMETRICAL FEATURES								BIOPOLYMERS				22	12			2577	2637		10.1002/bip.360221211			1983	1983																		0006-3525			WOS:A1983RV60400010	6667333	
J	King, RD; Sternberg, MJE					King, Ross/0000-0001-7208-4387			Identification and application of the concepts important for accurate and reliable protein secondary structure prediction								PROTEIN SCIENCE				5	11			2298	2310					NOV 1996	1996																		0961-8368			WOS:A1996VQ78600016	8931148	
J	Qian, N; SEJNOWSKI, TJ								PREDICTING THE SECONDARY STRUCTURE OF GLOBULAR-PROTEINS USING NEURAL NETWORK MODELS								JOURNAL OF MOLECULAR BIOLOGY				202	4			865	884		10.1016/0022-2836(88)90564-5			AUG 20 1988	1988																		0022-2836			WOS:A1988P746100015	3172241	
J	RICHARDS, FM; KUNDROT, CE								IDENTIFICATION OF STRUCTURAL MOTIFS FROM PROTEIN COORDINATE DATA - SECONDARY STRUCTURE AND 1ST-LEVEL SUPERSECONDARY STRUCTURE								PROTEINS-STRUCTURE FUNCTION AND GENETICS				3	2			71	84		10.1002/prot.340030202			1988	1988																		0887-3585			WOS:A1988N377200001	3399495	
J	Riis, SK; Krogh, A				Krogh, Anders/M-1541-2014	Krogh, Anders/0000-0002-5147-6282			Improving prediction of protein secondary structure using structured neural networks and multiple sequence alignments								JOURNAL OF COMPUTATIONAL BIOLOGY				3	1			163	183		10.1089/cmb.1996.3.163			SPR 1996	1996																		1066-5277			WOS:A1996VB99100007	8697234	
J	ROST, B; SANDER, C; SCHNEIDER, R				Schneider, Reinhard/C-5441-2009; sander, chris/H-1452-2011				REDEFINING THE GOALS OF PROTEIN SECONDARY STRUCTURE PREDICTION								JOURNAL OF MOLECULAR BIOLOGY				235	1			13	26		10.1016/S0022-2836(05)80007-5			JAN 7 1994	1994																		0022-2836			WOS:A1994MR30400002	8289237	
J	ROST, B; SANDER, C				sander, chris/H-1452-2011				PREDICTION OF PROTEIN SECONDARY STRUCTURE AT BETTER THAN 70-PERCENT ACCURACY								JOURNAL OF MOLECULAR BIOLOGY				232	2			584	599		10.1006/jmbi.1993.1413			JUL 20 1993	1993																		0022-2836			WOS:A1993LQ98500022	8345525	
J	SALAMOV, AA; SOLOVYEV, VV					Solovyev, Victor/0000-0001-8885-493X			PREDICTION OF PROTEIN SECONDARY STRUCTURE BY COMBINING NEAREST-NEIGHBOR ALGORITHMS AND MULTIPLE SEQUENCE ALIGNMENTS								JOURNAL OF MOLECULAR BIOLOGY				247	1			11	15		10.1006/jmbi.1994.0116			MAR 17 1995	1995																		0022-2836			WOS:A1995QM94400002	7897654	
J	Van der Linden, M; Hupet, M; Feyereisen, P; Schelstraete, MA; Bestgen, Y; Bruyer, R; Lories, G; El Ahmadi, A; Seron, X				Feyereisen, Pierre/D-4645-2009				Cognitive mediators of age-related differences in language comprehension and verbal memory performance								AGING NEUROPSYCHOLOGY AND COGNITION				6	1			32	55		10.1076/anec.6.1.32.791			MAR 1999	1999						IVemes Journees d'Etude du Vieillissement CognitifIVemes Journees d'Etude du Vieillissement Cognitif	NOV, 1996NOV, 1996		LOUVAIN LA NEUVE, BELGIUMLOUVAIN LA NEUVE, BELGIUM									1382-5585			WOS:000082470600003		
J	Zemla, A; Venclovas, C; Fidelis, K; Rost, B								A modified definition of Sov, a segment-based measure for protein secondary structure prediction assessment								PROTEINS-STRUCTURE FUNCTION AND BIOINFORMATICS				34	2			220	223		10.1002/(SICI)1097-0134(19990201)34:2<220::AID-PROT7>3.0.CO;2-K			FEB 1 1999	1999																		0887-3585			WOS:000077832400007	10022357	
