PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Altschul, SF; Madden, TL; Schaffer, AA; Zhang, JH; Zhang, Z; Miller, W; Lipman, DJ				Schaffer, Alejandro/F-2902-2012				Gapped BLAST and PSI-BLAST: a new generation of protein database search programs								NUCLEIC ACIDS RESEARCH				25	17			3389	3402		10.1093/nar/25.17.3389			SEP 1 1997	1997																		0305-1048			WOS:A1997XU79300002	9254694	
J	Baldi, P; Brunak, S; Chauvin, Y; Andersen, CAF; Nielsen, H				Nielsen, Henrik/D-4128-2011	Nielsen, Henrik/0000-0002-9412-9643			Assessing the accuracy of prediction algorithms for classification: an overview								BIOINFORMATICS				16	5			412	424		10.1093/bioinformatics/16.5.412			MAY 2000	2000																		1367-4803			WOS:000088444600002	10871264	
J	Barbujani, G; Goldstein, DB					Barbujani, Guido/0000-0001-7854-6669			Africans and Asians abroad: Genetic diversity in Europe								ANNUAL REVIEW OF GENOMICS AND HUMAN GENETICS				5				119	150		10.1146/annurev.genom.5.061903.180021			2004	2004																		1527-8204			WOS:000224415600006	15485345	
J	Bell, J								Predicting disease using genomics								NATURE				429	6990			453	456		10.1038/nature02624			MAY 27 2004	2004																		0028-0836			WOS:000221644600047	15164070	
J	Boeckmann, B; Bairoch, A; Apweiler, R; Blatter, MC; Estreicher, A; Gasteiger, E; Martin, MJ; Michoud, K; O'Donovan, C; Phan, I; Pilbout, S; Schneider, M					Apweiler, Rolf/0000-0001-7078-200X; Gasteiger, Elisabeth/0000-0003-1829-162X; Bairoch, Amos/0000-0003-2826-6444; Martin, Maria-Jesus/0000-0001-5454-2815; O'Donovan, Claire/0000-0001-8051-7429			The SWISS-PROT protein knowledgebase and its supplement TrEMBL in 2003								NUCLEIC ACIDS RESEARCH				31	1			365	370		10.1093/nar/gkg095			JAN 1 2003	2003																		0305-1048			WOS:000181079700088	12520024	
J	Capriotti, E; Fariselli, P; Calabrese, R; Casadio, R				Capriotti, Emidio/D-9318-2011; Casadio, Rita/K-4814-2015	Capriotti, Emidio/0000-0002-2323-0963; Casadio, Rita/0000-0002-7462-7039; FARISELLI, PIERO/0000-0003-1811-4762			Predicting protein stability changes from sequences using support vector machines								BIOINFORMATICS				21				54	58		10.1093/bioinformatics/bti1109		2	SEP 2005	2005						Joint Meeting of the 4th European Conference on Computational Biology/6th Meeting of the Spanish-Bioinformatics-NetworkJoint Meeting of the 4th European Conference on Computational Biology/6th Meeting of the Spanish-Bioinformatics-Network	SEP 28-OCT 01, 2005SEP 28-OCT 01, 2005	Spanish Bioinformat NetworkSpanish Bioinformat Network	Madrid, SPAINMadrid, SPAIN									1367-4803			WOS:000232421000011		
J	Capriotti, E; Fariselli, P; Casadio, R				Capriotti, Emidio/D-9318-2011; Casadio, Rita/K-4814-2015	Capriotti, Emidio/0000-0002-2323-0963; Casadio, Rita/0000-0002-7462-7039; FARISELLI, PIERO/0000-0003-1811-4762			I-Mutant2.0: predicting stability changes upon mutation from the protein sequence or structure								NUCLEIC ACIDS RESEARCH				33				W306	W310		10.1093/nar/gki375		2	JUL 1 2005	2005																		0305-1048			WOS:000230271400061	15980478	
J	Collins, FS; Brooks, LD; Chakravarti, A								A DNA polymorphism discovery resource for research on human genetic variation								GENOME RESEARCH				8	12			1229	1231					DEC 1998	1998																		1088-9051			WOS:000077860700001	9872978	
J	Conde, L; Vaquerizas, JM; Santoyo, J; Al-Shahrour, F; Ruiz-Llorente, S; Robledo, M; Dopazo, J				Vaquerizas, Juan/F-2676-2011; Conde, Lucia/D-9295-2011; Dopazo, Joaquin/A-9270-2014; Robledo, Mercedes/O-2230-2013	Vaquerizas, Juan/0000-0002-6583-6541; Dopazo, Joaquin/0000-0003-3318-120X; Robledo, Mercedes/0000-0001-6256-5902			PupaSNP Finder: a web tool for finding SNPs with putative effect at transcriptional level								NUCLEIC ACIDS RESEARCH				32				W242	W248		10.1093/nar/gkh438		2	JUL 1 2004	2004																		0305-1048			WOS:000222273100050	15215388	
J	Edmonds, CA; Lillie, AS; Cavalli-Sforza, LL								Mutations arising in the wave front of an expanding population								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				101	4			975	979		10.1073/pnas.0308064100			JAN 27 2004	2004																		0027-8424			WOS:000188533600015	14732681	
