PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Abdulkadir, Ahmed; Mortamet, Benedicte; Vemuri, Prashanthi; Jack, Clifford R., Jr.; Krueger, Gunnar; Kloeppel, Stefan		Alzheimer's Dis Neuroimaging Initi		Jack, Clifford/F-2508-2010; Vemuri, Prashanthi/K-7030-2012; Centre d'imagerie Biomedicale, CIBM/B-5740-2012; Scharre, Douglas/E-4030-2011	Jack, Clifford/0000-0001-7916-622X; 			Effects of hardware heterogeneity on the performance of SVM Alzheimer's disease classifier								NEUROIMAGE				58	3			785	792		10.1016/j.neuroimage.2011.06.029			OCT 1 2011	2011																		1053-8119			WOS:000294940700010	21708272	
J	Arimura, Hidetaka; Yoshiura, Takashi; Kumazawa, Seiji; Tanaka, Kazuhiro; Koga, Hiroshi; Mihara, Futoshi; Honda, Hiroshi; Sakai, Shuji; Toyofuku, Fukai; Higashida, Yoshiharu				U-ID, Kyushu/C-5291-2016				Automated method for identification of patients with Alzheimer's disease based on three-dimensional MR images								ACADEMIC RADIOLOGY				15	3			274	284		10.1016/j.acra.2007.10.020			MAR 2008	2008																		1076-6332			WOS:000253789000002	18280925	
J	Cannon, Tyrone D.; Cornblatt, Barbara; McGorry, Patrick								Editor's introduction: The empirical status of the ultra high-risk (prodromal) research paradigm								SCHIZOPHRENIA BULLETIN				33	3			661	664		10.1093/schbul/sbm031			MAY 2007	2007																		0586-7614			WOS:000247241700008	17470445	
J	Chen, Gang; Ward, B. Douglas; Xie, Chunming; Li, Wenjun; Wu, Zhilin; Jones, Jennifer L.; Franczak, Malgorzata; Antuono, Piero; Li, Shi-Jiang								Classification of Alzheimer Disease, Mild Cognitive Impairment, and Normal Cognitive Status with Large-Scale Network Analysis Based on Resting-State Functional MR Imaging								RADIOLOGY				259	1			213	221		10.1148/radiol.10100734			APR 2011	2011																		0033-8419			WOS:000288848800026	21248238	
J	Chincarini, Andrea; Bosco, Paolo; Calvini, Piero; Gemme, Gianluca; Esposito, Mario; Olivieri, Chiara; Rei, Luca; Squarcia, Sandro; Rodriguez, Guido; Bellotti, Roberto; Cerello, Piergiorgio; De Mitri, Ivan; Retico, Alessandra; Nobili, Flavio		Alzheimer's Dis Neuroimaging Initi		Gemme, Gianluca/C-7233-2008; Retico, Alessandra /I-6321-2012; Bosco, Paolo/F-2195-2014; De Mitri, Ivan/C-1728-2017	Gemme, Gianluca/0000-0002-1127-7406; Retico, Alessandra /0000-0001-5135-4472; Bosco, Paolo/0000-0002-4724-9423; De Mitri, Ivan/0000-0002-8665-1730; Bellotti, Roberto/0000-0003-3198-2708			Local MRI analysis approach in the diagnosis of early and prodromal Alzheimer's disease								NEUROIMAGE				58	2			469	480		10.1016/j.neuroimage.2011.05.083			SEP 15 2011	2011																		1053-8119	1095-9572		WOS:000294525000018	21718788	
J	Costafreda, Sergi G.; Fu, Cynthia H. Y.; Picchioni, Marco; Toulopoulou, Timothea; McDonald, Colm; Kravariti, Eugenia; Walshe, Muriel; Prata, Diana; Murray, Robin M.; McGuire, Philip K.				Toulopoulou, Timothea/F-4458-2011; Prata, Diana/H-4397-2011; Costafreda, Sergi/A-5229-2013; McDonald, Colm/C-1430-2009; Murray, Robin/F-8658-2012; Picchioni, Marco/E-3300-2010	Prata, Diana/0000-0002-4051-022X; Costafreda, Sergi/0000-0002-8910-3430; Murray, Robin/0000-0003-0829-0519; Picchioni, Marco/0000-0001-6681-147X; Costafreda Gonzalez, Sergi/0000-0001-6914-086X; Walshe, Muriel/0000-0001-6829-1105; Fu, Cynthia/0000-0003-4313-3500			Pattern of neural responses to verbal fluency shows diagnostic specificity for schizophrenia and bipolar disorder								BMC PSYCHIATRY				11						18	10.1186/1471-244X-11-18			JAN 28 2011	2011																		1471-244X			WOS:000287532900001	21276242	
J	Costafreda, Sergi G.; Dinov, Ivo D.; Tu, Zhuowen; Shi, Yonggang; Liu, Cheng-Yi; Kloszewska, Iwona; Mecocci, Patrizia; Soininen, Hilkka; Tsolaki, Magda; Vellas, Bruno; Wahlund, Lars-Olof; Spenger, Christian; Toga, Arthur W.; Lovestone, Simon; Simmons, Andrew				Simmons, Andrew/B-8848-2008; Costafreda, Sergi/A-5229-2013	Simmons, Andrew/0000-0003-2306-5811; Costafreda, Sergi/0000-0002-8910-3430; Costafreda Gonzalez, Sergi/0000-0001-6914-086X; wahlund, lars-olof/0000-0002-9905-8426; Dinov, Ivo/0000-0003-3825-4375			Automated hippocampal shape analysis predicts the onset of dementia in mild cognitive impairment								NEUROIMAGE				56	1			212	219		10.1016/j.neuroimage.2011.01.050			MAY 1 2011	2011																		1053-8119			WOS:000289454900021	21272654	
J	Costafreda, Sergi G.; Khanna, Akash; Mourao-Miranda, Janaina; Fu, Cynthia H. Y.				Costafreda, Sergi/A-5229-2013	Costafreda, Sergi/0000-0002-8910-3430; Fu, Cynthia/0000-0003-4313-3500; Costafreda Gonzalez, Sergi/0000-0001-6914-086X			Neural correlates of sad faces predict clinical remission to cognitive behavioural therapy in depression								NEUROREPORT				20	7			637	641		10.1097/WNR.0b013e3283294159			MAY 6 2009	2009																		0959-4965			WOS:000265868800001	19339907	
J	Costafreda, Sergi G.; Chu, Carlton; Ashburner, John; Fu, Cynthia H. Y.				Costafreda, Sergi/A-5229-2013; Ashburner, John/I-3757-2013	Costafreda, Sergi/0000-0002-8910-3430; Ashburner, John/0000-0001-7605-2518; Costafreda Gonzalez, Sergi/0000-0001-6914-086X; Fu, Cynthia/0000-0003-4313-3500			Prognostic and Diagnostic Potential of the Structural Neuroanatomy of Depression								PLOS ONE				4	7					e6353	10.1371/journal.pone.0006353			JUL 27 2009	2009																		1932-6203			WOS:000268404800005	19633718	
J	Cui, Yue; Liu, Bing; Luo, Suhuai; Zhen, Xiantong; Fan, Ming; Liu, Tao; Zhu, Wanlin; Park, Mira; Jiang, Tianzi; Jin, Jesse S.		Alzheimers Dis Neuroimaging		Jiang, Tianzi/I-4256-2012				Identification of Conversion from Mild Cognitive Impairment to Alzheimer's Disease Using Multivariate Predictors								PLOS ONE				6	7					e21896	10.1371/journal.pone.0021896			JUL 21 2011	2011																		1932-6203			WOS:000292956800014	21814561	
J	Davatzikos, C; Resnick, SM								Degenerative age changes in white matter connectivity visualized in vivo using magnetic resonance imaging								CEREBRAL CORTEX				12	7			767	771		10.1093/cercor/12.7.767			JUL 2002	2002																		1047-3211			WOS:000176227100009	12050088	
